Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:04,00:04,RB 21962,Flughafen BER (ab 23:46),
00:15,00:15,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),3
00:19,00:19,RB 21964,Ludwigsfelde (ab 23:32),
00:42,00:42,RE 3363,Berlin Hbf (ab 00:40),2
01:40,01:40,RB 21800,Flughafen BER (ab 01:22),4
03:55,03:55,RE 10169,Berlin Hbf (ab 03:52),1
04:47,04:47,RE 62040,Nauen (ab 04:03),1
04:55,04:55,RB 21813,Eberswalde Hbf (ab 04:03),1
05:09,05:09,RE 62003,Baruth(Mark) (ab 04:19),4
05:11,05:11,RE 3144,Rathenow (ab 04:09),2
05:14 (+1),05:15,RE 3302,Jüterbog (ab 04:22),3
05:34 (+1),05:35,RE 3341,Schwedt(Oder) (ab 04:04),1
05:35,05:35,RB 21814,Flughafen BER (ab 05:16),4
05:35,05:35,RE 3504,Flughafen BER (ab 05:16),4
05:45 (+1),05:46,RE 62000,Wittenberge (ab 04:05),1
05:47,05:47,RE 3167,Jüterbog (ab 05:02),3
05:49,05:49,RB 18501,Cottbus Hbf (ab 04:24),4
06:09,06:09,RE 3164,Stendal Hbf (ab 04:48),2
06:10,06:10,RB 18500,Berlin Hbf (ab 06:07),1
06:11 (+2),06:13,RE 62005,Elsterwerda (ab 04:29),4
06:15 (+1),06:16,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),3
06:42 (+1),06:43,RE 3301,Pasewalk (ab 04:44),2
06:47,06:47,RE 62002,Wittenberge (ab 05:05),1
07:09 (+1),07:10,RE 62007,Elsterwerda (ab 05:29),4
07:10,07:10,RB 18502,Berlin Hbf (ab 07:07),1
07:11 (+1),07:12,RE 3146,Stendal Hbf (ab 05:48),2
07:14 (+1),07:15,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),3
07:19,07:19,RB 21828,Flughafen BER (ab 07:01),
07:25,07:25,RE 21833,Rostock Hbf (ab 04:34),
07:34 (+5),07:39,RE 3343,Schwedt(Oder) (ab 06:04),1
07:35,07:35,RB 21830,Flughafen BER (ab 07:16),
07:35,07:35,RE 3506,Flughafen BER (ab 07:16),4
07:45 (+2),07:47,RE 62004,Wismar (ab 04:26),1
07:47,07:47,RE 3169,Jüterbog (ab 07:02),3
07:49,07:49,RB 18505,Cottbus Hbf (ab 06:12),4
08:04,08:04,RB 21834,Flughafen BER (ab 07:46),
08:09,08:09,RE 3166,Stendal Hbf (ab 06:47),2
08:10,08:10,RB 18504,Berlin Hbf (ab 08:07),1
08:12 (+17),08:29,RE 62009,Elsterwerda (ab 06:40),4
08:15 (+1),08:16,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),3
08:25,08:25,RE 10171,Berlin Hbf (ab 08:22),1
08:35,08:35,RE 4354,Flughafen BER (ab 08:16),4
08:42 (+1),08:43,RE 3303,Stralsund Hbf (ab 05:10),2
08:46,08:46,RE 3149,Falkenberg(Elster) (ab 07:18),3
08:47 (+1),08:48,RE 62006,Wittenberge (ab 07:05),1
08:49,08:49,RB 18507,Lübbenau(Spreewald) (ab 07:44),4
09:04,09:04,RB 21842,Flughafen BER (ab 08:46),4
09:09 (+1),09:10,RE 62011,Elsterwerda (ab 07:29),4
09:10,09:10,RB 18506,Berlin Hbf (ab 09:04),1
09:11,09:11,RE 3148,Rathenow (ab 08:05),2
09:14 (+5),09:19,RE 3306,Luckenwalde (ab 08:35),3
09:19,09:19,RE 21844,Flughafen BER (ab 09:01),4
09:34,09:34,RE 3345,Schwedt(Oder) (ab 08:04),1
09:47,09:47,RE 3171,Jüterbog (ab 09:02),3
09:49,09:49,RB 18509,Lübbenau(Spreewald) (ab 08:44),4
10:09,10:09,RE 3168,Stendal Hbf (ab 08:47),2
10:11,10:11,RE 62013,Elsterwerda (ab 08:40),4
10:15 (+7),10:22,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),3
10:25,10:25,RE 10175,Berlin Hbf (ab 10:22),1
10:35,10:35,RE 10173,Flughafen BER (ab 10:16),4
10:42 (+2),10:44,RE 3305,Stralsund Hbf (ab 07:10),2
10:46,10:46,RE 3151,Falkenberg(Elster) (ab 09:18),3
10:47,10:47,RE 62010,Wittenberge (ab 09:05),1
10:49,10:49,RB 18511,Lübbenau(Spreewald) (ab 09:44),4
11:09 (+6),11:15,RE 62015,Elsterwerda (ab 09:29),4
11:11,11:11,RE 3150,Rathenow (ab 10:02),2
11:14 Ausfall,--:--,RE 3308,Luckenwalde (ab 10:35),3
11:34,11:34,RE 3347,Schwedt(Oder) (ab 10:04),1
11:35,11:35,RE 3510,Flughafen BER (ab 11:16),4
11:44,11:44,RE 62012,Wismar (ab 08:21),1
11:49,11:49,RE 3173,Jüterbog (ab 11:02),3
12:09,12:09,RE 3170,Stendal Hbf (ab 10:47),2
12:11,12:11,RE 62017,Baruth(Mark) (ab 11:21),4
12:15,12:15,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),3
12:25,12:25,RE 10180,Münster(Westf)Hbf (ab 00:07),1
12:35,12:35,RE 4358,Flughafen BER (ab 12:16),4
12:42,12:42,RE 3307,Stralsund Hbf (ab 09:10),2
12:46,12:46,RE 3153,Falkenberg(Elster) (ab 11:18),3
12:47,12:47,RE 62014,Wittenberge (ab 11:05),1
13:09 (+3),13:12,RE 62019,Elsterwerda (ab 11:29),4
13:11,13:11,RE 3152,Rathenow (ab 12:02),2
13:14 (+4),13:18,RE 3310,Luckenwalde (ab 12:35),3
13:34,13:34,RE 3349,Schwedt(Oder) (ab 12:04),1
13:35,13:35,RE 3512,Flughafen BER (ab 13:16),4
13:45 (+2),13:47,RE 62016,Wismar (ab 10:21),1
13:47,13:47,RE 3175,Jüterbog (ab 13:02),3
14:09,14:09,RE 3172,Stendal Hbf (ab 12:47),2
14:10,14:10,RB 18516,Berlin Hbf (ab 14:07),1
14:13 (+34),14:47,RE 62021,Baruth(Mark) (ab 13:20),4
14:15 (+1),14:16,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:35,14:35,RB 21886,Flughafen BER (ab 14:16),4
14:35,14:35,RE 4360,Flughafen BER (ab 14:16),4
14:42 (+96),16:18,RE 18751,Schwerin Hbf (ab 03:54),2
14:42,14:42,RE 3309,Stralsund Hbf (ab 11:10),2
14:46 (+42),15:28,RE 3155,Falkenberg(Elster) (ab 13:18),3
14:47 (+5),14:52,RB 62018,Wittenberge (ab 13:05),1
14:49,14:49,RB 18519,Lübbenau(Spreewald) (ab 13:44),4
15:04,15:04,RB 21890,Flughafen BER (ab 14:46),4
15:09 (+1),15:10,RE 62023,Elsterwerda (ab 13:29),4
15:10,15:10,RB 18518,Berlin Hbf (ab 15:04),1
15:11 (+5),15:16,RE 3154,Rathenow (ab 14:02),2
15:14 (+8),15:22,RE 3312,Luckenwalde (ab 14:35),3
15:19,15:19,RB 21892,Flughafen BER (ab 15:01),4
15:34 (+18),15:52,RE 3351,Schwedt(Oder) (ab 14:04),1
15:35,15:35,RE 3514,Flughafen BER (ab 15:16),4
15:45 (+2),15:47,RE 62020,Wismar (ab 12:21),1
15:47 (+7),15:54,RE 3177,Jüterbog (ab 15:02),3
15:49,15:49,RB 18521,Lübbenau(Spreewald) (ab 14:45),4
16:09,16:09,RE 3174,Stendal Hbf (ab 14:47),2
16:10,16:10,RB 18520,Berlin Hbf (ab 16:07),1
16:14,16:14,RE 62025,Elsterwerda (ab 14:41),4
16:15 (+1),16:16,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),3
16:35,16:35,RE 4362,Flughafen BER (ab 16:16),4
16:42,16:42,RE 3311,Stralsund Hbf (ab 13:10),2
16:46,16:46,RE 3157,Falkenberg(Elster) (ab 15:18),3
16:47,16:47,RE 62022,Wittenberge (ab 15:05),1
17:09,17:09,RE 62027,Elsterwerda (ab 15:29),4
17:10,17:10,RB 18522,Berlin Hbf (ab 17:04),1
17:11 (+1),17:12,RE 3156,Rathenow (ab 16:02),2
17:14 (+12),17:26,RE 3314,Lutherstadt Wittenberg Hbf (ab 15:51),3
17:34 (+26),18:00,RE 3353,Schwedt(Oder) (ab 16:04),1
17:35,17:35,RE 3516,Flughafen BER (ab 17:16),4
17:45 (+5),17:50,RE 62024,Wismar (ab 14:21),1
17:49,17:49,RE 3179,Jüterbog (ab 17:02),3
18:10,18:10,RB 18524,Berlin Hbf (ab 18:07),1
18:13 (+1),18:14,RE 62029,Elsterwerda (ab 16:41),4
18:15 Ausfall,--:--,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),3
18:35,18:35,RE 4364,Flughafen BER (ab 18:16),4
18:42,18:42,RE 3313,Stralsund Hbf (ab 15:10),2
18:46,18:46,RE 3159,Falkenberg(Elster) (ab 17:18),3
18:47 (+2),18:49,RE 62026,Wittenberge (ab 17:05),1
18:49,18:49,RB 18527,Lübbenau(Spreewald) (ab 17:44),4
18:55,18:55,RE 10200,Münster(Westf)Hbf (ab 04:25),1
19:09 (+2),19:11,RE 62031,Elsterwerda (ab 17:29),4
19:10,19:10,RB 18526,Berlin Hbf (ab 19:04),1
19:11 (+14),19:25,RE 3158,Rathenow (ab 18:02),2
19:14 (+1),19:15,RE 3316,Lutherstadt Wittenberg Hbf (ab 17:51),3
19:34 (+1),19:35,RE 3355,Schwedt(Oder) (ab 18:04),1
19:35,19:35,RB 21926,Flughafen BER (ab 19:16),4
19:35,19:35,RE 10201,Münster(Westf)Hbf (ab 05:37),4
19:35,19:35,RE 3518,Flughafen BER (ab 19:16),4
19:40,19:40,RE 21931,Berlin Hbf (ab 19:37),1
19:45 (+1),19:46,RE 62028,Wismar (ab 16:21),1
19:47 (+12),19:59,RE 3181,Jüterbog (ab 19:02),3
19:49,19:49,RB 18529,Lübbenau(Spreewald) (ab 18:44),4
19:53,19:53,RE 21933,Berlin Hbf (ab 19:50),1
20:04,20:04,RB 21930,Flughafen BER (ab 19:46),4
20:09,20:09,RE 3178,Stendal Hbf (ab 18:47),2
20:10,20:10,RB 18528,Berlin Hbf (ab 20:07),1
20:13,20:13,RE 62033,Elsterwerda (ab 18:41),4
20:15 (+3),20:18,RE 3356,Lutherstadt Wittenberg Hbf (ab 18:52),3
20:19,20:19,RB 21932,Flughafen BER (ab 20:01),4
20:25,20:25,RB 21937,Stralsund Hbf (ab 17:02),
20:35,20:35,RB 21934,Flughafen BER (ab 20:16),4
20:35,20:35,RE 10203,Düsseldorf Hbf (ab 05:06),4
20:35,20:35,RE 4366,Flughafen BER (ab 20:16),4
20:42,20:42,RE 3315,Stralsund Hbf (ab 17:10),2
20:46,20:46,RE 3161,Falkenberg(Elster) (ab 19:18),3
20:47,20:47,RE 62030,Wittenberge (ab 19:05),1
20:55,20:55,RB 18530,Berlin Hbf (ab 20:52),1
21:09 (+2),21:11,RE 62035,Elsterwerda (ab 19:29),4
21:11,21:11,RE 3160,Rathenow (ab 20:04),2
21:14 (+10),21:24,RE 3318,Luckenwalde (ab 20:35),3
21:40,21:40,RE 10205,Düsseldorf Hbf (ab 06:06),1
21:44,21:44,RE 62032,Wismar (ab 18:21),1
22:04,22:04,RE 10204,Osnabrück Hbf (ab 05:45),4
22:15 (+2),22:17,RE 3358,Lutherstadt Wittenberg Hbf (ab 20:52),3
22:42 (+2),22:44,RE 3317,Stralsund Hbf (ab 19:10),2
23:35,23:35,RB 21958,Flughafen BER (ab 23:14),
23:37 (+6),23:43,RE 3359,Rostock Hbf (ab 05:08),
23:45 (+2),23:47,RE 62036,Wismar (ab 20:21),1
23:49,23:49,RB 21960,Blankenfelde(Teltow-Fläming) (ab 23:09),
