Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:00,00:00,RB 21962,Berlin Hbf (an 00:08),8
00:01,00:01,RB 21965,Flughafen BER (an 00:14),3
00:08,00:08,RB 62086,Berlin Hbf (an 00:15),
00:12,00:12,RB 93366,Melchow (an 00:57),
00:12,00:12,RE 3,Stralsund Hbf (an 22:49),
00:12,00:12,RE 3366,Eberswalde Hbf (an 01:04),7
00:15,00:15,RB 21964,Berlin Hbf (an 00:23),8
00:17 (+3),00:20,ICE 1500,Berlin Gesundbrunnen (an 00:33),7
00:24,00:24,ICE 592,Berlin Hbf (an 00:30),6
00:31,00:31,RB 21966,Berlin Hbf (an 00:39),8
00:45,00:45,RB 21968,Berlin Hbf (an 00:53),8
00:51,00:51,RE 3363,Halle(Saale)Hbf (an 02:59),4
01:13,01:13,RJ 2579,Praha hl.n. (an 05:25),
01:13 (+9),01:22,RJ 479,Wavre (an 21:51),3
01:36,01:36,FEX,Karlsruhe Hbf (an 10:36),
01:36,01:36,RB 21800,Berlin Hbf (an 01:44),8
01:53,01:53,RE 3362,Eberswalde Hbf (an 02:48),
02:01,02:01,RB 21969,Flughafen BER (an 02:14),3
02:36,02:36,RB 21802,Berlin Hbf (an 02:43),8
03:16,03:16,RB 21803,Flughafen BER (an 03:29),3
03:46,03:46,RB 21805,Flughafen BER (an 04:00),3
04:15,04:15,RB 21806,Berlin Hbf (an 04:23),
04:18,04:18,ICE 646,Minden(Westf) (an 06:48),
04:25,04:25,ICE 277,Zürich HB (an 13:00),
04:31,04:31,RB 21809,Flughafen BER (an 04:45),3
04:45,04:45,RB 21808,Berlin Hbf (an 04:53),
04:54,04:54,RE 62040,Elsterwerda (an 06:29),3
04:57 (+3),05:00,RJ 2578,Berlin Hbf (an 05:04),
04:57 (+2),04:59,RJ 478,Hamburg-Harburg (an 07:41),7
05:00,05:00,RE 21810,Berlin Hbf (an 05:08),
05:01,05:01,RB 21813,Flughafen BER (an 05:14),3
05:06,05:06,RE 62003,Bad Wilsnack (an 06:57),
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),6
05:15,05:15,RE 21812,Berlin Hbf (an 05:23),
05:17,05:17,RE 3144,Ludwigsfelde (an 05:30),
05:20,05:20,ICE 608,Ludwigslust (an 06:37),
05:26 (+1),05:27,ICE 946,Düsseldorf Hbf (an 10:08),6
05:31,05:31,RB 21814,Berlin Hbf (an 05:39),8
05:31,05:31,RB 21817,Flughafen BER (an 05:45),3
05:34,05:34,RE 3504,Grimmen (an 08:29),4
05:34,05:34,RE 5,Emmerich (an 23:16),
05:35 (+1),05:36,ICE 2833,München Hbf (an 13:15),5
05:35,05:35,ICE 2903,Eisenach Hbf (an 07:54),
05:35 (+1),05:36,ICE 593,München Hbf (an 13:15),5
05:42 (+1),05:43,ICE 1501,München Hbf (an 09:41),5
05:42,05:42,ICE 2795,Nürnberg Hbf (an 08:22),
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),7
05:45,05:45,RB 18501,Berlin Hbf (an 05:53),8
05:45,05:45,RE 18501,Berlin Hbf (an 05:53),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),4
05:51,05:51,RE 62000,Elsterwerda (an 07:15),
06:00,06:00,RE 21818,Berlin Hbf (an 06:08),
06:05 Ausfall,--:--,ICE 240,Amsterdam Centraal (an 12:04),7
06:07,06:07,RE 62005,Wismar (an 09:39),8
06:07,06:07,RE 8,Kassel-Wilhelmshöhe (an 18:55),
06:12 (+1),06:13,RE 3342,Schwedt(Oder) (an 07:55),6
06:15,06:15,RB 21820,Berlin Hbf (an 06:23),
06:15,06:15,RE 3164,Jüterbog (an 06:54),5
06:16 (+39),06:55,RB 18500,Lübbenau(Spreewald) (an 07:16),3
06:19 (+1),06:20,RJ 251,Villach Hbf (an 18:27),4
06:19 (+1),06:20,RJX 251,Villach Hbf (an 18:27),4
06:20,06:20,ICE 279,Interlaken Ost (an 15:59),6
06:31,06:31,RB 21822,Berlin Hbf (an 06:39),8
06:34,06:34,RE 4352,Rostock Hbf (an 09:23),4
06:35 (+1),06:36,ICE 503,München Hbf (an 11:07),5
06:42 (+2),06:44,ICE 1003,München Hbf (an 10:45),5
06:43,06:43,RE 3147,Rathenow (an 07:52),6
06:45,06:45,RB 18503,Berlin Hbf (an 06:53),8
06:45,06:45,RE 18503,Berlin Hbf (an 06:53),
06:49,06:49,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),4
06:52 (+2),06:54,ICE 654,Köln Hbf (an 12:17),6
06:54 (+1),06:55,RE 62002,Elsterwerda (an 08:29),3
07:00,07:00,RE 21826,Berlin Hbf (an 07:08),8
07:06,07:06,RE 62007,Wittenberge (an 08:56),8
07:10 (+2),07:12,RE 3304,Stralsund Hbf (an 10:44),6
07:13,07:13,ICE 750,Frankfurt(Main)Hbf (an 10:56),
07:15,07:15,RB 21828,Berlin Hbf (an 07:23),
07:16,07:16,NJ 409,Berlin Gesundbrunnen (an 07:23),7
07:16,07:16,RB 18502,Lübbenau(Spreewald) (an 08:14),3
07:17,07:17,RE 3146,Falkenberg(Elster) (an 08:44),4
07:24,07:24,ICE 2816,Günzburg (an 18:46),
07:24,07:24,ICE 606,Hamburg Hbf (an 09:24),6
07:31,07:31,RB 21830,Berlin Hbf (an 07:39),
