Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 3182,Stendal Hbf (ab 22:50),3
00:05,00:05,RE 92082,Stendal Hbf (ab 22:50),
00:07,00:07,RB 21962,Flughafen BER (ab 23:45),8
00:10,00:10,RE 3521,Stralsund Hbf (ab 21:06),4
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:17 (+62),01:19,ICE 947,Köln Hbf (ab 19:27),2
00:19,00:19,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),6
00:19,00:19,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),6
00:23 (+15),00:38,ICE 1500,München Hbf (ab 20:21),5
00:23,00:23,RB 21964,Ludwigsfelde (ab 23:32),8
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),4
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),
00:43,00:43,RB 92886,Blankenfelde(Teltow-Fläming) (ab 00:24),
00:53,00:53,RB 21968,Flughafen BER (ab 00:31),
01:28 (+16),01:44,RJ 479,Hamburg-Altona (ab 22:35),4
01:33,01:33,RE 3361,Schwedt(Oder) (ab 00:04),5
01:44,01:44,RB 21800,Flughafen BER (ab 01:22),
01:49 (+2),01:51,RB 62087,Falkensee (ab 01:27),
02:00,02:00,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
02:10 (+145),04:35,ICE 647,Köln Hbf (ab 21:26),
02:25,02:25,ICE 2592,Frankfurt(Main)Hbf (ab 20:11),
02:44,02:44,RB 21802,Flughafen BER (ab 02:22),
02:47,02:47,RB 62089,Falkensee (ab 02:25),
03:44,03:44,RB 10,Blankenfelde(Teltow-Fläming) (ab 00:24),
03:44,03:44,RB 62091,Falkensee (ab 03:23),
04:23,04:23,RB 21806,Flughafen BER (ab 04:01),
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),4
04:43,04:43,RE 62040,Falkensee (ab 04:21),
04:43,04:43,RE 8,Paulinenaue (ab 00:08),
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
04:53,04:53,RB 21808,Flughafen BER (ab 04:31),
05:05 (+11),05:16,RJ 478,Praha hl.n. (ab 00:33),5
05:08,05:08,RE 21810,Flughafen BER (ab 04:46),
05:18,05:18,RE 3302,Falkenberg(Elster) (ab 03:40),5
05:21 (+1),05:22,ICE 593,Berlin Gesundbrunnen (ab 05:16),4
05:23,05:23,RE 21812,Flughafen BER (ab 05:01),
05:25,05:25,ICE 608,Berlin Südkreuz (ab 05:20),6
05:29,05:29,RE 3341,Schwedt(Oder) (ab 04:04),2
05:31 (+2),05:33,ICE 946,Berlin Südkreuz (ab 05:26),7
05:31 (+2),05:33,ICE 956,Berlin Südkreuz (ab 05:26),7
05:32 (+4),05:36,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:36,05:36,RE 62000,Wittenberge (ab 04:02),
05:38 (+46),06:24,ICE 2839,Hamburg Dammtor (ab 14:23),
05:39,05:39,RB 21814,Flughafen BER (ab 05:16),
05:52,05:52,RE 3167,Rudersberg-Oberndorf (ab 16:49),7
06:05 (+6),06:11,ICE 2828,Berlin Südkreuz (ab 05:58),7
06:05 (+5),06:10,ICE 808,Berlin Südkreuz (ab 05:58),7
06:05,06:05,RE 4,Mainz Hbf (ab 20:13),
06:10 (+1),06:11,ICE 240,Berlin Südkreuz (ab 06:05),6
06:11,06:11,RE 3503,St. Gallen(CH) (ab 21:25),
06:15,06:15,RE 62005,Baruth(Mark) (ab 05:20),7
06:18,06:18,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22 (+37),06:59,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:25,06:25,ICE 279,Berlin Südkreuz (ab 06:20),7
06:29 (+1),06:30,ICE 872,Berlin Südkreuz (ab 06:24),6
06:29,06:29,RE 3301,Angermünde (ab 05:32),2 A - D
06:30 (+2),06:32,ICE 904,München Hbf (ab 23:12),5
06:32,06:32,ICE 1003,Berlin Gesundbrunnen (ab 06:26),
06:50,06:50,RE 3147,Falkenberg(Elster) (ab 05:14),
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),
07:00,07:00,ICE 2824,Berlin Südkreuz (ab 06:52),7
07:00,07:00,ICE 654,Berlin Südkreuz (ab 06:52),7
07:06,07:06,RE 62154,Rathenow (ab 06:09),
07:11,07:11,RE 4353,Neustrelitz Hbf (ab 06:00),4
07:11,07:11,RE 5,Bernau a Chiemsee (ab 00:38),
07:13,07:13,RE 62007,Elsterwerda (ab 05:29),
07:18,07:18,RE 3304,Luckenwalde (ab 06:35),6
07:22 (+2),07:24,IC 60409,Zürich HB (ab 19:59),5
07:22 (+2),07:24,NJ 409,Zürich HB (ab 19:59),5
07:23,07:23,RJ 387,Hamburg-Altona (ab 05:18),3
07:29 (+2),07:31,ICE 606,Leipzig Hbf (ab 06:12),6
07:29,07:29,RE 3343,Schwedt(Oder) (ab 06:04),2
07:32 (+10),07:42,ICE 1503,Berlin Gesundbrunnen (ab 07:26),4
07:39,07:39,RE 3506,Sargans (ab 22:35),6
07:46 (+108),09:34,EN 40476,Budapest-Nyugati (ab 19:30),5
07:46 (+108),09:34,NJ 456,Graz Hbf (ab 19:21),5
07:50,07:50,RE 3169,Jüterbog (ab 07:02),
07:51 (+28),08:19,ICE 703,Hamburg-Altona (ab 05:36),3
07:52 (+4),07:56,RB 18505,Cottbus Hbf (ab 06:12),
07:52,07:52,RE 18505,Cottbus Hbf (ab 06:12),
08:02,08:02,DRF 1332,Berlin Südkreuz (ab 07:57),5
08:02 Ausfall,--:--,FLX 1332,Berlin Südkreuz (ab 07:57),5
08:05,08:05,RE 3166,Stendal Hbf (ab 06:47),
08:06 (+15),08:21,ICE 698,München Hbf (ab 22:46),8
08:09 (+1),08:10,IC 2474,Magdeburg Hbf (ab 06:40),4
08:09,08:09,RB 21834,Flughafen BER (ab 07:46),
08:12 (+1),08:13,ICE 148,Berlin Südkreuz (ab 08:06),7
08:13,08:13,ICE 2829,Hannover Hbf (ab 06:09),
08:13,08:13,ICE 851,Hannover Hbf (ab 06:09),
08:13,08:13,RE 3505,Stralsund Hbf (ab 05:02),
08:15,08:15,RE 62009,Baruth(Mark) (ab 07:20),8
08:19,08:19,RE 3344,Halle(Saale)Hbf (ab 05:46),6
08:22 (+12),08:34,ICE 505,Hamburg-Altona (ab 06:17),3
08:22,08:22,RE 21836,Flughafen BER (ab 08:01),
08:28,08:28,RJ 870,Dresden Hbf (ab 06:42),6
08:30,08:30,ICE 806,Leipzig Hbf (ab 07:16),
08:32,08:32,ICE 1005,Berlin Gesundbrunnen (ab 08:26),4
08:34,08:34,DRF 1320,Dresden Hbf (ab 06:53),7
08:34 (+8),08:42,FLX 1320,Dresden Hbf (ab 06:53),8
08:35 (+1),08:36,RE 62006,Wittenberge (ab 07:05),2 D - G
08:39,08:39,RB 21838,Flughafen BER (ab 08:16),
08:39,08:39,RE 3303,Stralsund Hbf (ab 05:13),2 A - D
08:39,08:39,RE 4354,Flughafen BER (ab 08:16),6
08:40,08:40,EN 345,Stockholm Central (ab 17:22),-
08:52,08:52,RE 3149,Falkenberg(Elster) (ab 07:18),
08:53,08:53,RB 18507,Lübbenau(Spreewald) (ab 07:44),
08:53,08:53,RE 18507,Lübbenau(Spreewald) (ab 07:44),
08:54 (+15),09:09,ICE 936,Eisenach Hbf (ab 06:37),6
08:55 (+4),08:59,ICE 841,Hannover Hbf (ab 06:50),
09:00,09:00,ICE 652,Berlin Südkreuz (ab 08:52),7
09:01,09:01,ICE 2901,Berlin Gesundbrunnen (ab 08:56),4
09:01,09:01,ICE 837,Berlin Gesundbrunnen (ab 08:56),4
09:06,09:06,RE 3148,Rathenow (ab 08:05),
09:13,09:13,RE 4355,Rostock Hbf (ab 06:34),2
09:13,09:13,RE 62011,Elsterwerda (ab 07:29),5
09:18,09:18,RE 3306,Luckenwalde (ab 08:35),6
09:20 (+56),10:16,ICE 541,Köln Hbf (ab 04:25),1
09:23,09:23,EC 173,Kiel Hbf (ab 06:16),3
09:23 (+1),09:24,ICE 1104,München Hbf (ab 05:17),5
09:23,09:23,RE 21844,Flughafen BER (ab 09:01),8
09:23,09:23,RJ 173,Kiel Hbf (ab 06:16),3
09:29 (+5),09:34,ICE 604,Nürnberg Hbf (ab 05:37),6
09:32,09:32,ICE 1505,Berlin Gesundbrunnen (ab 09:26),4
09:38,09:38,RE 62008,Wismar (ab 06:21),
09:39,09:39,RE 3508,Sargans (ab 23:38),6
09:41 (+50),10:31,FLX 1237,Hamburg Hbf (ab 07:39),4
09:45,09:45,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),
09:51 (+20),10:11,ICE 91,Hamburg-Altona (ab 07:34),3
