Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:11,00:11,RB 62086,Baruth(Mark) (ab 23:19),4
00:19,00:19,RB 21964,Ludwigsfelde (ab 23:32),4
00:42 (+128),02:50,RE 3363,Berlin Hbf (ab 00:40),2
00:49,00:49,RB 21968,Flughafen BER (ab 00:31),4
02:40,02:40,RB 21802,Flughafen BER (ab 02:22),4
05:11,05:11,RE 3144,Rathenow (ab 04:09),2
05:14,05:14,RE 3302,Jüterbog (ab 04:22),3
05:34 (+1),05:35,RE 3341,Schwedt(Oder) (ab 04:04),1
05:39,05:39,RE 3504,Berlin Südkreuz (ab 05:34),3
05:49,05:49,RB 18501,Cottbus Hbf (ab 04:24),4
06:09,06:09,RE 3164,Stendal Hbf (ab 04:48),2
06:10,06:10,RB 18500,Berlin Hbf (ab 06:07),1
06:11,06:11,RE 62005,Elsterwerda (ab 04:29),4
06:39,06:39,RE 4352,Berlin Südkreuz (ab 06:34),3
06:42,06:42,RE 3301,Pasewalk (ab 04:44),2
06:49,06:49,RB 18503,Cottbus Hbf (ab 05:23),4
07:04,07:04,RE 21826,Flughafen BER (ab 06:46),4
07:09 (+1),07:10,RE 62007,Elsterwerda (ab 05:29),4
07:10,07:10,RB 18502,Berlin Hbf (ab 07:07),1
07:11 (+1),07:12,RE 3146,Stendal Hbf (ab 05:48),2
07:14 (+1),07:15,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),3
07:16 (+5),07:21,RE 4353,Rostock Hbf (ab 04:34),2
07:34,07:34,RE 3343,Schwedt(Oder) (ab 06:04),1
07:39,07:39,RE 3506,Berlin Südkreuz (ab 07:34),3
07:45 (+10),07:55,RE 62004,Wismar (ab 04:26),1
07:47,07:47,RE 3169,Jüterbog (ab 07:02),3
07:49,07:49,RB 18505,Cottbus Hbf (ab 06:12),4
08:09,08:09,RE 3166,Stendal Hbf (ab 06:47),2
08:10,08:10,RB 18504,Berlin Hbf (ab 08:07),1
08:12 (+4),08:16,RE 62009,Elsterwerda (ab 06:40),4
08:15 (+3),08:18,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),3
08:18 (+6),08:24,RE 3505,St. Gallen(CH) (ab 22:25),2
08:39,08:39,RE 4354,Berlin Südkreuz (ab 08:34),3
08:42 (+3),08:45,RE 3303,Stralsund Hbf (ab 05:10),2
08:47 (+1),08:48,RE 62006,Wittenberge (ab 07:05),1
08:49,08:49,RB 18507,Lübbenau(Spreewald) (ab 07:44),4
09:09 (+4),09:13,RE 62011,Elsterwerda (ab 07:29),4
09:14,09:14,RE 3306,Luckenwalde (ab 08:35),3
09:17,09:17,RE 4355,Rostock Hbf (ab 06:34),2
