Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:00 (+31),00:31,ICE 276,Lille Flandres (an 07:52),4
00:29,00:29,ICE 1500,Berlin Gesundbrunnen (an 00:53),5
00:40,00:40,RE 3363,Berlin Südkreuz (an 00:47),
00:52,00:52,RB 21967,Weimar (an 12:27),
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
01:00 (+68),02:08,RJ 2579,Praha hl.n. (an 05:25),4
01:00 (+68),02:08,RJ 479,Praha hl.n. (an 05:25),4
01:52,01:52,RB 21969,Berlin Südkreuz (an 01:59),
02:57,02:57,RB 10,Mainz Hbf (an 23:15),
02:57,02:57,RE 62090,Berlin-Spandau (an 03:08),
03:07,03:07,RB 21803,Berlin Südkreuz (an 03:14),
03:37,03:37,RB 21805,Berlin Südkreuz (an 03:44),
04:18,04:18,RE 3,Oberhausen Hbf (an 23:42),
04:18,04:18,RE 3340,Schwedt(Oder) (an 05:50),5
04:22,04:22,RB 21809,Berlin Südkreuz (an 04:29),
04:22 (+1),04:23,RE 62001,Wismar (an 07:27),7
04:22,04:22,RE 8,Kassel-Wilhelmshöhe (an 18:55),
04:28 (+1),04:29,ICE 646,Düsseldorf Hbf (an 09:11),4
04:34 (+1),04:35,ICE 277,Chur (an 14:22),7
04:45,04:45,EC 41,Warszawa Wschodnia (an 11:15),
04:45,04:45,RE 62040,Elsterwerda (an 06:29),2
04:46,04:46,RE 5,Salzburg Hbf (an 23:45),
04:54,04:54,RE 3145,Berlin-Spandau (an 05:04),
04:54,04:54,RE 4,Bützow (an 22:18),
05:09,05:09,RE 3144,Falkenberg(Elster) (an 06:44),2
05:09,05:09,RJ 2578,Hamburg-Harburg (an 08:14),
05:09 (+35),05:44,RJ 478,Hamburg-Harburg (an 08:14),5
05:14,05:14,RE 4351,Berlin Südkreuz (an 05:23),4
05:22 (+4),05:26,RE 3302,Stralsund Hbf (an 08:45),6
05:25,05:25,RE 62003,Wittenberge (an 06:56),7
05:27 (+1),05:28,ICE 593,München Hbf (an 13:15),4
05:29 (+25),05:54,ICE 608,Hamburg Hbf (an 07:25),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),2
05:35 (+4),05:39,ICE 946,Düsseldorf Hbf (an 10:08),7
05:36 (+1),05:37,ICE 1501,München Hbf (an 09:41),4
05:43,05:43,RE 62000,Elsterwerda (an 07:15),2
05:46 (+4),05:50,RE 3504,Grimmen (an 08:29),6
05:53 (+179),08:52,ICE 1541,Berlin Südkreuz (an 06:02),3
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),7
06:07,06:07,RB 18500,Lübbenau(Spreewald) (an 07:16),
06:07,06:07,RE 3164,Berlin Südkreuz (an 06:13),
06:12 (+1),06:13,RJ 251,Villach Hbf (an 18:27),3
06:12 (+1),06:13,RJX 251,Villach Hbf (an 18:27),3
06:14 (+2),06:16,ICE 240,Amsterdam Centraal (an 11:59),6
06:15,06:15,RE 3503,Berlin Südkreuz (an 06:23),4
06:21 (+1),06:22,RE 62005,Wismar (an 09:37),7
06:22,06:22,RB 21825,Berlin Südkreuz (an 06:29),
06:23,06:23,RE 3342,Schwedt(Oder) (an 07:55),6
06:29 (+1),06:30,ICE 503,München Hbf (an 11:07),3
06:31 (+4),06:35,ICE 2462,Hamburg Hbf (an 08:40),6
06:31 (+1),06:32,ICE 279,Interlaken Ost (an 15:59),7
06:31 (+8),06:39,ICE 872,Hamburg Hbf (an 08:40),6
06:35,06:35,EC 43,Warszawa Wschodnia (an 13:15),
06:36 (+2),06:38,ICE 1003,München Hbf (an 10:45),4
06:40 (+1),06:41,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:44 (+1),06:45,RE 62002,Elsterwerda (an 08:31),2 D - G
06:46,06:46,RE 4352,Rostock Hbf (an 09:23),5
06:47 (+4),06:51,ICE 644,Düsseldorf Hbf (an 11:11),6
06:54 (+1),06:55,RE 3147,Rathenow (an 07:52),7
07:04 (+1),07:05,ICE 654,Köln Hbf (an 12:22),7
07:06,07:06,ICE 750,Frankfurt(Main)Hbf (an 10:56),
07:07,07:07,RB 18502,Lübben(Spreewald) (an 08:06),
07:09 (+13),07:22,RE 3146,Falkenberg(Elster) (an 08:44),2
07:14 (+1),07:15,RE 4353,Berlin Südkreuz (an 07:23),4
07:18,07:18,RE 62007,Wittenberge (an 08:56),5
07:22,07:22,RE 21833,Berlin Südkreuz (an 07:29),
07:22 (+1),07:23,RE 3304,Stralsund Hbf (an 10:44),6
07:27 (+25),07:52,ICE 2585,München Hbf (an 15:14),4
07:28,07:28,RJ 387,Praha hl.n. (an 11:25),
07:32,07:32,RE 3343,Luckenwalde (an 08:27),2
07:35,07:35,EC 59,Przemyśl Główny (an 18:48),
07:36 (+1),07:37,ICE 1503,München Hbf (an 11:43),4
07:36 (+45),08:21,ICE 2825,München Hbf (an 13:08),3
07:37 (+4),07:41,ICE 606,Hamburg Hbf (an 09:24),6
07:43,07:43,RE 62004,Elsterwerda (an 09:14),2
07:46,07:46,RE 3506,Neustrelitz Hbf (an 08:59),
07:47,07:47,ICE 944,Düsseldorf Hbf (an 12:08),7
07:52 (+1),07:53,RE 3169,Stendal Hbf (an 09:13),6
08:00 (+1),08:01,ICE 1131,Saarbrücken Hbf (an 14:17),7
08:05,08:05,ICE 649,Berlin Südkreuz (an 08:09),
08:07,08:07,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:07,08:07,RE 3166,Jüterbog (an 08:54),2
08:10,08:10,ICE 698,Berlin Gesundbrunnen (an 08:14),8
08:16 (+2),08:18,ICE 148,Amsterdam Centraal (an 13:59),7
08:16,08:16,ICE 851,Berlin Südkreuz (an 08:21),
08:16 (+6),08:22,RE 3505,Sargans (an 23:24),3
08:22,08:22,RB 21841,Berlin Südkreuz (an 08:29),
08:22 (+1),08:23,RE 62009,Wismar (an 11:37),8
08:23 (+1),08:24,RE 3344,Schwedt(Oder) (an 09:55),6
08:29 (+45),09:14,ICE 505,München Hbf (an 13:08),3
08:31 Ausfall,--:--,ICE 371,Basel SBB (an 15:48),8
08:34 (+1),08:35,ICE 2570,Hamburg Hbf (an 10:40),5
08:35,08:35,EC 45,Warszawa Wschodnia (an 15:15),
08:36 (+17),08:53,ICE 1005,München Hbf (an 12:46),4
08:36,08:36,ICE 2863,München Hbf (an 10:10),
08:39 (+4),08:43,FLX 1322,Köln Hbf (an 13:41),7
08:40 (+3),08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2 A - D
08:44 (+2),08:46,RE 62006,Elsterwerda (an 10:31),2 D - G
08:46,08:46,RE 4354,Rostock Hbf (an 11:23),5
08:47 (+6),08:53,ICE 642,Düsseldorf Hbf (an 13:11),7
08:54,08:54,RE 3149,Rathenow (an 09:54),7
08:58 (+3),09:01,ICE 841,Berlin Südkreuz (an 09:04),
