Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:09 (+25),00:34,ICE 901,Berlin Ostbahnhof (an 00:23),2
00:22 (+15),00:37,ICE 947,Berlin Ostbahnhof (an 00:36),1
00:35,00:35,RE 3745,Berlin-Wannsee (an 00:47),3
00:35,00:35,RE 7,Kempten(Allgäu)Hbf (an 23:48),
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),
00:57,00:57,RE 3141,Berlin-Charlottenburg (an 01:00),4
01:25 (+18),01:43,ICE 1707,Berlin Ostbahnhof (an 01:40),2
01:37,01:37,RB 21969,Flughafen BER (an 02:15),
02:13 (+42),02:55,ICE 647,Berlin Ostbahnhof (an 02:30),
02:36,02:36,RE 3701,Berlin-Wannsee (an 02:48),
02:36,02:36,RE 3703,Berlin-Wannsee (an 02:48),
03:13,03:13,RE 73754,Berlin-Wannsee (an 03:26),
04:24,04:24,RE 73801,Frankfurt(Oder) (an 05:36),
04:29,04:29,ICE 646,Köln Hbf (an 09:33),4
04:33,04:33,RB 21813,Berlin Ostbahnhof (an 04:50),
04:45,04:45,RE 1,Bremen Hbf (an 23:05),
04:45,04:45,RE 73756,Berlin-Wannsee (an 04:57),
05:04,05:04,RB 21817,Berlin Ostbahnhof (an 05:20),
05:09,05:09,RE 73716,Magdeburg Hbf (an 06:50),
05:09,05:09,RE 73753,Frankfurt(Oder) (an 06:35),
05:09,05:09,RE 94716,Brandenburg Hbf (an 05:57),
05:19,05:19,RE 2,Frankfurt(Main)Hbf (an 16:51),
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21,05:21,RE 3707,Berlin-Wannsee (an 05:34),
05:30 (+39),06:09,ICE 1541,Berlin Ostbahnhof (an 05:46),1
05:30 (+39),06:09,ICE 2903,Berlin Ostbahnhof (an 05:46),
05:30,05:30,RE 73758,Brandenburg Hbf (an 06:19),
05:34,05:34,ICE 946,Köln Hbf (an 10:35),3
05:44,05:44,RE 3103,Hennigsdorf(b Berlin) (an 06:23),4
05:52,05:52,RE 73713,Frankfurt(Oder) (an 07:18),
06:19,06:19,RE 3104,Cottbus Hbf (an 07:57),1
06:30,06:30,RE 73755,Frankfurt(Oder) (an 07:47),2
06:30,06:30,RE 73760,Brandenburg Hbf (an 07:19),4
06:36,06:36,ICE 279,Interlaken Ost (an 15:59),3
06:44,06:44,ICE 1272,Berlin Ostbahnhof (an 07:02),1
06:44,06:44,RE 3105,Berlin-Spandau (an 06:54),
06:52,06:52,RE 73715,Frankfurt(Oder) (an 08:18),
07:08,07:08,RE 73720,Magdeburg Hbf (an 08:50),4
07:19,07:19,RE 3106,Cottbus Hbf (an 08:56),
07:30,07:30,RE 73757,Frankfurt(Oder) (an 08:43),2
07:30,07:30,RE 73762,Brandenburg Hbf (an 08:23),
07:30,07:30,RE 94762,Berlin-Wannsee (an 07:41),
07:39,07:39,IC 2432,Hannover Hbf (an 10:25),3
07:39,07:39,RE 3708,Lübbenau(Spreewald) (an 09:03),
07:44,07:44,RE 3107,Berlin-Spandau (an 07:54),
07:52,07:52,RE 73717,Frankfurt(Oder) (an 09:18),2
08:08,08:08,RE 73722,Magdeburg Hbf (an 09:50),3
08:08,08:08,RE 94722,Brandenburg Hbf (an 08:57),
08:19,08:19,RE 3108,Cottbus Hbf (an 09:55),1
08:30,08:30,RE 73759,Frankfurt(Oder) (an 09:43),2
08:30,08:30,RE 73764,Brandenburg Hbf (an 09:19),
08:30,08:30,RE 94764,Brandenburg Hbf (an 09:19),
08:44,08:44,RE 3109,Berlin-Spandau (an 08:54),
08:52,08:52,RE 73719,Frankfurt(Oder) (an 10:18),2
09:08,09:08,RE 73724,Brandenburg Hbf (an 09:57),
09:19,09:19,RE 3110,Cottbus Hbf (an 10:55),1
09:30,09:30,RE 73761,Frankfurt(Oder) (an 10:43),2
09:30,09:30,RE 73766,Brandenburg Hbf (an 10:19),
09:39,09:39,RE 3712,Senftenberg (an 11:41),1
09:39,09:39,RE 95139,Lübbenau(Spreewald) (an 11:03),
09:52,09:52,RE 73721,Frankfurt(Oder) (an 11:18),2
10:08,10:08,RE 73726,Magdeburg Hbf (an 11:50),
10:19,10:19,RE 3112,Cottbus Hbf (an 11:55),1
10:30,10:30,RE 73763,Frankfurt(Oder) (an 11:43),2
10:30,10:30,RE 73768,Brandenburg Hbf (an 11:19),
10:44,10:44,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:52,10:52,RE 73723,Frankfurt(Oder) (an 12:18),2
11:08,11:08,RE 73728,Magdeburg Hbf (an 12:50),
11:19,11:19,RE 3114,Cottbus Hbf (an 12:55),1
11:30,11:30,RE 73765,Frankfurt(Oder) (an 12:43),2
11:30,11:30,RE 73770,Brandenburg Hbf (an 12:19),
11:39,11:39,RE 3716,Senftenberg (an 13:41),2
11:52,11:52,RE 73725,Frankfurt(Oder) (an 13:18),2
12:08,12:08,RE 73730,Magdeburg Hbf (an 13:50),
12:19,12:19,RE 3116,Cottbus Hbf (an 13:55),1
12:21,12:21,RE 3721,Dessau Hbf (an 13:53),3
12:22 (+27),12:49,IC 2035,Berlin Ostbahnhof (an 12:39),2
12:30,12:30,RE 73767,Frankfurt(Oder) (an 13:43),2
12:30,12:30,RE 73772,Brandenburg Hbf (an 13:19),
12:39,12:39,RE 3718,Berlin Ostbahnhof (an 12:56),
12:44,12:44,RE 3117,Hennigsdorf(b Berlin) (an 13:23),4
12:52,12:52,RE 73727,Frankfurt(Oder) (an 14:18),2
13:08,13:08,RE 73732,Magdeburg Hbf (an 14:50),4
13:19,13:19,RE 3118,Cottbus Hbf (an 14:55),1
13:21,13:21,RE 3723,Berlin-Wannsee (an 13:34),
13:30,13:30,RE 73769,Frankfurt(Oder) (an 14:43),2
13:30,13:30,RE 73774,Brandenburg Hbf (an 14:19),
13:39,13:39,RE 3720,Senftenberg (an 15:41),2
13:44,13:44,RE 3119,Hennigsdorf(b Berlin) (an 14:23),4
13:52,13:52,RE 73729,Frankfurt(Oder) (an 15:18),2
14:08,14:08,RE 73734,Magdeburg Hbf (an 15:50),4
14:19,14:19,RE 3120,Cottbus Hbf (an 15:55),1
14:21,14:21,RE 3725,Dessau Hbf (an 15:53),3
14:30,14:30,RE 28086,Frankfurt(Oder) (an 15:43),
14:30,14:30,RE 73771,Frankfurt(Oder) (an 15:43),2
14:30,14:30,RE 73776,Brandenburg Hbf (an 15:19),4
14:39,14:39,RE 3722,Berlin Ostbahnhof (an 14:56),2
14:44,14:44,RE 3121,Hennigsdorf(b Berlin) (an 15:23),4
14:52,14:52,RE 73731,Frankfurt(Oder) (an 16:18),2
15:08,15:08,RE 73736,Magdeburg Hbf (an 16:50),3
15:19,15:19,RE 3122,Cottbus Hbf (an 16:55),1
15:21,15:21,RE 3727,Dessau Hbf (an 16:53),3
15:30,15:30,RE 28967,Frankfurt(Oder) (an 16:43),
15:30,15:30,RE 73773,Frankfurt(Oder) (an 16:43),2
15:30,15:30,RE 73778,Brandenburg Hbf (an 16:23),4
15:39 (+1),15:40,IC 2034,Hannover Hbf (an 18:23),3
15:39,15:39,RE 3724,Senftenberg (an 17:41),2
15:44,15:44,RE 3123,Hennigsdorf(b Berlin) (an 16:25),4
15:52,15:52,RE 73733,Frankfurt(Oder) (an 17:18),2
16:08,16:08,RE 73738,Magdeburg Hbf (an 17:50),4
16:19,16:19,RE 3124,Cottbus Hbf (an 17:55),1
16:21,16:21,RE 3729,Dessau Hbf (an 17:53),3
16:30,16:30,RE 17454,Frankfurt(Oder) (an 17:43),
16:30,16:30,RE 73775,Frankfurt(Oder) (an 17:43),2
16:30,16:30,RE 73780,Brandenburg Hbf (an 17:19),
16:44,16:44,RE 3125,Hennigsdorf(b Berlin) (an 17:24),4
16:52,16:52,RE 73735,Frankfurt(Oder) (an 18:18),2
17:08,17:08,RE 73740,Magdeburg Hbf (an 18:50),
17:19,17:19,RE 3126,Cottbus Hbf (an 18:55),1
17:30,17:30,RE 73777,Frankfurt(Oder) (an 18:43),2
17:30,17:30,RE 73782,Brandenburg Hbf (an 18:24),
17:39,17:39,RE 3728,Senftenberg (an 19:41),2
17:44,17:44,RE 3127,Hennigsdorf(b Berlin) (an 18:25),4
17:52,17:52,RE 73737,Frankfurt(Oder) (an 19:18),
18:08,18:08,RE 73742,Magdeburg Hbf (an 19:50),
18:19,18:19,RE 3128,Cottbus Hbf (an 19:55),1
18:21,18:21,RE 3733,Dessau Hbf (an 19:53),3
18:23 (+44),19:07,IC 2431,Berlin Ostbahnhof (an 18:40),2
