Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:26,00:26,RE 3360,Berlin-Lichterfelde Ost (ab 00:05),
00:43 (+8),00:51,ICE 700,München Hbf (ab 19:09),8
01:02,01:02,ICE 1500,München Hbf (ab 20:21),8
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),
05:27,05:27,RE 3302,Jüterbog (ab 04:22),
05:40 (+2),05:42,RB 18240,Potsdam Hbf (ab 04:35),
05:46,05:46,RE 3377,Angermünde (ab 04:55),
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),
06:22,06:22,RE 3,Moosburg (Oberbayern) (ab 00:00),
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),
06:37 (+4),06:41,ICE 904,München Hbf (ab 23:12),10
06:40 (+7),06:47,RB 18242,Potsdam Hbf (ab 05:35),
06:57,06:57,RE 3331,Angermünde (ab 06:01),
07:03,07:03,RE 4353,Rostock Hbf (ab 04:43),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),
07:48,07:48,RB 18244,Potsdam Hbf (ab 06:35),
08:03,08:03,RE 3505,St. Gallen(CH) (ab 22:25),
08:14 (+1),08:15,ICE 2824,Ulm Hbf (ab 00:01),8
08:14 (+1),08:15,ICE 698,Berlin Ostbahnhof (ab 10:32),8
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),
08:28,08:28,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),
08:40 (+2),08:42,RB 18246,Potsdam Hbf (ab 07:35),
08:44,08:44,ICE 806,Erfurt Hbf (ab 06:30),
09:02 (+1),09:03,ICE 936,Eisenach Hbf (ab 06:37),8
09:03,09:03,RE 4355,Rostock Hbf (ab 06:36),
09:21,09:21,RE 3345,Schwedt(Oder) (ab 08:04),
09:28,09:28,RE 3306,Luckenwalde (ab 08:35),
09:31,09:31,ICE 1104,München Hbf (ab 05:17),8
09:40,09:40,RB 18248,Potsdam Hbf (ab 08:35),5
10:02,10:02,RE 3507,Stralsund Hbf (ab 07:02),
10:22,10:22,RE 3305,Stralsund Hbf (ab 07:10),
10:28,10:28,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),
10:31,10:31,ICE 1604,München Hbf (ab 06:19),8
10:39,10:39,RB 18250,Potsdam Hbf (ab 09:35),
10:43,10:43,ICE 696,Frankfurt(Main)Hbf (ab 06:15),
10:53,10:53,ICE 839,Stralsund Hbf (ab 07:49),6
11:02 (+1),11:03,ICE 934,Darmstadt Hbf (ab 06:37),8
11:31 (+5),11:36,ICE 1102,München Hbf (ab 07:17),8
11:40,11:40,RB 18252,Potsdam Hbf (ab 10:35),5
11:56 (+10),12:06,ICE 1162,Stuttgart Hbf (ab 07:03),10
12:16 (+8),12:24,ICE 802,München Hbf (ab 07:12),8
12:31,12:31,ICE 1602,München Hbf (ab 08:21),8
12:40 (+2),12:42,RB 18254,Potsdam Hbf (ab 11:35),5
12:47 (+18),13:05,ICE 694,Stuttgart Hbf (ab 06:49),8
12:54,12:54,ICE 931,Ostseebad Binz (ab 08:24),7
13:02 (+4),13:06,ICE 932,Frankfurt(Main)Hbf (ab 09:02),8
13:03,13:03,RE 4359,Rostock Hbf (ab 10:25),
13:21,13:21,RE 3349,Schwedt(Oder) (ab 12:04),
13:28,13:28,RE 3310,Luckenwalde (ab 12:35),
13:31,13:31,ICE 1100,München Hbf (ab 09:19),8
13:40,13:40,RB 18256,Potsdam Hbf (ab 12:35),5
14:03,14:03,RE 3511,Stralsund Hbf (ab 11:02),
14:22,14:22,RE 3309,Stralsund Hbf (ab 11:10),
14:28,14:28,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),
14:31 (+14),14:45,ICE 1600,München Hbf (ab 10:22),8
14:40 (+6),14:46,RB 18258,Potsdam Hbf (ab 13:35),5
14:47 (+40),15:27,ICE 692,München Hbf (ab 06:42),8
14:54 (+7),15:01,ICE 933,Bergen auf Rügen (ab 11:16),7
15:02 (+14),15:16,ICE 930,Frankfurt(Main)Hbf (ab 11:02),7
15:03,15:03,RE 4361,Rostock Hbf (ab 12:50),
15:20,15:20,GV 327,Amsterdam Centraal (ab 08:05),10
15:21,15:21,RE 3351,Schwedt(Oder) (ab 14:04),
15:28,15:28,RE 3312,Luckenwalde (ab 14:35),
15:31 (+6),15:37,ICE 1008,München Hbf (ab 11:18),8
15:40,15:40,RB 18260,Potsdam Hbf (ab 14:35),5
16:03,16:03,RE 3513,Stralsund Hbf (ab 13:02),
16:13,16:13,ICE 1204,Innsbruck Hbf (ab 08:42),8
16:22,16:22,RE 3311,Stralsund Hbf (ab 13:10),
16:28,16:28,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),
16:31,16:31,ICE 1508,München Hbf (ab 12:21),8
16:40 (+10),16:50,RB 18262,Potsdam Hbf (ab 15:35),5
16:47 (+60),17:47,ICE 690,München Hbf (ab 08:45),8
16:55 (+1),16:56,ICE 935,Ostseebad Binz (ab 13:10),7
17:02 Ausfall,--:--,ICE 838,Frankfurt(Main)Hbf (ab 13:02),8
17:03,17:03,RE 4363,Rostock Hbf (ab 14:52),
17:12,17:12,RE 3337,Angermünde (ab 16:17),
17:21,17:21,RE 3353,Schwedt(Oder) (ab 16:04),
17:28,17:28,RE 3314,Lutherstadt Wittenberg Hbf (ab 15:51),
17:31 (+4),17:35,ICE 1006,München Hbf (ab 13:17),8
17:40,17:40,RB 18264,Potsdam Hbf (ab 16:35),5
17:57,17:57,RE 3333,Angermünde (ab 17:09),
18:03,18:03,RE 3515,Stralsund Hbf (ab 15:02),
18:13,18:13,ICE 2838,München Hbf (ab 13:12),
