Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:03,00:03,RE 3521,Stralsund Hbf (ab 21:06),
00:22 (+2),00:24,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),10
00:35,00:35,RE 60912,Wustermark (ab 00:02),
00:35,00:35,RE 92038,Wustermark (ab 00:02),
00:43 (+12),00:55,RB 56816,Oranienburg (ab 00:24),
00:43 (+1),00:44,RE 56816,Schwerin Hbf (ab 22:14),6
00:47 (+2),00:49,ICE 276,Brig (ab 13:45),7
01:30,01:30,ICE 1500,München Hbf (ab 20:21),8
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),6
04:51,04:51,RE 4350,Berlin Hbf (ab 04:46),9
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),6
05:14 (+1),05:15,RB 56801,Berlin Südkreuz (ab 05:00),9
05:14,05:14,RE 56801,Berlin Südkreuz (ab 05:00),9
05:22,05:22,RE 3,Freital-Potschappel (ab 18:03),
05:22,05:22,RE 3300,Angermünde (ab 04:28),
05:22 (+10),05:32,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27 (+9),05:36,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:27 (+57),06:24,RE 3340,Falkenberg(Elster) (ab 03:40),9
05:34,05:34,RE 3601,Neuruppin West (ab 04:24),6
05:40 (+3),05:43,RB 18240,Werder(Havel) (ab 04:31),5
05:46,05:46,RE 3377,Angermünde (ab 04:55),9
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:22,06:22,RE 3,Stralsund Hbf (ab 00:10),
06:22,06:22,RE 3301,Pasewalk (ab 04:44),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:34,06:34,RE 3603,Wittstock(Dosse) (ab 04:53),
06:34,06:34,RE 3605,Wittstock(Dosse) (ab 04:50),7
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:35,06:35,RB 61080,Klosterfelde (ab 06:02),9
06:37 (+2),06:39,ICE 904,München Hbf (ab 23:08),10
06:40 (+11),06:51,RB 18242,Werder(Havel) (ab 05:41),5
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),8
07:03 (+8),07:11,RE 4353,Rostock Hbf (ab 04:34),6
07:03,07:03,RE 5,München Ost (ab 00:02),
07:07 Ausfall,--:--,IC 2432,Cottbus Hbf (ab 05:27),7
07:21 (+3),07:24,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:34,07:34,RE 3607,Perleberg (ab 05:03),6
07:42,07:42,IC 2274,Dresden Hbf (ab 05:35),8
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:44,07:44,RB 61082,Wandlitzsee (ab 07:18),9
07:48,07:48,RB 18244,Werder(Havel) (ab 06:43),5
07:51,07:51,RE 3506,Berlin Südkreuz (ab 07:34),10
07:58,07:58,RE 3335,Angermünde (ab 07:10),
08:03 (+1),08:04,RE 3505,Stralsund Hbf (ab 05:02),6
08:16 (+22),08:38,IC 2173,Rostock Hbf (ab 06:20),6
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:28,08:28,RE 3344,Halle(Saale)Hbf (ab 05:46),9
08:34,08:34,RE 3609,Perleberg (ab 06:03),7
08:34,08:34,RE 6,Köln/Bonn Flughafen (ab 00:48),
08:39 (+16),08:55,RB 56800,Schwerin Hbf (ab 06:14),9
08:39,08:39,RE 52820,Schwerin Hbf (ab 06:14),
08:40 (+7),08:47,RB 18246,Werder(Havel) (ab 07:41),5
08:44,08:44,ICE 2838,Erfurt Hbf (ab 06:11),8
08:44,08:44,ICE 806,Erfurt Hbf (ab 06:11),8
08:51 (+3),08:54,RE 4354,Berlin Südkreuz (ab 08:34),10
08:54,08:54,IC 2231,Magdeburg Hbf (ab 07:02),
09:02 (+4),09:06,ICE 936,Eisenach Hbf (ab 06:37),8
09:03 (+4),09:07,RE 4355,Rostock Hbf (ab 06:37),6
09:14 (+3),09:17,ICE 698,München Hbf (ab 22:12),8
09:21 (+15),09:36,RE 3345,Schwedt(Oder) (ab 08:04),6
09:28 (+1),09:29,RE 3306,Luckenwalde (ab 08:35),9
09:31 (+29),10:00,ICE 1104,München Hbf (ab 05:17),8
09:34,09:34,RE 3611,Perleberg (ab 07:03),7
09:40,09:40,RB 18248,Werder(Havel) (ab 08:41),5
09:43 (+3),09:46,IC 2272,Dresden Hbf (ab 07:35),9
09:51,09:51,RE 3508,Berlin Südkreuz (ab 09:34),9
10:02 (+9),10:11,RE 3507,Stralsund Hbf (ab 07:02),6
10:16 (+1),10:17,IC 2175,Rostock Hbf (ab 08:20),6
10:18 (+4),10:22,RE 73811,Brandenburg Hbf (ab 09:22),
10:22 (+6),10:28,RE 3305,Stralsund Hbf (ab 07:10),6
10:24 (+2),10:26,ICE 1708,Jena-Göschwitz (ab 07:06),10
10:28 (+5),10:33,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:31,10:31,ICE 1604,München Hbf (ab 06:19),8
10:34,10:34,RE 3613,Perleberg (ab 08:03),
10:39 (+4),10:43,RB 56802,Schwerin Hbf (ab 08:14),
10:39,10:39,RE 56802,Schwerin Hbf (ab 08:14),
10:40,10:40,RB 18250,Werder(Havel) (ab 09:41),
10:51,10:51,RE 4356,Berlin Südkreuz (ab 10:34),10
10:54 (+5),10:59,ICE 839,Stralsund Hbf (ab 08:07),6
11:03 (+11),11:14,RE 4357,Rostock Hbf (ab 08:37),6
11:21,11:21,RE 3347,Schwedt(Oder) (ab 10:04),6
11:28,11:28,RE 3308,Luckenwalde (ab 10:35),9
11:31 (+8),11:39,ICE 1102,München Hbf (ab 07:17),8
11:34,11:34,RE 3615,Perleberg (ab 09:03),6
11:40,11:40,RB 18252,Werder(Havel) (ab 10:41),5
11:43 (+3),11:46,IC 2270,Dresden Hbf (ab 09:35),9
11:51 (+1),11:52,RE 3510,Berlin Südkreuz (ab 11:34),9
11:56 (+43),12:39,ICE 1162,Stuttgart Hbf (ab 07:03),10
12:03 (+14),12:17,RE 3509,Stralsund Hbf (ab 09:02),6
12:16 (+9),12:25,IC 2177,Rostock Hbf (ab 10:21),6
12:22,12:22,RE 3307,Stralsund Hbf (ab 09:10),6
12:28 (+3),12:31,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),9
12:31 (+13),12:44,ICE 1602,München Hbf (ab 08:21),8
12:34,12:34,RE 3617,Perleberg (ab 10:03),7
12:39 (+5),12:44,RB 56804,Schwerin Hbf (ab 10:14),
12:39 (+7),12:46,RE 56804,Schwerin Hbf (ab 10:14),9
12:40 (+3),12:43,RB 18254,Werder(Havel) (ab 11:41),5
12:51 (+8),12:59,RE 4358,Berlin Südkreuz (ab 12:34),10
12:54 (+1),12:55,ICE 931,Ostseebad Binz (ab 09:15),6
13:03 (+15),13:18,RE 4359,Rostock Hbf (ab 10:37),6
13:20 (+36),13:56,RE 3723,Senftenberg (ab 11:14),
13:21,13:21,RE 3349,Schwedt(Oder) (ab 12:04),6
13:28,13:28,RE 3310,Luckenwalde (ab 12:35),9
13:31 (+35),14:06,ICE 1100,München Hbf (ab 09:19),8
13:33 (+2),13:35,RE 3619,Perleberg (ab 11:03),6
13:40 (+5),13:45,RB 18256,Werder(Havel) (ab 12:41),5
13:43 (+16),13:59,IC 2178,Dresden Hbf (ab 11:35),9
13:51,13:51,RE 3512,Berlin Südkreuz (ab 13:34),9
14:03 (+8),14:11,RE 3511,Stralsund Hbf (ab 11:02),9
14:16 (+1),14:17,IC 2179,Rostock Hbf (ab 12:22),6
14:22,14:22,RE 3309,Stralsund Hbf (ab 11:10),6
14:28,14:28,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),9
14:31 (+7),14:38,ICE 1600,München Hbf (ab 10:22),8
14:34 (+11),14:45,RE 3621,Perleberg (ab 12:03),7
14:39,14:39,RB 56806,Schwerin Hbf (ab 12:14),
14:39,14:39,RE 56806,Schwerin Hbf (ab 12:14),9
14:40 (+3),14:43,RB 18258,Werder(Havel) (ab 13:41),5
14:51,14:51,RE 4360,Berlin Südkreuz (ab 14:34),10
14:53,14:53,ICE 933,Ostseebad Binz (ab 11:24),7
15:03 (+9),15:12,RE 4361,Rostock Hbf (ab 12:37),6
15:20,15:20,GV 327,Amsterdam Centraal (ab 08:05),10
15:21 (+2),15:23,RE 3351,Schwedt(Oder) (ab 14:04),6
15:28,15:28,RE 3312,Luckenwalde (ab 14:35),9
15:31 (+24),15:55,ICE 1008,München Hbf (ab 11:18),8
15:34,15:34,RE 3623,Perleberg (ab 13:03),6
15:40 (+9),15:49,RB 18260,Werder(Havel) (ab 14:41),5
15:43 (+7),15:50,IC 2176,Dresden Hbf (ab 13:35),9
15:50,15:50,NEB 61086,Basdorf (ab 15:27),
15:50,15:50,RB 61086,Basdorf (ab 15:27),9
15:51,15:51,RE 3514,Berlin Südkreuz (ab 15:34),10
16:03 (+1),16:04,RE 3513,Stralsund Hbf (ab 13:02),6
16:13 (+28),16:41,ICE 374,Interlaken Ost (ab 05:59),8
16:16 (+4),16:20,IC 2271,Rostock Hbf (ab 14:20),6
