Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
01:26,01:26,RE 93291,Berlin Ostbahnhof (an 01:33),
04:14,04:14,RE 73751,Frankfurt(Oder) (an 05:29),
04:31,04:31,RE 2,Regensburg Hbf (an 22:38),
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),
04:35,04:35,RE 1,Gotha (an 21:29),
04:59,04:59,RE 73716,Magdeburg Hbf (an 06:50),3
04:59,04:59,RE 94716,Potsdam Hbf (an 05:29),
05:12,05:12,RE 3707,Wilhelmshorst (an 05:47),
05:13,05:13,RB 21817,Flughafen BER (an 05:45),1
05:19,05:19,RE 73753,Frankfurt(Oder) (an 06:35),
05:29,05:29,RE 3102,Cottbus Hbf (an 06:56),1
05:33,05:33,RE 3103,Berlin-Spandau (an 05:54),
05:48,05:48,RE 3704,Senftenberg (an 07:41),1
05:57,05:57,RE 73718,Magdeburg Hbf (an 07:50),3
06:02,06:02,RE 73713,Frankfurt(Oder) (an 07:18),
06:12,06:12,RE 3709,Dessau Hbf (an 07:53),3
06:18,06:18,RB 73803,Berlin Ostbahnhof (an 06:24),1
06:18,06:18,RE 73803,Berlin Ostbahnhof (an 06:24),
06:20,06:20,RE 73760,Brandenburg Hbf (an 07:19),3
06:29,06:29,RE 3104,Cottbus Hbf (an 07:57),1
06:35,06:35,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
06:37,06:37,RE 73804,Brandenburg Hbf (an 07:33),
06:40,06:40,RE 73755,Frankfurt(Oder) (an 07:47),1
06:49,06:49,RE 3706,Senftenberg (an 08:41),1
06:57,06:57,RE 73720,Magdeburg Hbf (an 08:50),3
07:02,07:02,RE 73715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 3711,Dessau Hbf (an 08:53),3
07:18,07:18,RE 73805,Berlin Ostbahnhof (an 07:24),1
07:20,07:20,RE 73762,Brandenburg Hbf (an 08:23),
07:29,07:29,RE 3106,Cottbus Hbf (an 08:56),1
07:35,07:35,RE 3107,Hennigsdorf(b Berlin) (an 08:23),3
07:37,07:37,RE 73806,Brandenburg Hbf (an 08:33),4
07:40,07:40,RE 73757,Frankfurt(Oder) (an 08:43),1
07:48,07:48,RB 18146,Berlin Zoologischer Garten (an 07:57),3
07:49 (+13),08:02,RE 3708,Senftenberg (an 09:41),1
07:57 (+21),08:18,RE 73722,Magdeburg Hbf (an 09:50),4
07:57 (+4),08:01,RE 98388,Magdeburg Hbf (an 09:50),
08:02 (+12),08:14,RE 73717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 3713,Dessau Hbf (an 09:53),4
08:13,08:13,RB 18145,Berlin Ostbahnhof (an 08:21),1
08:18,08:18,RE 73807,Berlin Ostbahnhof (an 08:24),1
08:20,08:20,RE 73764,Brandenburg Hbf (an 09:19),3
08:29,08:29,RE 3108,Cottbus Hbf (an 09:55),1
08:33,08:33,RE 3109,Berlin-Spandau (an 08:54),
08:37,08:37,RE 73808,Brandenburg Hbf (an 09:33),4
08:40,08:40,RE 73759,Frankfurt(Oder) (an 09:43),1
08:48,08:48,RB 18148,Berlin Zoologischer Garten (an 08:57),3
08:49 (+2),08:51,RE 3710,Senftenberg (an 10:41),1
08:57,08:57,RE 73724,Magdeburg Hbf (an 10:50),3
09:02 (+24),09:26,RE 73719,Frankfurt(Oder) (an 10:18),1
09:12,09:12,RE 3715,Dessau Hbf (an 10:53),3
09:13,09:13,RB 18147,Berlin Ostbahnhof (an 09:21),2
09:18 (+5),09:23,RE 73809,Berlin Ostbahnhof (an 09:24),1
09:20,09:20,RE 73766,Brandenburg Hbf (an 10:19),3
09:20,09:20,RE 98394,Potsdam Hbf (an 09:51),
09:29 (+6),09:35,RE 3110,Cottbus Hbf (an 10:55),1
09:35,09:35,RE 3111,Frankfurt(Main)Hbf (an 22:45),
09:37 (+4),09:41,RB 73810,Brandenburg Hbf (an 10:33),4
09:37,09:37,RE 73810,Potsdam Hbf (an 10:05),
09:40,09:40,RE 73761,Frankfurt(Oder) (an 10:43),2
09:48,09:48,RB 18150,Berlin Zoologischer Garten (an 09:57),3
09:49,09:49,RE 3712,Senftenberg (an 11:41),1
09:57,09:57,RE 73726,Magdeburg Hbf (an 11:50),3
10:02 (+17),10:19,RE 73721,Frankfurt(Oder) (an 11:18),1
10:12 (+6),10:18,RE 3717,Dessau Hbf (an 11:53),4
10:13,10:13,RB 18149,Berlin Ostbahnhof (an 10:21),
10:18,10:18,RE 73811,Berlin Ostkreuz (an 10:31),1
10:20,10:20,RE 73768,Brandenburg Hbf (an 11:19),3
10:29,10:29,RE 3112,Cottbus Hbf (an 11:55),1
10:33,10:33,RE 3113,Berlin-Spandau (an 10:54),
10:40,10:40,RE 73763,Frankfurt(Oder) (an 11:43),1
10:49,10:49,RE 3714,Senftenberg (an 12:41),1
10:57,10:57,RE 73728,Magdeburg Hbf (an 12:50),3
11:02,11:02,RE 73723,Frankfurt(Oder) (an 12:18),1
11:12,11:12,RE 3719,Dessau Hbf (an 12:53),3
11:20,11:20,RE 73770,Brandenburg Hbf (an 12:19),
11:29,11:29,RE 3114,Cottbus Hbf (an 12:55),1
11:33,11:33,RE 3115,Berlin-Spandau (an 11:54),
11:40,11:40,RE 73765,Frankfurt(Oder) (an 12:43),1
11:49,11:49,RE 3716,Senftenberg (an 13:41),1
11:57,11:57,RE 73730,Magdeburg Hbf (an 13:50),
12:02,12:02,RE 73725,Frankfurt(Oder) (an 13:18),1
12:12,12:12,RE 3721,Dessau Hbf (an 13:53),3
12:20,12:20,RE 73772,Brandenburg Hbf (an 13:19),
12:29,12:29,RE 3116,Cottbus Hbf (an 13:55),1
12:35,12:35,RE 3117,Hennigsdorf(b Berlin) (an 13:23),4
12:40,12:40,RE 73767,Frankfurt(Oder) (an 13:43),1
12:49,12:49,RE 3718,Senftenberg (an 14:41),1
12:57,12:57,RE 73732,Magdeburg Hbf (an 14:50),3
13:02,13:02,RE 73727,Frankfurt(Oder) (an 14:18),1
13:12,13:12,RE 3723,Dessau Hbf (an 14:53),3
13:20,13:20,RE 73774,Brandenburg Hbf (an 14:19),3
13:29 (+1),13:30,RE 3118,Cottbus Hbf (an 14:55),1
13:33,13:33,RE 3119,Hennigsdorf(b Berlin) (an 14:23),3
13:40 (+2),13:42,RE 73769,Frankfurt(Oder) (an 14:43),1
13:49 (+5),13:54,RE 3720,Senftenberg (an 15:41),1
13:57,13:57,RE 73734,Magdeburg Hbf (an 15:50),3
14:02 (+8),14:10,RE 73729,Frankfurt(Oder) (an 15:18),1
14:12,14:12,RE 3725,Dessau Hbf (an 15:53),3
14:20,14:20,RE 73776,Brandenburg Hbf (an 15:19),3
14:29,14:29,RE 3120,Cottbus Hbf (an 15:55),1
14:35,14:35,RE 3121,Hennigsdorf(b Berlin) (an 15:23),4
14:37,14:37,RE 73812,Brandenburg Hbf (an 15:33),4
14:40,14:40,RE 28086,Berlin Ostbahnhof (an 14:46),
14:40,14:40,RE 73771,Frankfurt(Oder) (an 15:43),1
14:48,14:48,RB 18160,Berlin Zoologischer Garten (an 14:57),3
14:49,14:49,RE 3722,Senftenberg (an 16:41),1
14:57,14:57,RE 73736,Magdeburg Hbf (an 16:50),3
15:02,15:02,RE 73731,Frankfurt(Oder) (an 16:18),1
15:12,15:12,RE 3727,Dessau Hbf (an 16:53),3
15:13,15:13,RB 18159,Berlin Ostbahnhof (an 15:21),2
15:18,15:18,RB 73813,Berlin Ostbahnhof (an 15:24),1
15:20,15:20,RE 73778,Brandenburg Hbf (an 16:23),3
15:29,15:29,RE 3122,Cottbus Hbf (an 16:55),1
15:33,15:33,RE 3123,Hennigsdorf(b Berlin) (an 16:23),3
15:37 (+15),15:52,RE 73814,Brandenburg Hbf (an 16:33),4
15:40 (+2),15:42,RE 73773,Frankfurt(Oder) (an 16:43),1
15:48,15:48,RB 18162,Berlin Zoologischer Garten (an 15:57),3
15:49,15:49,RE 3724,Senftenberg (an 17:41),1
15:57,15:57,RE 73738,Magdeburg Hbf (an 17:50),3
16:02 (+11),16:13,RE 73733,Frankfurt(Oder) (an 17:18),1
16:12,16:12,RE 3729,Dessau Hbf (an 17:53),3
16:13,16:13,RB 18161,Berlin Ostbahnhof (an 16:21),2
16:18,16:18,RE 73815,Berlin Ostbahnhof (an 16:24),1
16:20,16:20,RE 73780,Brandenburg Hbf (an 17:19),3
16:29,16:29,RE 3124,Cottbus Hbf (an 17:55),1
16:33,16:33,RE 3125,Hennigsdorf(b Berlin) (an 17:23),4
16:37,16:37,RE 73816,Brandenburg Hbf (an 17:33),4
16:40,16:40,RE 73775,Frankfurt(Oder) (an 17:43),1
16:48,16:48,RB 18164,Berlin Zoologischer Garten (an 16:57),3
16:49,16:49,RE 3726,Senftenberg (an 18:41),1
16:57,16:57,RE 73740,Magdeburg Hbf (an 18:50),3
17:02,17:02,RE 73735,Frankfurt(Oder) (an 18:18),1
17:12,17:12,RE 3731,Dessau Hbf (an 18:53),3
17:13,17:13,RB 18163,Berlin Ostbahnhof (an 17:21),2
17:18,17:18,RE 73817,Berlin Ostbahnhof (an 17:24),1
17:20,17:20,RE 73782,Brandenburg Hbf (an 18:24),3
17:29,17:29,RE 3126,Cottbus Hbf (an 18:55),1
17:33,17:33,RE 3127,Hennigsdorf(b Berlin) (an 18:23),3
17:37,17:37,RE 73818,Brandenburg Hbf (an 18:34),4
17:40,17:40,RE 73777,Frankfurt(Oder) (an 18:43),1
17:48,17:48,RB 18166,Berlin Zoologischer Garten (an 17:57),3
17:49,17:49,RE 3728,Senftenberg (an 19:41),1
17:57,17:57,RE 73742,Magdeburg Hbf (an 19:50),3
18:02,18:02,RE 73737,Frankfurt(Oder) (an 19:18),1
18:12,18:12,RE 3733,Dessau Hbf (an 19:53),3
18:13,18:13,RB 18165,Berlin Ostbahnhof (an 18:21),2
18:18,18:18,RE 73819,Berlin Ostbahnhof (an 18:24),1
18:20,18:20,RE 73784,Brandenburg Hbf (an 19:19),3
18:29,18:29,RE 3128,Cottbus Hbf (an 19:55),1
18:33,18:33,RE 3129,Hennigsdorf(b Berlin) (an 19:23),4
18:37,18:37,RE 73820,Brandenburg Hbf (an 19:33),4
18:40,18:40,RE 26078,Frankfurt(Oder) (an 19:47),
18:40,18:40,RE 73779,Frankfurt(Oder) (an 19:47),1
18:49,18:49,RE 3730,Senftenberg (an 20:41),1
18:57,18:57,RE 73744,Magdeburg Hbf (an 20:50),3
19:02,19:02,RE 73739,Frankfurt(Oder) (an 20:18),1
19:12,19:12,RE 3735,Dessau Hbf (an 20:53),3
19:18,19:18,RE 73821,Berlin Ostbahnhof (an 19:24),1
19:20,19:20,RE 73786,Brandenburg Hbf (an 20:19),3
19:29,19:29,RE 3130,Cottbus Hbf (an 20:55),1
19:33,19:33,RE 3131,Hennigsdorf(b Berlin) (an 20:23),3
19:37,19:37,RB 73822,Berlin Zoologischer Garten (an 19:46),3
19:40,19:40,RE 27765,Frankfurt(Oder) (an 20:43),
19:40,19:40,RE 73781,Frankfurt(Oder) (an 20:43),1
19:49,19:49,RE 3732,Senftenberg (an 21:41),1
19:57,19:57,RE 73746,Magdeburg Hbf (an 21:50),4
20:02,20:02,RE 73741,Frankfurt(Oder) (an 21:18),1
20:12,20:12,RE 3737,Dessau Hbf (an 21:53),3
20:12,20:12,RE 7,Berlin-Wannsee (an 20:34),
20:18,20:18,RE 73823,Berlin Ostbahnhof (an 20:25),
20:20,20:20,RE 73788,Brandenburg Hbf (an 21:21),3
20:29,20:29,RE 3132,Cottbus Hbf (an 21:55),1
20:33,20:33,RE 3133,Hennigsdorf(b Berlin) (an 21:23),4
20:40,20:40,RE 17456,Frankfurt(Oder) (an 21:43),
20:40,20:40,RE 73783,Frankfurt(Oder) (an 21:43),1
20:49 (+30),21:19,RE 3734,Lübbenau(Spreewald) (an 22:04),1
20:57,20:57,RE 73748,Magdeburg Hbf (an 22:50),3
21:02,21:02,RE 73743,Fürstenwalde(Spree) (an 21:49),1
21:12,21:12,RE 3739,Dessau Hbf (an 22:53),3
21:18,21:18,RE 73825,Eisenhüttenstadt (an 22:51),1
21:29 (+8),21:37,RE 3134,Cottbus Hbf (an 22:55),1
21:35,21:35,RE 3135,Hennigsdorf(b Berlin) (an 22:25),3
21:40 (+8),21:48,RE 73785,Berlin Ostbahnhof (an 21:46),1
21:49 (+11),22:00,RE 3736,Berlin Ostbahnhof (an 21:56),1
21:51,21:51,RE 73790,Magdeburg Hbf (an 23:55),3
22:02 (+10),22:12,RE 73745,Berlin Ostbahnhof (an 22:09),3
22:33,22:33,RE 3137,Hennigsdorf(b Berlin) (an 23:26),3
22:51,22:51,RE 93292,Berlin-Wannsee (an 23:14),
23:02,23:02,RE 73747,Berlin Ostbahnhof (an 23:09),3
