Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:54,04:54,RB 18300,Wünsdorf-Waldstadt (ab 03:43),3
10:06,10:06,RB 18313,Eberswalde Hbf (ab 09:35),4
10:30 Ausfall,--:--,RB 18213,Oranienburg (ab 10:09),4
10:31,10:31,RB 18210,Ludwigsfelde (ab 09:38),3
10:48,10:48,RB 61112,Templin Stadt (ab 09:33),4
10:54,10:54,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),3
11:01,11:01,RB 61113,Berlin Ostkreuz (ab 10:48),3
11:31,11:31,RB 18212,Ludwigsfelde (ab 10:38),3
11:48,11:48,RB 61114,Templin Stadt (ab 10:33),4
12:01,12:01,RB 61115,Berlin Ostkreuz (ab 11:48),3
12:31,12:31,RB 18214,Ludwigsfelde (ab 11:38),3
12:48,12:48,RB 61116,Templin Stadt (ab 11:33),4
13:01,13:01,RB 61117,Berlin Ostkreuz (ab 12:48),3
13:31,13:31,RB 18216,Ludwigsfelde (ab 12:38),3
13:48,13:48,RB 61118,Templin Stadt (ab 12:33),4
14:01,14:01,RB 61119,Berlin Ostkreuz (ab 13:48),3
14:31,14:31,RB 18218,Ludwigsfelde (ab 13:38),3
14:48,14:48,RB 61120,Templin Stadt (ab 13:33),4
15:01,15:01,RB 61121,Berlin Ostkreuz (ab 14:48),3
16:06,16:06,RB 18325,Eberswalde Hbf (ab 15:35),4
16:31,16:31,RB 18222,Ludwigsfelde (ab 15:38),3
16:54,16:54,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),3
17:06,17:06,RB 18327,Eberswalde Hbf (ab 16:35),4
17:31,17:31,RB 18224,Ludwigsfelde (ab 16:38),3
17:48,17:48,RB 61126,Templin Stadt (ab 16:33),4
17:54,17:54,RB 18326,Blankenfelde(Teltow-Fläming) (ab 17:09),3
18:31,18:31,RB 18226,Ludwigsfelde (ab 17:38),3
20:06,20:06,RB 18333,Eberswalde Hbf (ab 19:35),4
20:30,20:30,RB 18233,Oranienburg (ab 20:09),4
21:06,21:06,RB 18335,Eberswalde Hbf (ab 20:35),4
21:31,21:31,RB 18232,Ludwigsfelde (ab 20:38),3
