Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+4),00:04,ICE 809,Hamburg-Altona (ab 21:36),6
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),
00:15 (+5),00:20,ICE 1500,München Hbf (ab 20:21),
00:22 (+40),01:02,ICE 2826,München Hbf (ab 16:45),
00:22 (+40),01:02,ICE 592,München Hbf (ab 16:45),6
00:29 (+79),01:48,ICE 947,Düsseldorf Hbf (ab 19:50),6
00:29 (+79),01:48,ICE 957,Köln Hbf (ab 19:38),6
00:47,00:47,RE 3,Kressbronn am Bodensee (ab 06:06),
01:59,01:59,FEX,Ludwigsfelde (ab 23:32),
04:29,04:29,RB 21809,Berlin Hbf (ab 04:22),
04:44,04:44,RB 21811,Berlin Hbf (ab 04:37),
04:52,04:52,RE 62040,Nauen (ab 04:03),
04:59,04:59,RB 21813,Eberswalde Hbf (ab 04:03),
05:04,05:04,RE 62003,Baruth(Mark) (ab 04:19),8
05:08,05:08,RE 3302,Falkenberg(Elster) (ab 03:40),
05:15,05:15,RE 4,Rheydt Hbf (ab 00:54),
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),
05:32,05:32,ICE 2825,Berlin Gesundbrunnen (ab 15:09),5
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:40,05:40,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:47 (+20),06:07,ICE 1541,Köln Hbf (ab 23:01),
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:33,06:33,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40 (+4),06:44,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41,06:41,RE 3147,Falkenberg(Elster) (ab 05:14),
06:43,06:43,RE 18503,Cottbus Hbf (ab 05:23),
06:47 (+2),06:49,RE 3301,Pasewalk (ab 04:44),
06:51,06:51,RE 62002,Wittenberge (ab 05:05),
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10,07:10,ICE 750,Berlin Gesundbrunnen (ab 06:56),
07:13 (+2),07:15,IC 60409,Zürich HB (ab 19:59),7
07:13 (+2),07:15,NJ 409,Zürich HB (ab 19:59),7
07:14,07:14,RB 18502,Berlin Hbf (ab 07:07),
07:15 (+8),07:23,RE 3146,Stendal Hbf (ab 05:48),
07:22 (+2),07:24,ICE 606,Erfurt Hbf (ab 05:25),
07:23,07:23,RE 4353,Rostock Hbf (ab 04:34),
07:29,07:29,RE 21833,Berlin Hbf (ab 07:22),
07:32 (+3),07:35,ICE 595,Berlin Hbf (ab 07:27),5
07:33 (+40),08:13,EN 40476,Budapest-Nyugati (ab 19:30),7
07:33 (+40),08:13,NJ 456,Graz Hbf (ab 19:21),7
07:35 (+61),08:36,EC 171,Hamburg-Altona (ab 05:17),3
07:35 (+61),08:36,RJ 171,Hamburg-Altona (ab 05:17),3
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),4
07:40,07:40,ICE 1503,Berlin Gesundbrunnen (ab 07:26),
07:42,07:42,RE 3169,Jüterbog (ab 07:02),6
07:43,07:43,RB 18505,Cottbus Hbf (ab 06:12),
