Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:21,00:21,RE 60912,Wustermark (ab 00:02),
00:21,00:21,RE 62038,Wustermark (ab 00:02),
00:27 (+105),02:12,ICE 947,Köln Hbf (ab 19:27),6
00:35,00:35,RB 62086,Berlin Potsdamer Platz (ab 00:12),3
00:50,00:50,ICE 901,Hamburg-Altona (ab 21:26),5
01:03,01:03,RE 3165,Berlin Hbf (ab 00:53),3
01:32 (+2),01:34,RB 62087,Wustermark (ab 01:16),5
02:08,02:08,RE 62088,Berlin Hbf (ab 01:57),
02:20 (+48),03:08,ICE 647,Köln Hbf (ab 21:00),5
02:29,02:29,ICE 1707,Hamburg-Altona (ab 22:34),6
02:34,02:34,RB 62089,Wustermark (ab 02:16),5
03:14,03:14,RE 62090,Berlin Hbf (ab 03:03),
03:31,03:31,RB 62091,Wustermark (ab 03:15),5
04:09,04:09,RB 10,Kaub (ab 06:23),
04:09,04:09,RE 62092,Berlin Hbf (ab 03:57),
04:31 (+41),05:12,ICE 646,Berlin Hbf (ab 04:24),4
04:33 (+1),04:34,RE 62040,Wustermark (ab 04:16),5
04:35 (+1),04:36,RE 62047,Berlin Hbf (ab 04:25),3
04:47,04:47,ICE 1706,Berlin Südkreuz (ab 04:29),4
05:04,05:04,RE 4,Neubrandenburg (ab 22:33),
05:20,05:20,RE 62000,Elstal (ab 05:07),5
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),4
05:38,05:38,RE 62003,Berlin Hbf (ab 05:25),3
05:38,05:38,RE 8,Linz(Rhein) (ab 05:53),
05:45 (+1),05:46,ICE 946,Berlin Ostbahnhof (ab 05:08),3
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),6
05:54,05:54,RE 92303,Cottbus Hbf (ab 04:00),
05:56,05:56,ICE 2800,München Hbf (ab 05:11),4
05:56 (+1),05:57,ICE 608,Berlin Südkreuz (ab 05:31),4
05:59,05:59,RB 62050,Berlin Südkreuz (ab 05:38),3
05:59 (+1),06:00,RB 62051,Wustermark (ab 05:39),6
06:04 (+11),06:15,RE 3167,Jüterbog (ab 05:02),4
06:05,06:05,RE 3104,Dallgow-Döberitz (ab 05:59),
06:09,06:09,ICE 240,Berlin Südkreuz (ab 05:50),3
06:20 (+1),06:21,RE 62002,Elstal (ab 06:07),5
06:22 (+4),06:26,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),6
06:35 (+1),06:36,RE 62005,Baruth(Mark) (ab 05:20),3
06:44,06:44,ICE 279,Berlin Ostbahnhof (ab 06:15),4
06:47 (+1),06:48,ICE 1604,München Hbf (ab 06:19),
06:52,06:52,RE 3146,Rathenow (ab 06:09),6
06:52,06:52,RE 62154,Rathenow (ab 06:09),
06:54,06:54,RE 3105,Cottbus Hbf (ab 04:57),4
06:59 (+1),07:00,RB 62052,Berlin Südkreuz (ab 06:38),3
06:59,06:59,RB 62053,Wustermark (ab 06:39),6
07:04 (+2),07:06,RE 3147,Herzberg(Elster) (ab 05:25),4
07:15 (+41),07:56,ICE 1605,Hamburg-Altona (ab 04:36),
07:15 (+41),07:56,ICE 1705,Hamburg-Altona (ab 04:36),6
07:20,07:20,RE 62004,Elstal (ab 07:07),5
07:26,07:26,RB 18244,Werder(Havel) (ab 06:43),5
07:28,07:28,RB 18247,Berlin Gesundbrunnen (ab 07:14),4
07:39 (+1),07:40,RE 62007,Elsterwerda (ab 05:29),3
07:44,07:44,ICE 944,Berlin Ostbahnhof (ab 07:19),3
07:48 (+5),07:53,ICE 606,Leipzig Hbf (ab 06:12),4
07:52,07:52,RE 3166,Stendal Hbf (ab 06:47),6
07:54,07:54,RE 3107,Cottbus Hbf (ab 06:07),3
07:57 (+5),08:02,ICE 851,Hannover Hbf (ab 05:46),5
07:59 (+8),08:07,RB 62054,Berlin Südkreuz (ab 07:39),3
07:59 (+1),08:00,RB 62055,Wustermark (ab 07:39),6
08:04 (+1),08:05,RE 3169,Jüterbog (ab 07:02),4
08:05 (+52),08:57,ICE 505,Hamburg-Altona (ab 05:34),5
08:05,08:05,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),6
08:08 (+1),08:09,ICE 148,Berlin Südkreuz (ab 07:50),3
08:19,08:19,DRF 1320,Dresden Hbf (ab 05:47),3
08:19 (+1),08:20,FLX 1320,Dresden Hbf (ab 05:47),3
08:20,08:20,RE 62006,Elstal (ab 08:07),5
08:35,08:35,RE 62009,Baruth(Mark) (ab 07:20),3
08:40 (+4),08:44,ICE 1702,Berlin Hbf (ab 08:27),3
08:44,08:44,ICE 371,Berlin Ostbahnhof (ab 08:17),4
