Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 94749,Frankfurt(Oder) (an 01:18),1
00:15,00:15,RE 73826,Berlin Hbf (an 00:21),
00:21 (+2),00:23,RE 3745,Bad Belzig (an 01:31),2
00:21,00:21,RE 7,Berlin-Wannsee (an 05:34),
00:48,00:48,RB 94796,Berlin Hbf (an 00:53),
00:48,00:48,RE 91367,Potsdam Hbf (an 01:22),
00:57,00:57,RE 3141,Berlin Hbf (an 01:02),
00:58,00:58,RB 21968,Berlin Hbf (an 01:04),
01:43,01:43,RE 73752,Berlin Hbf (an 01:48),
01:49,01:49,RE 21800,Berlin Hbf (an 01:54),
01:50,01:50,RB 21969,Naumburg(Saale)Hbf (an 13:50),1
02:49,02:49,RB 21802,Berlin Hbf (an 02:54),
03:05,03:05,RB 21803,Flughafen BER (an 03:33),
03:35,03:35,RB 21805,Flughafen BER (an 04:03),
04:08,04:08,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:17,04:17,RE 73751,Frankfurt(Oder) (an 05:29),
04:27,04:27,RE 2,Düsseldorf Hbf (an 23:53),
04:27,04:27,RE 3101,Berlin-Spandau (an 04:53),
04:30,04:30,RE 21811,Flughafen BER (an 05:00),
04:32,04:32,RE 1,Göttingen (an 07:51),
04:32,04:32,RE 94756,Berlin Hbf (an 04:37),
04:37,04:37,RE 73801,Eisenhüttenstadt (an 06:05),
04:38,04:38,RE 21806,Berlin Hbf (an 04:44),
04:46,04:46,RE 21813,Flughafen BER (an 05:14),
04:56,04:56,RE 94716,Berlin-Wannsee (an 05:21),
05:08,05:08,RE 3707,Berlin-Wannsee (an 05:34),
05:16,05:16,RE 93759,Potsdam Hbf (an 05:51),
05:16,05:16,RE 94758,Potsdam Hbf (an 05:51),
05:17,05:17,RE 21817,Flughafen BER (an 05:45),
05:22,05:22,RB 94753,Frankfurt(Oder) (an 06:35),
05:22,05:22,RE 93754,Frankfurt(Oder) (an 06:35),
05:29,05:29,RE 3103,Berlin-Spandau (an 05:54),
05:54,05:54,RE 93719,Berlin-Wannsee (an 06:20),
05:54,05:54,RE 94718,Berlin Hbf (an 05:59),
06:08,06:08,RE 3709,Berlin Hbf (an 06:13),
06:16,06:16,RE 94760,Potsdam Hbf (an 06:51),
06:29,06:29,RE 3105,Berlin-Spandau (an 06:54),
06:54,06:54,RE 94720,Berlin-Wannsee (an 07:20),
07:08,07:08,RE 3711,Berlin Hbf (an 07:13),
07:16,07:16,RE 94762,Potsdam Hbf (an 07:51),
07:29,07:29,RE 3107,Berlin-Spandau (an 07:54),
07:33,07:33,RE 3106,Cottbus Hbf (an 08:56),1
07:44,07:44,RB 18146,Berlin Hbf (an 07:50),
