Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
01:43,01:43,RB 93361,Schwedt(Oder) (ab 00:04),
04:35,04:35,RB 61180,Werneuchen (ab 04:04),17
04:39,04:39,RB 18201,Oranienburg (ab 04:09),21
04:45,04:45,RB 18300,Wünsdorf-Waldstadt (ab 03:43),15
06:19,06:19,EC 430,Przemysl Glowny (ab 18:55),20
06:24,06:24,RB 5152,Kostrzyn (ab 05:05),15
06:45,06:45,RB 18304,Wünsdorf-Waldstadt (ab 05:43),15
07:24,07:24,RB 5154,Kostrzyn (ab 06:05),15
08:25,08:25,RB 5156,Kostrzyn (ab 07:01),15
09:22,09:22,RB 18208,Ludwigsfelde (ab 08:38),21
09:24,09:24,RB 5158,Kostrzyn (ab 08:05),15
09:51,09:51,RB 61111,Berlin Ostkreuz (ab 09:48),15
09:56,09:56,RB 61110,Templin Stadt (ab 08:33),20
10:13,10:13,EC 248,Warszawa Wschodnia (ab 04:49),21
10:24,10:24,RB 5160,Kostrzyn (ab 09:05),15
11:08,11:08,EC 54,Kraków Główny (ab 04:11),21
11:24,11:24,RB 5162,Kostrzyn (ab 10:05),15
11:39,11:39,RB 18215,Oranienburg (ab 11:09),21
11:45,11:45,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),16
11:51,11:51,RB 61115,Berlin Ostkreuz (ab 11:48),15
11:56,11:56,RB 61114,Templin Stadt (ab 10:33),17
12:03 (+6),12:09,EC 246,Warszawa Wschodnia (ab 06:49),21
12:15,12:15,RB 18317,Eberswalde Hbf (ab 11:35),21
12:22,12:22,RB 18214,Ludwigsfelde (ab 11:38),21
12:24,12:24,RB 5164,Kostrzyn (ab 11:05),15
12:35,12:35,RB 61264,Werneuchen (ab 12:04),
12:39,12:39,RB 18217,Oranienburg (ab 12:09),
12:45,12:45,RB 18316,Blankenfelde(Teltow-Fläming) (ab 12:09),
12:51,12:51,RB 61117,Berlin Ostkreuz (ab 12:48),15
12:56,12:56,RB 61116,Templin Stadt (ab 11:33),20
13:11 (+6),13:17,EC 230,Gdynia Główna (ab 07:07),21
13:15,13:15,RB 18319,Eberswalde Hbf (ab 12:35),21
13:22,13:22,RB 18216,Ludwigsfelde (ab 12:38),21
13:24,13:24,RB 5166,Kostrzyn (ab 12:05),
13:35,13:35,RB 61266,Werneuchen (ab 13:04),
13:39,13:39,RB 18219,Oranienburg (ab 13:09),
13:45,13:45,RB 18318,Blankenfelde(Teltow-Fläming) (ab 13:09),
13:51,13:51,RB 61119,Berlin Ostkreuz (ab 13:48),15
13:56,13:56,RB 61118,Templin Stadt (ab 12:33),17
14:03 (+2),14:05,EC 48,Warszawa Wschodnia (ab 08:49),22
14:15,14:15,RB 18321,Eberswalde Hbf (ab 13:35),21
14:22,14:22,RB 18218,Ludwigsfelde (ab 13:38),21
14:24,14:24,RB 5168,Kostrzyn (ab 13:05),
14:35,14:35,RB 61268,Werneuchen (ab 14:04),
14:39,14:39,RB 18221,Oranienburg (ab 14:09),
14:45,14:45,RB 18320,Blankenfelde(Teltow-Fläming) (ab 14:09),16
14:51,14:51,RB 61121,Berlin Ostkreuz (ab 14:48),15
14:56,14:56,RB 61120,Templin Stadt (ab 13:33),20
15:08,15:08,EC 56,Przemyśl Główny (ab 05:16),21
15:15,15:15,RB 18323,Eberswalde Hbf (ab 14:35),
15:22,15:22,RB 18220,Ludwigsfelde (ab 14:38),21
15:24,15:24,RB 5170,Kostrzyn (ab 14:05),
15:35,15:35,RB 61270,Werneuchen (ab 15:04),
15:51,15:51,RB 61123,Berlin Ostkreuz (ab 15:48),15
15:56,15:56,RB 61122,Templin Stadt (ab 14:33),20
16:03 (+19),16:22,EC 46,Warszawa Wschodnia (ab 10:49),22
16:39,16:39,RB 18225,Oranienburg (ab 16:09),21
16:51,16:51,RB 61125,Berlin Ostkreuz (ab 16:48),15
16:56,16:56,RB 61124,Templin Stadt (ab 15:33),20
17:15,17:15,RB 18327,Eberswalde Hbf (ab 16:35),21
17:39,17:39,RB 18227,Oranienburg (ab 17:09),21
