Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08 (+34),00:42,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:08 (+34),00:42,ICE 957,Köln Hbf (ab 19:36),5
00:21,00:21,RE 62038,Wismar (ab 21:21),5
00:27,00:27,RB 62086,Berlin Südkreuz (ab 00:08),
00:44 (+40),01:24,ICE 657,Köln Hbf (ab 20:45),
01:03,01:03,RE 3165,Berlin Hbf (ab 00:53),3
01:36,01:36,RB 62087,Nauen (ab 01:13),
02:08,02:08,RB 93188,Berlin Hbf (ab 01:57),
02:08,02:08,RE 62088,Berlin Hbf (ab 01:57),
02:34,02:34,RB 62089,Nauen (ab 02:11),
03:08,03:08,RE 62090,Berlin Hbf (ab 02:57),
03:31,03:31,RB 62091,Nauen (ab 03:08),
04:08,04:08,RB 10,Berlin Südkreuz (ab 00:08),
04:08,04:08,RE 62092,Berlin Hbf (ab 03:57),
04:27,04:27,RE 62040,Nauen (ab 04:03),
04:31,04:31,RE 62001,Berlin Hbf (ab 04:21),3
04:31,04:31,RE 8,Nordhausen (ab 19:22),
04:38,04:38,ICE 646,Berlin Südkreuz (ab 04:18),4
05:20 (+2),05:22,RE 62000,Wittenberge (ab 04:02),5
05:27,05:27,RB 21,Oberweimar (ab 13:37),
05:27 (+2),05:29,RE 95773,Osnabrück Hbf (ab 05:17),
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),4
05:35,05:35,RB 18601,Nauen (ab 05:11),
05:35,05:35,RE 62003,Berlin Hbf (ab 05:25),
05:35,05:35,RE 8,Hamburg Hbf (ab 02:06),
05:42 (+3),05:45,RE 3601,Neuruppin West (ab 04:26),5
05:45 (+2),05:47,ICE 946,Berlin Südkreuz (ab 05:26),4
05:45 (+2),05:47,ICE 956,Berlin Südkreuz (ab 05:26),4
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),
05:52,05:52,RE 4,Geilenkirchen (ab 00:14),
06:04,06:04,RE 3167,Jüterbog (ab 05:02),4
06:20 (+1),06:21,RE 62002,Wittenberge (ab 05:05),5
06:24,06:24,ICE 240,Berlin Südkreuz (ab 06:05),3
06:24,06:24,ICE 2972,Frankfurt(Main)Hbf (ab 23:35),
06:28,06:28,RE 95770,Braunschweig Hbf (ab 04:20),
06:35,06:35,RB 18603,Nauen (ab 06:11),
06:35,06:35,RE 62005,Baruth(Mark) (ab 05:20),3
06:43 (+4),06:47,ICE 279,Berlin Südkreuz (ab 06:20),4
06:43,06:43,RE 3603,Wittstock(Dosse) (ab 04:50),
06:52,06:52,RE 3146,Rathenow (ab 06:09),6
06:52,06:52,RE 62154,Rathenow (ab 06:09),
07:01,07:01,IC 2432,Berlin-Charlottenburg (ab 06:52),
07:04,07:04,RE 3147,Falkenberg(Elster) (ab 05:14),4
07:10 (+1),07:11,RE 3608,Berlin-Charlottenburg (ab 07:03),
07:12 (+1),07:13,ICE 644,Berlin Hbf (ab 06:47),
07:12 (+1),07:13,ICE 654,Berlin Südkreuz (ab 06:52),4
07:20 (+3),07:23,RE 62004,Schwerin Hbf (ab 04:56),5
07:24 (+1),07:25,IC 2474,Magdeburg Hbf (ab 05:50),
07:24,07:24,ICE 1548,Berlin Gesundbrunnen (ab 07:13),3
07:27,07:27,RB 18244,Potsdam Hbf (ab 06:36),
07:28,07:28,RE 95775,Rheine (ab 06:38),
07:31,07:31,RE 62007,Elsterwerda (ab 05:29),3
07:34,07:34,ICE 795,Berlin-Charlottenburg (ab 07:26),4
