Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:00,00:00,RB 21962,Berlin Hbf (an 00:08),8
00:08,00:08,RB 62086,Berlin-Spandau (an 00:27),
00:10,00:10,RE 3360,Berlin Gesundbrunnen (an 00:23),
00:15,00:15,RB 21964,Berlin Hbf (an 00:23),
00:17 (+9),00:26,ICE 1500,Berlin Gesundbrunnen (an 00:33),7
00:23,00:23,ICE 1540,Köln Hbf (an 06:15),7
00:24 (+55),01:19,ICE 592,Berlin Hbf (an 00:30),6
00:31,00:31,RB 21966,Berlin Hbf (an 00:39),
00:39,00:39,ICE 2800,Köln Hbf (an 06:15),6
00:51,00:51,RE 3,Ulm Hbf (an 23:40),
00:51,00:51,RE 3363,Halle(Saale)Hbf (an 02:59),
01:01,01:01,RB 21967,Naumburg(Saale)Hbf (an 12:50),3
01:19,01:19,RE 3742,Berlin Gesundbrunnen (an 01:30),
01:19,01:19,RE 7,Köln Messe/Deutz (an 23:34),
01:36,01:36,RB 21800,Berlin Hbf (an 01:44),
04:18,04:18,ICE 646,Düsseldorf Hbf (an 09:12),7
04:25 (+1),04:26,ICE 277,Chur (an 14:22),6
04:54,04:54,RE 62040,Elsterwerda (an 06:29),3
05:06,05:06,RE 62003,Wittenberge (an 06:56),8
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),
05:17,05:17,RE 3144,Falkenberg(Elster) (an 06:44),4
05:20,05:20,ICE 608,Hamburg-Altona (an 07:41),7
05:26 (+1),05:27,ICE 946,Düsseldorf Hbf (an 10:08),6
05:26 (+1),05:27,ICE 956,Köln Hbf (an 10:22),6
05:34,05:34,RE 3504,Berlin Gesundbrunnen (an 05:51),
05:34,05:34,RE 5,Kassel-Wilhelmshöhe (an 15:18),
05:35,05:35,ICE 2837,München Hbf (an 15:50),
05:35 (+1),05:36,ICE 2843,München Hbf (an 13:15),5
05:35 (+1),05:36,ICE 2853,München Hbf (an 13:15),5
05:35 (+1),05:36,ICE 593,München Hbf (an 13:15),5
05:42,05:42,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),4
05:51,05:51,RE 62000,Elsterwerda (an 07:15),
05:58,05:58,ICE 2824,Hamburg-Altona (an 08:22),6
05:58 (+1),05:59,ICE 808,Hamburg-Altona (an 08:22),6
06:05 Ausfall,--:--,ICE 240,Amsterdam Centraal (an 11:59),7
06:07,06:07,RE 62005,Wismar (an 09:37),8
06:07,06:07,RE 8,Nienburg(Weser) (an 23:07),
06:12,06:12,RE 3342,Schwedt(Oder) (an 07:55),6
06:15,06:15,RE 3164,Jüterbog (an 06:54),5
06:19 (+6),06:25,RJ 251,Villach Hbf (an 18:27),4
06:19 (+6),06:25,RJX 251,Villach Hbf (an 18:27),4
06:20 (+1),06:21,ICE 279,Interlaken Ost (an 15:59),6
06:26,06:26,ICE 29004,Berlin Gesundbrunnen (an 06:37),
