Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:15,04:15,RB 18301,Eberswalde Hbf (ab 03:35),22
04:45,04:45,RB 18300,Wünsdorf-Waldstadt (ab 03:43),15
06:15,06:15,RB 18305,Eberswalde Hbf (ab 05:35),22
06:45,06:45,RB 18304,Wünsdorf-Waldstadt (ab 05:43),15
06:50 (+5),06:55,IC 2432,Cottbus Hbf (ab 05:27),
07:15,07:15,RB 18307,Eberswalde Hbf (ab 06:35),22
08:15,08:15,RB 18309,Eberswalde Hbf (ab 07:35),22
08:45,08:45,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),16
08:51,08:51,RB 61109,Berlin Ostkreuz (ab 08:48),15
09:15,09:15,RB 18311,Eberswalde Hbf (ab 08:35),22
09:56,09:56,RB 61110,Templin Stadt (ab 08:33),20
10:15,10:15,RB 18313,Eberswalde Hbf (ab 09:35),22
10:22,10:22,RB 18210,Ludwigsfelde (ab 09:38),20
10:45,10:45,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),16
11:45,11:45,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),16
11:51,11:51,RB 61115,Berlin Ostkreuz (ab 11:48),15
12:45,12:45,RB 18316,Blankenfelde(Teltow-Fläming) (ab 12:09),15
12:56,12:56,RB 61116,Templin Stadt (ab 11:33),20
13:15,13:15,RB 18319,Eberswalde Hbf (ab 12:35),22
13:45,13:45,RB 18318,Blankenfelde(Teltow-Fläming) (ab 13:09),16
14:15,14:15,RB 18321,Eberswalde Hbf (ab 13:35),22
14:22,14:22,RB 18218,Ludwigsfelde (ab 13:38),20
14:45,14:45,RB 18320,Blankenfelde(Teltow-Fläming) (ab 14:09),16
15:15,15:15,RB 18323,Eberswalde Hbf (ab 14:35),22
15:22,15:22,RB 18220,Ludwigsfelde (ab 14:38),20
15:45,15:45,RB 18322,Blankenfelde(Teltow-Fläming) (ab 15:09),16
16:15,16:15,RB 18325,Eberswalde Hbf (ab 15:35),22
16:22,16:22,RB 18222,Ludwigsfelde (ab 15:38),22
16:45,16:45,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),16
17:15,17:15,RB 18327,Eberswalde Hbf (ab 16:35),22
17:35,17:35,RB 61274,Werneuchen (ab 17:04),17
17:45,17:45,RB 18326,Blankenfelde(Teltow-Fläming) (ab 17:09),16
17:56,17:56,RB 61126,Templin Stadt (ab 16:33),20
18:22,18:22,RB 18226,Ludwigsfelde (ab 17:38),20
18:45,18:45,RB 18328,Blankenfelde(Teltow-Fläming) (ab 18:09),16
19:51,19:51,RB 61131,Berlin Ostkreuz (ab 19:48),15
20:56,20:56,RB 61132,Templin Stadt (ab 19:33),20
21:22,21:22,RB 18232,Ludwigsfelde (ab 20:38),20
