Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08 (+104),01:52,ICE 947,Köln Hbf (ab 19:27),5
00:21,00:21,RE 62038,Wismar (ab 21:21),5
00:27,00:27,RB 62086,Baruth(Mark) (ab 23:19),3
00:59,00:59,RB 3642,Berlin-Charlottenburg (ab 00:52),4
01:03,01:03,RE 3165,Berlin Hbf (ab 00:53),
01:36,01:36,RB 62087,Nauen (ab 01:13),
01:58 (+41),02:39,ICE 647,Köln Hbf (ab 21:22),
02:08,02:08,RB 93188,Berlin Hbf (ab 01:57),
02:08,02:08,RE 62088,Berlin Hbf (ab 01:57),3
02:34,02:34,RB 62089,Nauen (ab 02:11),5
03:08,03:08,RE 62090,Berlin Hbf (ab 02:57),3
03:31,03:31,RB 62091,Nauen (ab 03:08),5
04:08,04:08,RB 10,Berlin Hbf (ab 03:57),
04:27,04:27,RE 62040,Nauen (ab 04:03),6
04:31,04:31,RE 62001,Berlin Hbf (ab 04:21),3
04:33,04:33,RE 8,Osterburken (ab 20:31),
04:38,04:38,ICE 646,Berlin Südkreuz (ab 04:18),4
05:20,05:20,RB 18600,Berlin-Charlottenburg (ab 05:10),4
05:20,05:20,RE 62000,Wittenberge (ab 04:02),5
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),
05:35,05:35,RB 18601,Nauen (ab 05:11),
05:42 (+1),05:43,RE 3601,Neuruppin West (ab 04:26),
05:45 (+1),05:46,ICE 946,Berlin Südkreuz (ab 05:26),3
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),
06:04 (+1),06:05,RE 3167,Jüterbog (ab 05:02),4
06:13,06:13,RE 3606,Neuruppin Rheinsberger Tor (ab 07:29),3
06:20 Ausfall,--:--,RB 18602,Berlin-Charlottenburg (ab 06:10),4
06:20,06:20,RE 62002,Wittenberge (ab 05:05),5
06:24 (+1),06:25,ICE 240,Berlin Südkreuz (ab 06:05),3
06:35,06:35,RB 18603,Nauen (ab 06:11),5
06:35,06:35,RE 62005,Baruth(Mark) (ab 05:20),3
06:43,06:43,ICE 279,Berlin Südkreuz (ab 06:20),4
06:43 Ausfall,--:--,RE 3603,Wittstock(Dosse) (ab 04:50),5
06:52 (+1),06:53,RE 3146,Rathenow (ab 06:09),6
06:52,06:52,RE 62154,Rathenow (ab 06:09),
07:04,07:04,RE 3147,Falkenberg(Elster) (ab 05:14),4
07:10 Ausfall,--:--,RE 3608,Berlin-Charlottenburg (ab 07:03),3
07:20,07:20,RB 18604,Berlin-Charlottenburg (ab 07:10),4
07:20,07:20,RE 62004,Schwerin Hbf (ab 04:56),5
07:27,07:27,RB 18244,Potsdam Hbf (ab 06:36),5
07:31,07:31,RE 62007,Elsterwerda (ab 05:29),3
07:34 (+2),07:36,ICE 595,Berlin Südkreuz (ab 07:09),4
07:35,07:35,RB 18605,Nauen (ab 07:11),5
07:42 (+1),07:43,RE 3607,Wittstock(Dosse) (ab 05:56),5
07:52,07:52,RE 3166,Stendal Hbf (ab 06:47),6
07:57 (+1),07:58,ICE 851,Hannover Hbf (ab 06:09),5
07:57 (+22),08:19,ICE 944,Berlin Hbf (ab 07:47),4
08:04 (+1),08:05,RE 3169,Jüterbog (ab 07:02),4
08:10,08:10,ICE 2847,Berlin Südkreuz (ab 07:49),4
08:13,08:13,RE 3610,Berlin-Charlottenburg (ab 08:02),3
08:20,08:20,RB 18606,Berlin-Charlottenburg (ab 08:10),4
08:20,08:20,RE 62006,Wittenberge (ab 07:05),5
08:24,08:24,ICE 148,Berlin Südkreuz (ab 08:06),3
08:29,08:29,DRF 1332,Berlin Südkreuz (ab 07:57),3
08:29 (+108),10:17,FLX 1332,Berlin Südkreuz (ab 07:57),3
08:35 (+2),08:37,RB 18607,Nauen (ab 08:11),5
08:35,08:35,RE 62009,Baruth(Mark) (ab 07:20),3
08:43 (+1),08:44,ICE 371,Berlin Hbf (ab 08:31),4
08:43,08:43,RE 3609,Neuruppin West (ab 07:27),5
08:43,08:43,RE 6,Düsseldorf Flughafen (ab 01:03),
08:48,08:48,DRF 1320,Dresden Hbf (ab 06:53),3
08:48 Ausfall,--:--,FLX 1320,Dresden Hbf (ab 06:53),3
08:52,08:52,RE 3148,Rathenow (ab 08:05),6
08:54,08:54,RE 3109,Cottbus Hbf (ab 07:04),3
09:04,09:04,RE 3110,Nauen (ab 08:39),5
09:04,09:04,RE 3149,Falkenberg(Elster) (ab 07:18),4
09:10,09:10,RE 3612,Berlin-Charlottenburg (ab 09:03),3
09:16,09:16,ICE 2818,Kassel-Wilhelmshöhe (ab 06:45),6
09:16,09:16,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),6
09:20,09:20,RE 62008,Wismar (ab 06:21),5
09:24 Ausfall,--:--,FLX 1239,Hamburg Hbf (ab 07:33),6
09:27,09:27,RB 18248,Potsdam Hbf (ab 08:36),5
09:28 (+1),09:29,RB 18251,Berlin-Charlottenburg (ab 09:22),4
09:31 (+7),09:38,ICE 741,Münster(Westf)Hbf (ab 06:24),6
09:31 (+2),09:33,RE 62011,Elsterwerda (ab 07:29),3
09:34 (+17),09:51,ICE 597,Berlin Südkreuz (ab 09:09),4
09:35 (+4),09:39,RB 18609,Nauen (ab 09:10),5
09:42 (+1),09:43,RE 3611,Wittenberge (ab 07:05),5
09:52 (+5),09:57,RE 3168,Stendal Hbf (ab 08:47),6
09:54,09:54,RE 3111,Cottbus Hbf (ab 08:04),3
09:58 (+66),11:04,ICE 942,Berlin Hbf (ab 09:47),4
10:04 (+3),10:07,RE 3112,Nauen (ab 09:39),5
10:04 (+2),10:06,RE 3171,Jüterbog (ab 09:02),4
10:13,10:13,RE 3614,Berlin-Charlottenburg (ab 10:02),3
10:20 (+1),10:21,RE 62010,Wittenberge (ab 09:05),5
10:22 Ausfall,--:--,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),6
10:24 (+10),10:34,ICE 146,Berlin Südkreuz (ab 10:06),3
10:27,10:27,RB 18250,Potsdam Hbf (ab 09:36),
10:29,10:29,DRF 1234,Leipzig Hbf (ab 08:45),3
10:29,10:29,FLX 1234,Leipzig Hbf (ab 08:45),3
10:35 (+4),10:39,RB 18611,Nauen (ab 10:11),
10:35 (+5),10:40,RE 62013,Baruth(Mark) (ab 09:20),3
10:43 (+1),10:44,RE 3613,Neuruppin West (ab 09:25),
10:45 (+5),10:50,ICE 373,Berlin Hbf (ab 10:37),4
10:52 (+7),10:59,RE 3150,Rathenow (ab 10:02),
10:54,10:54,RE 3113,Cottbus Hbf (ab 09:03),3
11:04,11:04,RE 3114,Nauen (ab 10:39),5
11:04,11:04,RE 3151,Falkenberg(Elster) (ab 09:18),
11:10 (+1),11:11,RE 3616,Berlin-Charlottenburg (ab 11:03),3
11:15 (+19),11:34,ICE 378,Karlsruhe Hbf (ab 05:59),6
11:20,11:20,RB 18612,Berlin-Charlottenburg (ab 11:10),4
11:20,11:20,RE 62012,Wismar (ab 08:21),5
