Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:09,00:09,RE 73749,Magdeburg Hbf (ab 22:07),1
00:15,00:15,RB 93045,Senftenberg (ab 22:26),
00:15,00:15,RE 7,Sedlitz Ost (ab 05:17),
00:23 (+9),00:32,ICE 901,Hamburg-Altona (ab 21:26),1
00:36 Ausfall,--:--,ICE 947,Köln Hbf (ab 19:27),3
00:37,00:37,RE 3141,Cottbus Hbf (ab 23:03),6
00:41,00:41,RE 73796,Frankfurt(Oder) (ab 23:32),7
00:51,00:51,FEX,Ludwigsfelde (ab 23:32),
01:02,01:02,RE 3140,Berlin-Charlottenburg (ab 00:42),
01:33,01:33,RE 73791,Magdeburg Hbf (ab 23:21),1
01:36,01:36,RE 73752,Frankfurt(Oder) (ab 00:29),6
01:40 (+55),02:35,ICE 1707,Hamburg-Altona (ab 22:34),
02:16,02:16,RE 3701,Berlin Ostkreuz (ab 02:13),7
02:30 Ausfall,--:--,ICE 647,Köln Hbf (ab 21:00),2
02:42 (+2),02:44,RB 21802,Flughafen BER (ab 02:22),7
02:48,02:48,RE 3143,Magdeburg Hbf (ab 00:42),
02:48 (+3),02:51,RE 73793,Magdeburg Hbf (ab 00:42),1
02:55,02:55,RE 73754,Berlin Ostkreuz (ab 02:51),7
03:08,03:08,RB 21803,Berlin-Charlottenburg (ab 02:48),6
04:21,04:21,RE 1,Merzig(Saar) (ab 00:36),
04:40,04:40,RE 73801,Berlin-Charlottenburg (ab 04:20),
04:49,04:49,RE 73716,Frankfurt(Oder) (ab 03:38),
04:50,04:50,FEX,Berlin-Charlottenburg (ab 01:33),
05:26,05:26,RE 73753,Brandenburg Hbf (ab 04:17),1
05:36,05:36,RE 3102,Berlin-Charlottenburg (ab 05:15),1
05:46 (+17),06:03,ICE 1541,Köln Hbf (ab 23:24),2
05:46 (+20),06:06,ICE 2911,Hannover Hbf (ab 02:42),
06:27,06:27,ES 453,Bruxelles Midi (ab 19:22),2
06:56,06:56,RE 3706,Dessau Hbf (ab 05:05),2
07:02,07:02,ICE 2572,Frankfurt(Main)Hbf (ab 00:10),
07:02,07:02,RE 3711,Senftenberg (ab 05:11),7
07:09 (+1),07:10,RE 73715,Magdeburg Hbf (ab 05:01),1
07:09,07:09,RE 73762,Frankfurt(Oder) (ab 06:11),7
07:15,07:15,IC 2432,Cottbus Hbf (ab 06:01),6
07:23 Ausfall,--:--,RE 3107,Cottbus Hbf (ab 06:07),7
07:36 Ausfall,--:--,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:46,07:46,RE 73757,Brandenburg Hbf (ab 06:44),1
07:47 (+5),07:52,RE 73722,Frankfurt(Oder) (ab 06:42),7
07:56,07:56,RE 3708,Bad Belzig (ab 06:41),
08:09,08:09,RE 73717,Magdeburg Hbf (ab 06:12),
08:09,08:09,RE 73764,Frankfurt(Oder) (ab 07:11),7
08:28 (+15),08:43,ICE 851,Hannover Hbf (ab 06:09),2
08:37 Ausfall,--:--,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:46,08:46,RE 73759,Brandenburg Hbf (ab 07:44),1
08:47,08:47,RE 73724,Frankfurt(Oder) (ab 07:41),7
08:56 (+4),09:00,RE 3710,Dessau Hbf (ab 07:05),2
09:02,09:02,RE 3715,Calau(Nl) (ab 07:43),7
09:03 (+3),09:06,ICE 841,Hannover Hbf (ab 06:50),2
09:09 (+2),09:11,RE 73719,Magdeburg Hbf (ab 07:12),1
09:10,09:10,RE 73766,Frankfurt(Oder) (ab 08:11),7
09:23 Ausfall,--:--,RE 3111,Cottbus Hbf (ab 08:04),7
09:28,09:28,ICE 541,Köln Hbf (ab 04:16),2
09:37,09:37,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:42,09:42,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),3
09:46,09:46,RE 73761,Brandenburg Hbf (ab 08:44),1
09:56,09:56,RE 3712,Bad Belzig (ab 08:41),2
10:02 Ausfall,--:--,ICE 741,Münster(Westf)Hbf (ab 06:24),2
