Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),
03:17,03:17,RE 73754,Magdeburg Hbf (an 05:08),
04:30,04:30,RE 62040,Doberlug-Kirchhain (an 06:22),
04:30,04:30,RE 8,Kassel-Wilhelmshöhe (an 20:55),
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),
05:13,05:13,RE 73716,Brandenburg Hbf (an 05:57),
05:33,05:33,RE 73758,Brandenburg Hbf (an 06:19),
06:12,06:12,RE 73718,Magdeburg Hbf (an 07:55),
06:34,06:34,RE 73760,Brandenburg Hbf (an 07:19),
06:50,06:50,RE 73804,Brandenburg Hbf (an 07:33),
07:10,07:10,RE 73720,Magdeburg Hbf (an 08:55),
07:26 (+35),08:01,ICE 795,Karlsruhe Hbf (an 13:17),
07:39,07:39,IC 2432,Norddeich Mole (an 14:20),4
08:12,08:12,RE 73722,Brandenburg Hbf (an 08:57),
08:34,08:34,RE 73764,Brandenburg Hbf (an 09:19),
08:50,08:50,RE 73808,Brandenburg Hbf (an 09:33),
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),4
09:34,09:34,RE 73766,Brandenburg Hbf (an 10:19),1
09:50,09:50,RE 73810,Brandenburg Hbf (an 10:33),
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),4
10:22,10:22,RB 18253,Potsdam Hbf (an 11:23),
10:34,10:34,RE 73768,Brandenburg Hbf (an 11:19),3
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),4
11:22,11:22,RB 18255,Potsdam Hbf (an 12:23),
11:28 (+2),11:30,ICE 799,Karlsruhe Hbf (an 17:19),3
11:34,11:34,RE 73770,Brandenburg Hbf (an 12:19),4
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),4
12:22,12:22,RB 18257,Potsdam Hbf (an 13:23),
12:34,12:34,RE 73772,Brandenburg Hbf (an 13:19),3
13:12,13:12,RE 73732,Magdeburg Hbf (an 14:55),4
13:22,13:22,RB 18259,Potsdam Hbf (an 14:23),
13:28,13:28,ICE 2897,Frankfurt(M) Flughafen Fernbf (an 17:52),
13:28 (+20),13:48,ICE 993,Frankfurt(M) Flughafen Fernbahnhof (an 17:52),
13:34,13:34,RE 73774,Brandenburg Hbf (an 14:19),3
14:12,14:12,RE 73734,Magdeburg Hbf (an 15:55),4
14:22,14:22,RB 18261,Potsdam Hbf (an 15:23),
14:34,14:34,RE 73776,Brandenburg Hbf (an 15:19),1
14:48,14:48,RE 73812,Brandenburg Hbf (an 15:33),
15:03 (+1),15:04,RE 3624,Neuruppin Rheinsberger Tor (an 16:25),3
15:08,15:08,RB 18620,Nauen (an 15:49),1
15:11,15:11,RE 73736,Magdeburg Hbf (an 16:55),4
15:22,15:22,RB 18263,Potsdam Hbf (an 16:23),4
15:27 (+1),15:28,ICE 995,Stuttgart Hbf (an 21:29),3
15:34,15:34,RE 73778,Brandenburg Hbf (an 16:23),4
15:41 (+2),15:43,IC 2034,Leer(Ostfriesl) (an 21:14),3
15:51,15:51,RE 73814,Brandenburg Hbf (an 16:33),
16:02,16:02,RE 3626,Neuruppin Rheinsberger Tor (an 17:25),2
16:10,16:10,RB 18622,Nauen (an 16:49),3
16:10,16:10,RE 73738,Magdeburg Hbf (an 17:55),1
16:34,16:34,RE 73780,Brandenburg Hbf (an 17:19),1
16:48,16:48,RE 73816,Brandenburg Hbf (an 17:33),
17:03 (+2),17:05,RE 3628,Neuruppin Rheinsberger Tor (an 18:25),3
17:08,17:08,RB 18624,Brieselang (an 17:39),
17:10,17:10,RE 73740,Magdeburg Hbf (an 18:55),
17:22,17:22,RB 18267,Potsdam Hbf (an 18:23),4
17:28 (+19),17:47,ICE 997,Frankfurt(Main)Hbf (an 21:40),
18:02,18:02,RB 3630,Neuruppin Rheinsberger Tor (an 19:25),2
18:12,18:12,RE 73742,Magdeburg Hbf (an 19:55),
18:22,18:22,RB 18269,Potsdam Hbf (an 19:23),3
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),
18:51,18:51,RE 73820,Brandenburg Hbf (an 19:33),
19:03 (+1),19:04,RB 3632,Neuruppin Rheinsberger Tor (an 20:25),2
19:10,19:10,RB 18628,Nauen (an 19:49),3
19:12,19:12,RE 73744,Magdeburg Hbf (an 20:59),
19:22,19:22,RB 18271,Potsdam Hbf (an 20:26),3
19:28,19:28,ICE 999,Kassel-Wilhelmshöhe (an 22:13),
19:34,19:34,RE 26768,Brandenburg Hbf (an 20:19),
19:34,19:34,RE 73786,Potsdam Hbf (an 19:51),
20:02,20:02,RB 3634,Neuruppin Rheinsberger Tor (an 21:25),2
20:12,20:12,RE 73746,Magdeburg Hbf (an 21:59),
20:22,20:22,RB 18273,Potsdam Hbf (an 21:23),3
20:34,20:34,RE 73788,Brandenburg Hbf (an 21:21),
21:03,21:03,RB 3636,Neuruppin Rheinsberger Tor (an 22:25),2
21:10,21:10,RB 18632,Nauen (an 21:49),3
21:12,21:12,RE 73748,Magdeburg Hbf (an 22:55),4
21:22,21:22,RB 18275,Potsdam Hbf (an 22:23),3
22:06,22:06,RE 73790,Magdeburg Hbf (an 00:09),
23:03,23:03,RB 3640,Luxembourg (an 16:38),2
23:06,23:06,RE 73792,Brandenburg Hbf (an 23:54),
23:26,23:26,RE 93181,Berlin-Spandau (an 23:34),
