Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:04,00:04,RE 3740,Berlin Ostkreuz (an 00:07),
01:22,01:22,RE 3742,Berlin Ostkreuz (an 01:25),
04:47,04:47,RB 18300,Eberswalde Hbf (an 05:29),
05:25,05:25,RE 3103,Hennigsdorf(b Berlin) (an 05:48),
05:47,05:47,RB 18302,Eberswalde Hbf (an 06:27),
05:53,05:53,RB 61103,Templin Stadt (an 07:18),15
06:37,06:37,RE 3104,Cottbus Hbf (an 07:57),
06:38,06:38,RB 5153,Kostrzyn (an 07:45),15
06:47,06:47,RB 18304,Eberswalde Hbf (an 07:27),
06:47,06:47,RB 24,Köln Messe/Deutz (an 08:18),
06:58,06:58,RB 61104,Berlin Ostkreuz (an 07:01),17
07:37,07:37,RE 3106,Cottbus Hbf (an 08:56),
07:47,07:47,RB 18306,Eberswalde Hbf (an 08:27),
08:47,08:47,RB 18308,Eberswalde Hbf (an 09:27),
09:17,09:17,RB 18311,Blankenfelde(Teltow-Fläming) (an 09:51),22
09:39,09:39,RB 61258,Berlin Ostkreuz (an 09:42),17
09:41,09:41,RB 18211,Ludwigsfelde (an 10:24),22
09:47,09:47,RB 18310,Eberswalde Hbf (an 10:27),16
09:58,09:58,RB 61110,Berlin Ostkreuz (an 10:01),20
10:47,10:47,RB 18312,Eberswalde Hbf (an 11:27),
10:53,10:53,RB 12,Oranienburg (an 11:22),
11:25,11:25,RE 3115,Antwerpen Centraal (an 16:56),
11:47,11:47,RB 18314,Eberswalde Hbf (an 12:27),
11:53,11:53,RB 61115,Templin Stadt (an 13:18),15
11:53,11:53,RB 61125,Oranienburg (an 12:21),
12:41,12:41,RB 18217,Ludwigsfelde (an 13:24),22
12:47,12:47,RB 18316,Eberswalde Hbf (an 13:27),15
12:53,12:53,RB 61117,Templin Stadt (an 14:18),15
12:53,12:53,RB 61127,Oranienburg (an 13:21),
12:58,12:58,RB 61116,Berlin Ostkreuz (an 13:01),20
13:17,13:17,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),22
13:25,13:25,RE 3119,Berlin-Spandau (an 13:54),
13:37,13:37,RE 3118,Cottbus Hbf (an 14:55),
13:41,13:41,RB 18219,Ludwigsfelde (an 14:24),22
13:47,13:47,RB 18318,Eberswalde Hbf (an 14:27),16
14:37,14:37,RE 3120,Cottbus Hbf (an 15:55),
14:47,14:47,RB 18320,Eberswalde Hbf (an 15:27),16
15:37,15:37,RE 3122,Cottbus Hbf (an 16:55),
15:41,15:41,RB 18223,Flughafen BER (an 16:05),
15:47,15:47,RB 18322,Eberswalde Hbf (an 16:27),16
16:47,16:47,RB 18324,Eberswalde Hbf (an 17:27),16
16:53,16:53,RB 61135,Oranienburg (an 17:21),
17:47,17:47,RB 18326,Eberswalde Hbf (an 18:27),16
17:53,17:53,RB 61137,Oranienburg (an 18:21),
18:25,18:25,RE 3129,Berlin-Spandau (an 18:54),
18:47,18:47,RB 18328,Eberswalde Hbf (an 19:27),16
19:15,19:15,RE 3355,Luckenwalde (an 20:27),
19:47,19:47,RB 18330,Eberswalde Hbf (an 20:27),15
19:53,19:53,RB 61131,Templin Stadt (an 21:18),15
20:37,20:37,RE 3132,Cottbus Hbf (an 21:55),
20:47,20:47,RB 18332,Eberswalde Hbf (an 21:27),16
20:58,20:58,RB 61132,Berlin Ostkreuz (an 21:01),20
21:17,21:17,RB 18335,Flughafen BER (an 21:40),22
21:53,21:53,RB 61145,Oranienburg (an 22:21),
22:25,22:25,RE 3137,Hennigsdorf(b Berlin) (an 22:48),
22:53,22:53,RB 61147,Oranienburg (an 23:21),
