Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
04:49,04:49,RE 62040,Elsterwerda (an 06:29),1
05:10 (+1),05:11,RE 62003,Wittenberge (an 06:56),4
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:17,05:17,RE 4351,Bad Kleinen (an 21:57),2
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),1
05:41,05:41,RE 3504,Stralsund Hbf (an 08:51),
05:46 (+3),05:49,RE 62000,Elsterwerda (an 07:15),1
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
06:11,06:11,RB 18500,Lübbenau(Spreewald) (an 07:16),
06:12 (+1),06:13,RE 62005,Wismar (an 09:37),4
06:16,06:16,RE 3342,Angermünde (an 07:23),
06:18,06:18,RE 3503,Sargans (an 22:24),2
06:41,06:41,RE 4352,Rostock Hbf (an 09:23),3
06:43 (+1),06:44,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:47,06:47,RE 3147,Berlin-Spandau (an 07:04),
06:48,06:48,RE 62002,Elsterwerda (an 08:31),
07:10 (+1),07:11,RE 62007,Wittenberge (an 08:56),4
07:11,07:11,RB 18502,Lübbenau(Spreewald) (an 08:14),
07:15,07:15,RE 3304,Stralsund Hbf (an 10:44),3
07:40,07:40,RE 3506,St. Gallen(CH) (an 23:34),3
07:40,07:40,RE 5,Kassel-Wilhelmshöhe (an 20:18),
07:46,07:46,RE 62004,Elsterwerda (an 09:14),1
07:48,07:48,RE 3169,Stendal Hbf (an 09:13),3
08:11,08:11,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:13,08:13,RE 62009,Wismar (an 11:37),4
08:16,08:16,RE 3344,Angermünde (an 09:23),
08:41,08:41,RE 4354,Rostock Hbf (an 11:23),3
08:43,08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),
08:47,08:47,RE 3149,Berlin-Spandau (an 09:04),
08:48,08:48,RE 62006,Elsterwerda (an 10:31),
09:10,09:10,RE 62011,Wittenberge (an 10:56),
09:11,09:11,RB 18506,Lübbenau(Spreewald) (an 10:14),1
09:11,09:11,RE 20,Cottbus Hbf (an 21:45),
09:15,09:15,RE 3306,Stralsund Hbf (an 12:44),3
09:18,09:18,RE 4355,Berlin Südkreuz (an 09:24),2
09:41,09:41,RE 3508,Stralsund Hbf (an 12:51),3
