Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:04,00:04,RE 3138,Cottbus Hbf (an 01:40),1
00:05,00:05,RB 21962,Berlin-Charlottenburg (an 00:26),7
00:11,00:11,RE 73749,Frankfurt(Oder) (an 01:18),1
00:11,00:11,RE 73826,Berlin Zoologischer Garten (an 00:28),6
00:17,00:17,RE 3745,Berlin-Wannsee (an 00:47),7
00:39,00:39,RE 3141,Berlin-Charlottenburg (an 01:00),6
00:53,00:53,RB 21968,Berlin-Charlottenburg (an 01:13),7
00:59,00:59,RE 73796,Berkenbrück (an 23:52),
01:04,01:04,RE 3140,Cottbus Hbf (an 02:40),
01:49,01:49,RE 73791,Frankfurt(Oder) (an 02:55),1
02:44,02:44,RB 21802,Berlin Hbf (an 02:54),
02:49,02:49,RE 3701,Berlin Hbf (an 03:00),
02:49,02:49,RE 7,Baden-Baden (an 14:02),
02:53,02:53,RE 3143,Frankfurt(Oder) (an 03:56),
02:56,02:56,RE 73754,Berlin Hbf (an 03:05),
04:04,04:04,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:09,04:09,ICE 646,Herford (an 07:10),
04:15,04:15,ICE 277,Chur (an 14:22),
04:25,04:25,ICE 1706,Hamburg Hbf (an 07:11),
04:28,04:28,RE 1,Kaiserslautern Hbf (an 21:30),
04:28,04:28,RE 73756,Berlin Hbf (an 04:37),
04:29,04:29,RE 73751,Frankfurt(Oder) (an 05:29),
04:33,04:33,RB 21806,Berlin Hbf (an 04:44),
04:41,04:41,RE 73801,Frankfurt(Oder) (an 05:36),
04:51,04:51,RE 73716,Güsen(b Genthin) (an 06:26),
04:58,04:58,RE 3702,Lübbenau(Spreewald) (an 06:03),
05:04,05:04,RE 3707,Berlin-Wannsee (an 05:34),
05:12,05:12,RE 73758,Brandenburg Hbf (an 06:19),
05:15 (+2),05:17,ICE 946,Köln Hbf (an 10:35),6
05:25,05:25,RE 3103,Berlin-Spandau (an 05:54),
05:28,05:28,RE 73753,Frankfurt(Oder) (an 06:35),1
05:35,05:35,ICE 608,Hamburg Hbf (an 08:15),
05:38,05:38,RE 2,München Hbf (an 22:19),
05:38,05:38,RE 3102,Cottbus Hbf (an 06:56),
05:49,05:49,RE 73718,Magdeburg Hbf (an 07:50),7
05:49,05:49,RE 93719,Brandenburg Hbf (an 06:57),
05:57,05:57,RE 3704,Senftenberg (an 07:41),1
05:57,05:57,RE 95111,Lübbenau(Spreewald) (an 07:03),
05:59,05:59,EC 41,Kutno (an 09:57),
06:00,06:00,ICE 240,Amsterdam Centraal (an 11:59),6
06:11,06:11,RE 73713,Frankfurt(Oder) (an 07:18),
06:12,06:12,RE 73760,Brandenburg Hbf (an 07:19),
06:15,06:15,ICE 279,Interlaken Ost (an 15:59),6
06:23,06:23,ES 453,Bad Schandau (an 08:58),
06:23,06:23,ICE 1704,Hamburg Hbf (an 09:18),
06:25,06:25,RE 3105,Berlin-Spandau (an 06:54),
06:30,06:30,RE 73804,Brandenburg Hbf (an 07:33),
06:32,06:32,ICE 644,Köln Hbf (an 11:33),6
06:38,06:38,RE 3104,Cottbus Hbf (an 07:57),1
06:48,06:48,RE 73755,Frankfurt(Oder) (an 07:47),
06:49,06:49,RE 73720,Magdeburg Hbf (an 08:50),6
06:55 (+2),06:57,ICE 1548,Köln Hbf (an 12:16),3
07:06,07:06,ICE 795,Karlsruhe Hbf (an 13:17),6
07:11,07:11,RE 73715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 94762,Berlin-Spandau (an 16:26),
07:16 (+20),07:36,IC 2432,Hannover Hbf (an 10:25),6
07:25,07:25,RE 3107,Berlin-Spandau (an 07:54),
07:32,07:32,ICE 944,Köln Hbf (an 12:33),6
07:38,07:38,RE 3106,Cottbus Hbf (an 08:56),1
07:46 (+54),08:40,FLX 1332,Hamburg Hbf (an 10:34),3
07:48,07:48,RE 73757,Frankfurt(Oder) (an 08:43),1
07:49,07:49,RE 73722,Magdeburg Hbf (an 09:50),7
07:56 (+2),07:58,ICE 148,Amsterdam Centraal (an 14:01),6
07:58,07:58,RE 3708,Senftenberg (an 09:41),2
08:00,08:00,EC 43,Warszawa Wschodnia (an 13:15),1
08:04,08:04,RE 3713,Berlin-Wannsee (an 08:34),
08:11,08:11,RE 73717,Frankfurt(Oder) (an 09:18),1
