Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:16,00:16,RE 3366,Eberswalde Hbf (an 01:04),3
00:20,00:20,RB 21964,Berlin Hbf (an 00:23),4
00:43,00:43,RE 3363,Woltersdorf/Nuthe-Urstromtal (an 01:29),
01:57,01:57,RE 3362,Eberswalde Hbf (an 02:48),
04:49,04:49,RE 62040,Elsterwerda (an 06:29),
05:10,05:10,RE 62003,Wittenberge (an 06:56),4
05:12,05:12,RE 3144,Berlin-Lichterfelde Ost (an 05:21),
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:36,05:36,RE 3504,Stralsund Hbf (an 08:51),
05:46,05:46,RE 62000,Doberlug-Kirchhain (an 07:04),
05:48,05:48,RE 3167,Schorndorf (an 17:09),3
06:10,06:10,RE 3164,Jüterbog (an 06:54),2
06:11,06:11,RB 18500,Lübbenau(Spreewald) (an 07:16),
06:11,06:11,RE 20,Cottbus Hbf (an 22:48),
06:12,06:12,RE 62005,Wismar (an 09:37),4
06:12,06:12,RE 8,Lübeck Hbf (an 22:52),
06:16,06:16,RE 3342,Schwedt(Oder) (an 07:55),3
06:36,06:36,RE 4352,Rostock Hbf (an 09:23),4
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:47,06:47,RE 3147,Rathenow (an 07:52),3
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
07:10,07:10,RE 62007,Wittenberge (an 08:56),4
07:11,07:11,RB 18502,Lübbenau(Spreewald) (an 08:14),1
07:12,07:12,RE 3146,Berlin-Lichterfelde Ost (an 07:21),
07:15,07:15,RE 3,Ulm Hbf (an 21:40),
07:15,07:15,RE 3304,Stralsund Hbf (an 10:44),
07:26,07:26,RE 21833,Flughafen BER (an 07:45),
07:35,07:35,RE 3343,Birkengrund (an 08:03),
07:36,07:36,RE 3506,St. Gallen(CH) (an 23:34),4
07:46,07:46,RE 62004,Elsterwerda (an 09:14),1
07:48,07:48,RE 3169,Schorndorf (an 17:39),3
08:10,08:10,RE 3166,Jüterbog (an 08:54),2
08:11,08:11,RB 18504,Lübbenau(Spreewald) (an 09:15),
08:13,08:13,RE 62009,Wismar (an 11:37),4
08:16,08:16,RE 3344,Schwedt(Oder) (an 09:55),3
08:36,08:36,RE 4354,Rostock Hbf (an 11:23),4
08:45,08:45,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47,08:47,RE 3149,Rathenow (an 09:54),3
08:48,08:48,RE 62006,Elsterwerda (an 10:31),1
08:50,08:50,RB 18507,Berlin Hbf (an 08:53),4
09:10,09:10,RE 62011,Wittenberge (an 10:56),4
09:11,09:11,RB 18506,Lübbenau(Spreewald) (an 10:14),1
09:12,09:12,RE 3148,Falkenberg(Elster) (an 10:44),2
09:15,09:15,RE 3306,Stralsund Hbf (an 12:44),
09:20 (+9),09:29,RE 21844,Berlin Hbf (an 09:23),4
09:35,09:35,RE 3345,Luckenwalde (an 10:27),1
09:36,09:36,RE 3508,Stralsund Hbf (an 12:51),4
09:46,09:46,RE 62008,Baruth(Mark) (an 10:36),1
09:48,09:48,RE 3171,Schorndorf (an 18:09),3
09:50,09:50,RB 18509,Berlin Hbf (an 09:53),4
10:05,10:05,RB 21850,Berlin Hbf (an 10:08),4
10:10,10:10,RE 3168,Jüterbog (an 10:54),2
10:11,10:11,RB 18508,Lübbenau(Spreewald) (an 11:15),1
10:12,10:12,RE 62013,Wismar (an 13:37),4
10:16,10:16,RE 3346,Schwedt(Oder) (an 11:55),3
10:26,10:26,RB 21857,Flughafen BER (an 10:45),1
10:36,10:36,RE 4356,Rostock Hbf (an 13:23),4
10:47,10:47,RE 3151,Rathenow (an 11:54),3
10:48,10:48,RE 62010,Elsterwerda (an 12:31),1
10:50,10:50,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
11:10,11:10,RE 62015,Wittenberge (an 12:56),
11:11,11:11,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:12,11:12,RE 3150,Ludwigsfelde (an 11:30),
11:15,11:15,RE 3308,Stralsund Hbf (an 14:44),3
11:35,11:35,RE 3347,Ludwigsfelde (an 12:07),
11:36,11:36,RB 21862,Stralsund Hbf (an 14:51),
11:36,11:36,RE 3510,Stralsund Hbf (an 14:51),4
11:46,11:46,RE 62012,Baruth(Mark) (an 12:35),1
11:50,11:50,RE 3173,Schorndorf (an 18:39),
12:10,12:10,RE 3170,Ludwigsfelde (an 12:28),
12:11,12:11,RB 18512,Lübbenau(Spreewald) (an 13:15),1
