Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:43,00:43,RE 3363,Halle(Saale)Hbf (an 03:12),2
00:56,00:56,RB 21967,Naumburg(Saale)Hbf (an 12:50),1
04:50,04:50,RE 62040,Elsterwerda (an 06:29),
05:12,05:12,RE 3144,Falkenberg(Elster) (an 06:44),
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:42,05:42,RB 10,Berlin-Spandau (an 05:59),
05:42,05:42,RB 62050,Wustermark (an 06:19),4
05:46,05:46,RE 62000,Elsterwerda (an 07:15),1
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
05:56,05:56,FEX,Bruchsal (an 08:46),
06:11,06:11,RE 20,Cottbus Hbf (an 22:43),
06:12,06:12,RE 62005,Elstal (an 06:49),4
06:17,06:17,RB 62051,Dahlewitz (an 06:34),1
06:42,06:42,RB 62052,Wustermark (an 07:18),4
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
07:10,07:10,RE 62007,Elstal (an 07:53),4
07:12,07:12,RE 3146,Falkenberg(Elster) (an 08:44),
07:17,07:17,RB 62053,Dahlewitz (an 07:34),1
07:43,07:43,RB 62054,Berlin-Spandau (an 07:59),
07:46,07:46,RE 62004,Luckau-Uckro (an 08:51),1
07:49,07:49,RE 3169,Stendal Hbf (an 09:30),
08:12,08:12,RE 62009,Elstal (an 08:49),4
08:42,08:42,RB 62056,Wustermark (an 09:18),4
08:43,08:43,RE 3,Weimar (an 20:52),
08:47,08:47,RE 3149,Berlin-Spandau (an 09:04),
08:48,08:48,RE 62006,Elsterwerda (an 10:31),1
09:10,09:10,RE 62011,Elstal (an 09:55),4
09:35,09:35,RE 3345,Luckenwalde (an 10:27),1
09:42,09:42,RB 62058,Wustermark (an 10:18),4
09:46,09:46,RE 62008,Baruth(Mark) (an 10:36),1
09:48,09:48,RE 3171,Stendal Hbf (an 11:30),3
10:05 (+7),10:12,RB 21850,Berlin Hbf (an 10:08),4
10:10,10:10,RE 3168,Jüterbog (an 10:54),2
10:12,10:12,RE 62013,Elstal (an 10:49),4
