Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:22,00:22,RE 3319,Biesenthal (ab 00:00),
00:26,00:26,RE 3360,Berlin-Lichterfelde Ost (ab 00:05),
00:26 (+30),00:56,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),10
00:33 (+9),00:42,ICE 1500,Nürnberg Hbf (ab 21:36),8
00:44,00:44,RE 3141,Cottbus Hbf (ab 23:03),7
01:03,01:03,RE 3742,Baitz (ab 00:04),
01:26,01:26,RE 3361,Schwedt(Oder) (ab 00:04),
02:13,02:13,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:19,05:19,RE 3102,Nauen (ab 04:39),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),
05:27 (+3),05:30,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:33,05:33,RE 92303,Cottbus Hbf (ab 04:00),
05:36,05:36,RE 3103,Cottbus Hbf (ab 04:00),8
05:46,05:46,RE 3377,Angermünde (ab 04:55),
05:51,05:51,RE 5,München Ost (ab 00:02),
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:18,06:18,RE 3104,Nauen (ab 05:39),
06:22,06:22,RE 3,Stadtroda (ab 14:25),
06:22,06:22,RE 3301,Pasewalk (ab 04:44),
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),7
06:37 (+3),06:40,ICE 2519,Leipzig Hbf (ab 05:11),10
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
07:13,07:13,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),10
07:13,07:13,ICE 2846,Frankfurt(M) Flughafen Fernbf (ab 00:04),
07:13,07:13,ICE 2910,Frankfurt(Main)Hbf (ab 23:35),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),
07:28 (+2),07:30,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:38,07:38,RE 3107,Cottbus Hbf (ab 06:03),7
07:51 (+2),07:53,RE 3506,Sargans (ab 22:35),10
08:14,08:14,ICE 698,Bitterfeld (ab 07:02),
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:27 (+12),08:39,RE 3344,Halle(Saale)Hbf (ab 05:46),8
08:36,08:36,RE 3109,Cottbus Hbf (ab 07:04),7
08:51 (+14),09:05,RE 4354,Berlin Südkreuz (ab 08:34),10
08:56 (+211),12:27,EN 345,Stockholm Central (ab 17:28),10
