Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 92082,Stendal Hbf (ab 22:50),
00:08,00:08,FEX,Ludwigsfelde (ab 23:32),
00:10 (+11),00:21,ICE 809,Hamburg-Altona (ab 21:36),3
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:19,00:19,RE 3360,Teltow (ab 00:00),
00:21 (+17),00:38,ICE 947,Düsseldorf Hbf (ab 19:50),2
00:30 (+7),00:37,ICE 592,München Hbf (ab 16:45),7
00:30,00:30,RE 3,Greifswald Süd (ab 06:17),
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),4
00:36,00:36,RE 62038,Nauen (ab 00:05),
01:54,01:54,ICE 274,Basel SBB (ab 18:16),3
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),4
04:31,04:31,ICE 277,Berlin Südkreuz (ab 04:25),7
04:40,04:40,RE 62040,Nauen (ab 04:03),2
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),1
05:06,05:06,RE 3144,Rathenow (ab 04:09),2
05:13,05:13,RE 62003,Baruth(Mark) (ab 04:19),7
05:18,05:18,RE 3302,Jüterbog (ab 04:22),5
05:21,05:21,ICE 2853,Berlin Gesundbrunnen (ab 05:16),4
05:21 (+3),05:24,ICE 593,Berlin Gesundbrunnen (ab 05:16),4
05:25,05:25,ICE 608,Berlin Südkreuz (ab 05:20),
05:29,05:29,RE 3341,Schwedt(Oder) (ab 04:04),2
05:31,05:31,ICE 946,Berlin Südkreuz (ab 05:26),7
05:31,05:31,ICE 956,Berlin Südkreuz (ab 05:26),7
05:32,05:32,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:33 (+67),06:40,ICE 1541,Köln Hbf (ab 23:27),3
05:36,05:36,RE 62000,Wittenberge (ab 04:05),2
05:36,05:36,RE 8,Neustadt am Rübenberge (ab 19:17),
05:43,05:43,RE 3504,Berlin Südkreuz (ab 05:34),6
06:05,06:05,ICE 808,Berlin Südkreuz (ab 05:58),7
06:05,06:05,RE 4,Mainz Hbf (ab 18:13),
06:10 Ausfall,--:--,ICE 240,Berlin Südkreuz (ab 06:05),6
06:11,06:11,RE 3503,Neubrandenburg (ab 04:27),4
06:15 (+13),06:28,RE 62005,Elsterwerda (ab 04:29),7
06:18,06:18,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22,06:22,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:25,06:25,ICE 279,Berlin Südkreuz (ab 06:20),7
06:29,06:29,ICE 872,Berlin Südkreuz (ab 06:24),
06:29,06:29,RE 3301,Pasewalk (ab 04:44),2 A - D
