Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:35,00:35,RB 21966,Flughafen BER (ab 00:16),4
00:42,00:42,RE 3363,Berlin Hbf (ab 00:40),2
00:49,00:49,RB 21968,Flughafen BER (ab 00:31),4
00:55,00:55,RB 21967,Berlin Hbf (ab 00:52),1
01:40,01:40,RB 21800,Flughafen BER (ab 01:22),4
01:55,01:55,RB 21969,Berlin Hbf (ab 01:52),1
02:40,02:40,RB 21802,Flughafen BER (ab 02:22),4
03:10,03:10,RB 21803,Berlin Hbf (ab 03:07),1
04:47,04:47,RE 62040,Nauen (ab 04:03),1
05:09,05:09,RE 62003,Baruth(Mark) (ab 04:19),4
05:14 (+3),05:17,RE 3302,Jüterbog (ab 04:22),3
05:39,05:39,RE 3504,Berlin Südkreuz (ab 05:34),3
05:45,05:45,RE 62000,Wittenberge (ab 04:05),1
06:11,06:11,RE 62005,Elsterwerda (ab 04:29),4
06:17,06:17,RE 3503,Neubrandenburg (ab 04:27),2
06:39,06:39,RE 4352,Berlin Südkreuz (ab 06:34),3
06:47,06:47,RE 62002,Wittenberge (ab 05:05),1
07:04,07:04,RE 21826,Flughafen BER (ab 06:46),4
07:09 (+4),07:13,RE 62007,Elsterwerda (ab 05:29),4
07:11 (+4),07:15,RE 3146,Stendal Hbf (ab 05:48),2
07:14,07:14,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),3
07:16 (+3),07:19,RE 4353,Rostock Hbf (ab 04:34),2
07:34 (+15),07:49,RE 3343,Schwedt(Oder) (ab 06:04),1
07:39,07:39,RE 3506,Berlin Südkreuz (ab 07:34),3
07:45 (+2),07:47,RE 62004,Wismar (ab 04:26),1
07:47,07:47,RE 3169,Jüterbog (ab 07:02),3
07:49,07:49,RB 18505,Flughafen BER (ab 07:31),4
08:10,08:10,RB 18504,Berlin Hbf (ab 08:07),1
08:12,08:12,RE 62009,Elsterwerda (ab 06:40),4
08:39 (+3),08:42,RE 4354,Berlin Südkreuz (ab 08:34),3
08:42,08:42,RE 3303,Stralsund Hbf (ab 05:10),2
08:47,08:47,RE 62006,Wittenberge (ab 07:05),1
09:09 (+1),09:10,RE 62011,Elsterwerda (ab 07:29),4
09:14,09:14,RE 3306,Lutherstadt Wittenberg Hbf (ab 07:51),3
09:17,09:17,RE 4355,Rostock Hbf (ab 06:34),2
09:39 (+15),09:54,RE 3508,Sargans (ab 23:38),3
09:45,09:45,RE 62008,Wismar (ab 06:21),1
10:10,10:10,RB 18508,Berlin Hbf (ab 10:07),1
10:11,10:11,RE 62013,Elsterwerda (ab 08:40),4
10:16 (+8),10:24,RE 3507,Stralsund Hbf (ab 07:02),2
10:20,10:20,RB 21852,Flughafen BER (ab 10:01),4
10:42,10:42,RE 3305,Stralsund Hbf (ab 07:10),2
10:47,10:47,RE 62010,Wittenberge (ab 09:05),1
11:09 (+1),11:10,RE 62015,Elsterwerda (ab 09:29),4
11:14 (+1),11:15,RE 3308,Lutherstadt Wittenberg Hbf (ab 09:51),3
11:16 (+1),11:17,RE 4357,Rostock Hbf (ab 08:34),2
11:39 (+3),11:42,RE 3510,Berlin Südkreuz (ab 11:34),3
11:44,11:44,RE 62012,Wismar (ab 08:21),1
11:55,11:55,RB 21869,Berlin Hbf (ab 11:52),1
12:10,12:10,RB 18512,Berlin Hbf (ab 12:07),1
12:11,12:11,RE 62017,Baruth(Mark) (ab 11:21),4
12:25,12:25,RB 21873,Berlin Hbf (ab 12:22),1
12:40,12:40,RB 21875,Berlin Hbf (ab 12:37),1
12:47,12:47,RE 62014,Wittenberge (ab 11:05),1
12:55,12:55,RB 21877,Berlin Hbf (ab 12:52),1
13:04,13:04,RB 21874,Flughafen BER (ab 12:46),4
13:09 (+5),13:14,RE 62019,Elsterwerda (ab 11:29),4
13:10,13:10,RB 18514,Berlin Hbf (ab 13:04),1
13:11 (+1),13:12,RE 3152,Rathenow (ab 12:02),2
13:14 (+5),13:19,RE 3310,Lutherstadt Wittenberg Hbf (ab 11:51),3
13:16 (+2),13:18,RE 4359,Rostock Hbf (ab 10:34),2
13:19,13:19,RB 21876,Flughafen BER (ab 13:01),4
13:22,13:22,RB 21881,Berlin Hbf (ab 13:19),1
13:34 (+1),13:35,RE 3349,Schwedt(Oder) (ab 12:04),1
13:35,13:35,RB 21878,Flughafen BER (ab 13:16),4
13:39,13:39,RE 3512,Berlin Südkreuz (ab 13:34),3
13:40,13:40,RB 21883,Berlin Hbf (ab 13:37),1
13:45,13:45,RE 62016,Wismar (ab 10:21),1
13:47,13:47,RE 3175,Jüterbog (ab 13:02),3
13:49,13:49,RB 18517,Flughafen BER (ab 13:31),4
14:04,14:04,RB 21882,Flughafen BER (ab 13:46),4
14:09,14:09,RE 3172,Stendal Hbf (ab 12:47),2
14:13,14:13,RE 62021,Baruth(Mark) (ab 13:20),4
14:15 (+5),14:20,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:16 (+4),14:20,RE 3511,Stralsund Hbf (ab 11:02),2
14:39,14:39,RE 4360,Berlin Südkreuz (ab 14:34),3
14:42,14:42,RE 3309,Stralsund Hbf (ab 11:10),2
14:47,14:47,RB 62018,Wittenberge (ab 13:05),1
15:09 (+1),15:10,RE 62023,Elsterwerda (ab 13:29),4
15:14 (+2),15:16,RE 3312,Lutherstadt Wittenberg Hbf (ab 13:51),3
15:16,15:16,RB 21805,Rostock Hbf (ab 12:34),2
15:16 (+5),15:21,RE 4361,Rostock Hbf (ab 12:34),2
15:34 (+2),15:36,RE 3351,Schwedt(Oder) (ab 14:04),1
15:39,15:39,RE 3514,Berlin Südkreuz (ab 15:34),3
15:45,15:45,RE 62020,Wismar (ab 12:21),1
16:14,16:14,RE 62025,Elsterwerda (ab 14:41),4
16:15 (+2),16:17,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),3
16:18,16:18,RE 3513,Stralsund Hbf (ab 13:02),2
16:39 (+1),16:40,RE 4362,Berlin Südkreuz (ab 16:34),3
16:42,16:42,RE 3311,Stralsund Hbf (ab 13:10),2
16:47 (+4),16:51,RE 62022,Wittenberge (ab 15:05),1
17:09 (+2),17:11,RE 62027,Elsterwerda (ab 15:29),4
17:14 (+10),17:24,RE 3314,Lutherstadt Wittenberg Hbf (ab 15:51),3
17:16 (+4),17:20,RE 4363,Rostock Hbf (ab 14:34),2
17:34 (+6),17:40,RE 3353,Schwedt(Oder) (ab 16:04),1
17:40,17:40,RE 3516,Berlin Südkreuz (ab 17:36),3
17:45,17:45,RE 62024,Wismar (ab 14:21),1
18:13 (+1),18:14,RE 62029,Elsterwerda (ab 16:41),4
18:15 (+4),18:19,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),3
18:39 (+18),18:57,RE 4364,Berlin Südkreuz (ab 18:34),3
18:42,18:42,RE 3313,Stralsund Hbf (ab 15:10),2
18:47 (+60),19:47,RE 62026,Wittenberge (ab 17:05),1
19:09 (+9),19:18,RE 62031,Elsterwerda (ab 17:29),4
19:14 (+5),19:19,RE 3316,Lutherstadt Wittenberg Hbf (ab 17:51),3
19:34 (+5),19:39,RE 3355,Schwedt(Oder) (ab 18:04),1
19:45 (+6),19:51,RE 62028,Wismar (ab 16:21),1
20:13 (+3),20:16,RE 62033,Elsterwerda (ab 18:41),4
20:15 (+8),20:23,RE 3356,Lutherstadt Wittenberg Hbf (ab 18:52),3
20:42,20:42,RE 3315,Stralsund Hbf (ab 17:10),2
20:47 (+13),21:00,RE 62030,Wittenberge (ab 19:05),1
21:09 (+14),21:23,RE 62035,Elsterwerda (ab 19:29),4
21:14 (+4),21:18,RE 3318,Lutherstadt Wittenberg Hbf (ab 19:51),3
21:16 (+2),21:18,RE 4367,Rostock Hbf (ab 18:34),2
21:34,21:34,RE 3357,Schwedt(Oder) (ab 20:04),1
21:45 (+4),21:49,RE 62032,Wismar (ab 18:21),1
22:11,22:11,RE 62037,Baruth(Mark) (ab 21:20),
22:15 (+51),23:06,RE 3358,Lutherstadt Wittenberg Hbf (ab 20:52),3
22:16 Ausfall,--:--,RE 3519,Stralsund Hbf (ab 19:02),2
22:19,22:19,RB 21948,Flughafen BER (ab 22:01),
22:35,22:35,RB 21950,Flughafen BER (ab 22:16),
22:42 (+27),23:09,RE 3317,Stralsund Hbf (ab 19:10),2
22:47 (+13),23:00,RE 62034,Wittenberge (ab 21:05),
23:00,23:00,RE 93185,Düsseldorf Hbf (ab 00:34),
23:04,23:04,RB 21954,Neubrandenburg (ab 05:33),
23:45 (+5),23:50,RE 62036,Wismar (ab 20:21),1
