Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:14,00:14,ES 452,Bruxelles Midi (an 09:52),13
00:16 (+26),00:42,ICE 901,Berlin Ostbahnhof (an 00:23),12
00:29 (+93),02:02,ICE 947,Berlin Ostbahnhof (an 00:36),11
00:40,00:40,RE 3363,Lutherstadt Wittenberg Hbf (an 01:58),
00:52,00:52,RE 3140,Cottbus Hbf (an 02:40),11
00:55,00:55,RE 73796,Brandenburg Hbf (an 01:54),14
01:22,01:22,RE 73791,Frankfurt(Oder) (an 02:38),
01:32,01:32,ICE 1707,Berlin Ostbahnhof (an 01:40),12
01:59 (+12),02:11,ICE 274,Berlin Ostbahnhof (an 02:07),12
02:09,02:09,RE 3362,Eberswalde Hbf (an 02:48),
02:37,02:37,RE 3143,Frankfurt(Oder) (an 03:55),
02:58,02:58,RB 21803,Berlin Ostbahnhof (an 03:08),12
03:28,03:28,RB 21805,Berlin Ostbahnhof (an 03:38),12
04:05,04:05,RB 21809,Berlin Ostbahnhof (an 04:16),12
04:11,04:11,RE 1,Bruchsal (an 23:30),
04:11,04:11,RE 73751,Berlin Ostbahnhof (an 04:21),11
04:18,04:18,RE 3340,Britz (an 05:03),
04:23,04:23,ICE 646,Köln Hbf (an 09:33),14
04:23,04:23,RB 21811,Berlin Ostbahnhof (an 04:33),
04:25,04:25,RE 62001,Berlin-Spandau (an 04:35),
04:25,04:25,RE 62047,Berlin-Spandau (an 04:35),
04:25,04:25,RE 8,Berlin-Spandau (an 04:35),
04:28,04:28,ICE 277,Chur (an 14:22),13
04:30,04:30,RE 73801,Frankfurt(Oder) (an 05:36),
04:35,04:35,RE 3101,Berlin-Spandau (an 04:53),
04:39,04:39,ICE 1706,Hamburg Hbf (an 07:11),8
04:39,04:39,ICE 2802,Hamburg Hbf (an 07:11),
04:39,04:39,RB 21813,Berlin Ostbahnhof (an 04:50),
04:46,04:46,RE 3702,Senftenberg (an 06:41),11
04:47,04:47,RE 62040,Elsterwerda (an 06:29),
04:48,04:48,RB 62094,Berlin-Spandau (an 04:59),
04:54,04:54,RE 3145,Stendal Hbf (an 06:13),
04:54,04:54,RE 4,Stendal Hbf (an 23:13),
05:03,05:03,RE 73716,Magdeburg Hbf (an 06:50),
05:03,05:03,RE 94716,Brandenburg Hbf (an 05:57),
05:09,05:09,RE 3144,Trebbin (an 05:38),
05:10,05:10,RB 21817,Flughafen BER (an 05:45),12
05:10,05:10,RE 85,Hanau Hbf (an 09:01),
05:14,05:14,RB 10,Berlin Südkreuz (an 05:21),
05:16,05:16,RE 73753,Frankfurt(Oder) (an 06:35),
05:22,05:22,RE 3302,Stralsund Hbf (an 08:45),
05:24,05:24,RE 93759,Brandenburg Hbf (an 06:19),
05:26,05:26,RE 2,München Hbf (an 22:19),
05:26,05:26,RE 3102,Cottbus Hbf (an 06:56),11
05:27,05:27,ICE 2593,Frankfurt(Main)Hbf (an 09:44),
05:28,05:28,ICE 946,Köln Hbf (an 10:35),14
05:36 (+1),05:37,ICE 1501,München Hbf (an 09:41),4
05:37,05:37,RE 3103,Hennigsdorf(b Berlin) (an 06:23),14
05:39 (+84),07:03,ICE 1541,Berlin Ostbahnhof (an 05:46),11
05:42,05:42,ICE 2810,Hamburg Hbf (an 08:15),5
05:42,05:42,ICE 608,Hamburg Hbf (an 08:15),5
05:43,05:43,RE 62000,Elsterwerda (an 07:15),2
05:45,05:45,RE 3704,Lübben(Spreewald) (an 06:56),
05:45,05:45,RE 95111,Lübben(Spreewald) (an 06:56),
05:46,05:46,RE 3504,Stralsund Hbf (an 08:51),
05:46,05:46,RE 5,Remagen (an 22:43),
05:47,05:47,RB 62050,Wustermark (an 06:19),7
05:51,05:51,EC 41,Warszawa Wschodnia (an 11:15),
05:52 (+5),05:57,ICE 701,Graz Hbf (an 13:15),3
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),7
05:59,05:59,RE 73713,Frankfurt(Oder) (an 07:18),11
06:01,06:01,RE 73718,Magdeburg Hbf (an 07:50),14
06:07,06:07,RE 3164,Jüterbog (an 06:54),2
06:11,06:11,ICE 240,Amsterdam Centraal (an 11:59),14
06:12,06:12,RJ 251,Villach Hbf (an 18:27),3
06:12,06:12,RJX 251,Villach Hbf (an 18:27),3
06:14,06:14,RB 62051,Rangsdorf (an 06:38),1
06:15,06:15,RB 73803,Berlin Ostbahnhof (an 06:24),
06:23,06:23,RE 3342,Angermünde (an 07:23),2 A - D
