Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:10 Ausfall,--:--,ICE 947,Berlin Ostbahnhof (an 00:36),6
00:23,00:23,RE 60912,Berlin Hbf (an 00:36),
00:23,00:23,RE 62038,Berlin Hbf (an 00:36),5
00:37,00:37,RB 62086,Wustermark (an 00:51),3
01:14 (+60),02:14,ICE 1707,Berlin Ostbahnhof (an 01:40),6
01:38,01:38,RB 62087,Berlin Hbf (an 01:49),
02:00 Ausfall,--:--,ICE 647,Berlin Ostbahnhof (an 02:30),5
02:36 (+2),02:38,RB 62089,Berlin Hbf (an 02:47),5
03:33,03:33,RB 62091,Berlin Hbf (an 03:44),5
04:35,04:35,RE 62040,Elsterwerda (an 06:29),5
04:39 (+2),04:41,ICE 646,Köln Hbf (an 09:33),4
04:48,04:48,ICE 1706,Hamburg Hbf (an 07:11),4
05:22,05:22,RE 62000,Berlin Südkreuz (an 05:49),5
05:46,05:46,ICE 946,Köln Hbf (an 10:35),3
05:54,05:54,RE 3164,Berlin Südkreuz (an 06:13),
05:57,05:57,ICE 2468,Hamburg Hbf (an 08:15),
05:57,05:57,ICE 2844,Hamburg Hbf (an 08:15),
05:57 (+1),05:58,ICE 608,Hamburg Hbf (an 08:15),4
06:01,06:01,RB 62051,Berlin Südkreuz (an 06:21),
06:06,06:06,RE 3167,Stendal Hbf (an 07:13),
06:07,06:07,RE 3104,Cottbus Hbf (an 07:57),
06:22,06:22,RE 62002,Elsterwerda (an 08:31),
06:27,06:27,ICE 240,Amsterdam Centraal (an 11:59),3
06:30,06:30,ICE 2572,Berlin Ostbahnhof (an 07:02),6
06:46 (+1),06:47,ICE 279,Basel SBB (an 13:48),4
06:48 (+1),06:49,ICE 1604,Berlin Gesundbrunnen (an 10:31),
06:48 (+1),06:49,ICE 1704,Hamburg Hbf (an 09:18),3
06:54,06:54,RE 3146,Berlin Südkreuz (an 07:15),6
07:01,07:01,RB 62053,Berlin Südkreuz (an 07:21),6
07:22,07:22,RE 62004,Berlin Südkreuz (an 07:49),5
07:30,07:30,RB 18244,Berlin Gesundbrunnen (an 07:48),5
07:35,07:35,RE 3106,Cottbus Hbf (an 08:56),6
07:49,07:49,ICE 606,Hamburg-Altona (an 10:24),4
07:54,07:54,RE 3166,Berlin Hbf (an 08:05),6
07:59 (+1),08:00,ICE 851,Berlin Ostbahnhof (an 08:28),5
07:59 (+23),08:22,ICE 944,Köln Hbf (an 12:33),4
08:01,08:01,RB 62055,Berlin Hbf (an 08:12),6
08:06,08:06,RE 3169,Stendal Hbf (an 09:30),4
08:08 (+12),08:20,ICE 505,München Hbf (an 13:36),5
08:12,08:12,ICE 1131,Frankfurt(Main)Hbf (an 11:56),4
08:15 (+80),09:35,FLX 1332,Hamburg Hbf (an 10:34),4
08:22,08:22,RE 62006,Elsterwerda (an 10:31),5
08:25 (+19),08:44,ICE 148,Amsterdam Centraal (an 14:01),3
08:37,08:37,RE 3108,Cottbus Hbf (an 09:55),6
08:40 (+24),09:04,ICE 1702,Hamburg Hbf (an 11:12),4
08:46 (+14),09:00,ICE 371,Basel SBB (an 15:48),4
08:50,08:50,DRF 1320,Köln Hbf (an 13:41),3
08:50 (+1),08:51,FLX 1320,Köln Hbf (an 13:41),3
08:54,08:54,RE 3148,Berlin Südkreuz (an 09:15),6
08:59 (+1),09:00,ICE 541,Berlin Ostbahnhof (an 09:28),5
09:01,09:01,RB 62057,Berlin Südkreuz (an 09:21),6
09:17,09:17,ICE 1901,Berlin Hbf (an 09:34),6
09:17 (+1),09:18,ICE 676,Berlin Ostbahnhof (an 09:42),6
09:22,09:22,RE 62008,Berlin Südkreuz (an 09:49),5
09:28,09:28,RB 18248,Berlin Gesundbrunnen (an 09:40),5
