Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02,00:02,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:03,00:03,FEX,Menzingen(Baden) (ab 15:20),
00:03 (+2),00:05,RB 21962,Flughafen BER (ab 23:42),7
00:09,00:09,RE 73826,Berlin Ostkreuz (ab 00:06),
00:09,00:09,RE 94749,Potsdam Hbf (ab 23:32),
00:15 (+6),00:21,RE 3745,Senftenberg (ab 22:26),7
00:15,00:15,RE 7,Achern (ab 00:02),
00:41 (+2),00:43,RB 94796,Fürstenwalde(Spree) (ab 00:00),
00:41,00:41,RE 91367,Frankfurt(Oder) (ab 23:32),
00:50 (+5),00:55,RE 3141,Cottbus Hbf (ab 23:07),
00:53 (+3),00:56,ICE 947,Köln Hbf (ab 19:27),3
00:57,00:57,ICE 901,Hamburg-Altona (ab 21:26),1
01:02,01:02,RE 3140,Berlin-Charlottenburg (ab 00:42),
01:14,01:14,RE 3742,Dessau Hbf (ab 23:23),
01:33,01:33,RE 93994,Potsdam Hbf (ab 00:53),
01:33,01:33,RE 94791,Potsdam Hbf (ab 00:53),
01:36,01:36,RE 73752,Frankfurt(Oder) (ab 00:29),
01:40 (+2),01:42,ICE 1707,Hamburg-Altona (ab 22:34),2
01:42,01:42,FEX,Schönefeld(bei Berlin) (ab 00:38),
01:53,01:53,RB 21969,Eisenach Hbf (ab 12:13),
02:16,02:16,RE 3701,Berlin Ostkreuz (ab 02:13),7
02:48,02:48,RE 94793,Berlin-Wannsee (ab 02:18),
04:21,04:21,RE 1,Treis-Karden (ab 17:26),
04:21,04:21,RE 94751,Potsdam Hbf (ab 03:44),
04:40,04:40,RE 73801,Berlin-Charlottenburg (ab 04:20),
04:49,04:49,RE 94716,Frankfurt(Oder) (ab 03:38),
05:02,05:02,RE 3707,Lübbenau(Spreewald) (ab 03:53),7
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),7
05:36 (+1),05:37,RE 3102,Berlin-Charlottenburg (ab 05:15),
05:44 (+7),05:51,RE 94718,Frankfurt(Oder) (ab 04:39),
05:55,05:55,RE 3704,Bad Belzig (ab 04:41),1
06:05 (+5),06:10,EC 430,Przemysl Glowny (ab 18:49),7
06:09,06:09,RE 94713,Berlin-Wannsee (ab 05:39),
06:10 (+2),06:12,RE 94760,Frankfurt(Oder) (ab 05:08),
