Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:22,00:22,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RE 3360,Teltow (ab 00:00),
00:33 (+19),00:52,ICE 1500,Nürnberg Hbf (ab 21:36),8
00:44,00:44,RE 3141,Cottbus Hbf (ab 23:03),
01:03,01:03,RE 3742,Dessau Hbf (ab 23:23),
01:09,01:09,RE 2,Hannover Hbf (ab 00:40),
02:07,02:07,RE 7,Denzlingen (ab 00:20),
04:22 (+78),05:40,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RB 21813,Eberswalde Hbf (ab 04:03),6
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
04:51 (+32),05:23,RE 4350,Berlin Hbf (ab 04:46),9
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),6
05:19,05:19,RE 3102,Nauen (ab 04:39),10
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27 (+4),05:31,RE 3302,Jüterbog (ab 04:22),9
05:33,05:33,RE 3103,Cottbus Hbf (ab 04:00),
05:33,05:33,RE 92303,Cottbus Hbf (ab 04:00),
05:46,05:46,RE 3377,Angermünde (ab 04:55),
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
06:01 (+13),06:14,ES 453,Bruxelles Midi (ab 19:22),8
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:18,06:18,RE 3104,Nauen (ab 05:39),10
06:22 (+5),06:27,RE 3301,Pasewalk (ab 04:44),6
06:28 (+1),06:29,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:35,06:35,RB 61080,Klosterfelde (ab 06:02),
06:36 (+7),06:43,RE 3105,Cottbus Hbf (ab 04:57),7
06:37 (+4),06:41,EC 430,Przemysl Glowny (ab 18:54),8
06:37 (+5),06:42,ICE 904,München Hbf (ab 23:04),10
06:51 (+2),06:53,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),8
06:58 (+13),07:11,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),8
06:58,06:58,ICE 1922,Frankfurt(M) Flughafen Fernbf (ab 00:04),
07:03 (+4),07:07,RE 4353,Rostock Hbf (ab 04:34),6
07:18,07:18,RE 3106,Nauen (ab 06:39),10
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:38,07:38,RE 3107,Cottbus Hbf (ab 06:03),7
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:44,07:44,RB 61082,Wandlitzsee (ab 07:18),
07:51,07:51,RE 3506,Berlin Südkreuz (ab 07:34),10
