Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:14,00:14,RB 21962,Berlin-Charlottenburg (an 00:26),4
00:25,00:25,RB 93045,Berlin-Wannsee (an 00:47),
00:47,00:47,RE 3141,Berlin-Charlottenburg (an 01:00),3
00:55,00:55,RE 3140,Cottbus Hbf (an 02:40),1
04:14,04:14,RE 73751,Frankfurt(Oder) (an 05:29),
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),
04:35,04:35,RE 73756,Brandenburg Hbf (an 05:33),3
05:12,05:12,RE 3707,Dessau Hbf (an 06:53),3
05:20,05:20,RE 73758,Brandenburg Hbf (an 06:19),3
05:29,05:29,RE 2,Dresden Hbf (an 20:33),
05:29,05:29,RE 3102,Cottbus Hbf (an 06:56),1
05:33,05:33,RE 3103,Hennigsdorf(b Berlin) (an 06:23),3
05:48,05:48,RE 3704,Senftenberg (an 07:41),1
05:57,05:57,RE 73718,Magdeburg Hbf (an 07:50),3
06:20,06:20,RE 73760,Brandenburg Hbf (an 07:19),3
06:29,06:29,RE 3104,Cottbus Hbf (an 07:57),1
06:33,06:33,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
06:37,06:37,RE 73804,Brandenburg Hbf (an 07:33),4
06:40,06:40,RE 73755,Frankfurt(Oder) (an 07:47),1
06:49,06:49,RE 3706,Senftenberg (an 08:41),1
06:57,06:57,RE 73720,Magdeburg Hbf (an 08:50),3
07:02,07:02,RE 73715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 3711,Dessau Hbf (an 08:53),3
07:18,07:18,RE 73805,Berlin Ostbahnhof (an 07:24),1
07:20,07:20,RE 73762,Brandenburg Hbf (an 08:23),3
07:29,07:29,RE 3106,Cottbus Hbf (an 08:56),1
07:33,07:33,RE 3107,Hennigsdorf(b Berlin) (an 08:23),3
07:37,07:37,RE 73806,Potsdam Hbf (an 08:05),
07:40,07:40,RE 73757,Frankfurt(Oder) (an 08:43),1
07:49,07:49,RE 3708,Senftenberg (an 09:41),1
07:57,07:57,RE 73722,Magdeburg Hbf (an 09:50),4
08:02,08:02,RE 73717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 3713,Dessau Hbf (an 09:53),4
08:13,08:13,RB 18145,Berlin Ostbahnhof (an 08:21),1
08:18 (+9),08:27,RE 73807,Berlin Ostbahnhof (an 08:24),1
08:20,08:20,RE 73764,Brandenburg Hbf (an 09:19),3
08:29 (+4),08:33,RE 3108,Cottbus Hbf (an 09:55),1
08:35,08:35,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:37 (+8),08:45,RE 73808,Brandenburg Hbf (an 09:33),4
08:40,08:40,RE 73759,Frankfurt(Oder) (an 09:43),1
08:48,08:48,RB 18148,Berlin Zoologischer Garten (an 08:57),3
08:49 (+2),08:51,RE 3710,Senftenberg (an 10:41),1
08:57,08:57,RE 73724,Magdeburg Hbf (an 10:50),3
09:02 (+16),09:18,RE 73719,Frankfurt(Oder) (an 10:18),1
09:12,09:12,RE 3715,Dessau Hbf (an 10:53),3
09:13,09:13,RB 18147,Berlin Ostbahnhof (an 09:21),
09:18,09:18,RE 73809,Berlin Ostbahnhof (an 09:24),1
09:20,09:20,RE 73766,Brandenburg Hbf (an 10:19),3
09:29 (+4),09:33,RE 3110,Cottbus Hbf (an 10:55),1
09:35,09:35,RE 3111,Hennigsdorf(b Berlin) (an 10:23),3
09:37 (+1),09:38,RB 73810,Brandenburg Hbf (an 10:33),4
09:37,09:37,RE 73810,Berlin-Wannsee (an 09:58),
09:40,09:40,RE 73761,Frankfurt(Oder) (an 10:43),2
09:48,09:48,RB 18150,Berlin Zoologischer Garten (an 09:57),3
