Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:08,00:08,RB 62086,Berlin Hbf (an 00:15),8
00:12,00:12,RE 3,Gelsenkirchen Hbf (an 22:28),
00:12,00:12,RE 3366,Eberswalde Hbf (an 01:04),
00:17 (+6),00:23,ICE 1500,Berlin Gesundbrunnen (an 00:33),7
01:09,01:09,RJ 479,Praha hl.n. (an 05:25),3
01:51,01:51,ICE 2592,Berlin Hbf (an 01:57),7
02:36,02:36,RB 21802,Berlin Hbf (an 02:44),7
04:15,04:15,RB 21806,Berlin Hbf (an 04:23),
04:18 (+2),04:20,ICE 646,Köln Hbf (an 09:33),7
04:25,04:25,ICE 277,Chur (an 14:22),6
04:45,04:45,RB 21808,Berlin Hbf (an 04:53),
04:54,04:54,RE 62040,Elsterwerda (an 06:29),3
04:57,04:57,RJ 478,Hamburg-Altona (an 07:26),7
05:00,05:00,RE 21810,Berlin Hbf (an 05:08),8
05:06,05:06,RE 62003,Wittenberge (an 06:56),8
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),6
05:20,05:20,ICE 608,Hamburg-Altona (an 07:46),7
05:26 (+1),05:27,ICE 946,Köln Hbf (an 10:35),6
05:31,05:31,RE 3504,Stralsund Hbf (an 08:51),
05:35,05:35,ICE 2293,Frankfurt(Main)Hbf (an 09:44),
05:35,05:35,ICE 2593,Frankfurt(Main)Hbf (an 09:44),
05:42 (+1),05:43,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),7
05:44,05:44,RE 91702,Stendal Hbf (an 07:13),
05:45,05:45,RB 18501,Berlin Hbf (an 05:53),8
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),4
05:51,05:51,RE 62000,Elsterwerda (an 07:15),3
05:54,05:54,ICE 9590,Paris Est (an 14:52),
05:58,05:58,ICE 701,Graz Hbf (an 13:15),5
05:58 (+10),06:08,ICE 808,Hamburg-Altona (an 08:36),6
06:00,06:00,RE 21818,Berlin Hbf (an 06:08),
06:05,06:05,ICE 240,Amsterdam Centraal (an 11:59),7
06:07,06:07,RE 62005,Wismar (an 09:37),8
06:12,06:12,RE 3342,Angermünde (an 07:23),
06:15,06:15,RB 21820,Berlin Hbf (an 06:23),
06:16,06:16,RB 18500,Lübbenau(Spreewald) (an 07:16),3
06:16,06:16,RE 20,Magdeburg Hbf (an 23:15),
06:19,06:19,RJ 251,Villach Hbf (an 18:27),4
06:19,06:19,RJX 251,Villach Hbf (an 18:27),4
06:20,06:20,ICE 279,Interlaken Ost (an 15:59),6
06:31,06:31,RB 21822,Berlin Hbf (an 06:39),
06:31,06:31,RE 4352,Rostock Hbf (an 09:23),8
06:35,06:35,ICE 503,München Hbf (an 11:07),5
06:42,06:42,ICE 1003,München Hbf (an 10:45),5
06:43 (+1),06:44,RE 3147,Berlin-Spandau (an 07:04),
06:45 (+45),07:30,RB 18503,Berlin Hbf (an 06:53),8
06:49,06:49,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),4
06:54,06:54,RE 62002,Elsterwerda (an 08:31),3
07:00,07:00,RE 21826,Berlin Hbf (an 07:08),
07:06,07:06,RE 62007,Wittenberge (an 08:56),8
07:09 (+32),07:41,ICE 595,München Hbf (an 15:14),5
07:10,07:10,RE 3304,Stralsund Hbf (an 10:44),6
07:15,07:15,RB 21828,Berlin Hbf (an 07:23),
07:16 (+28),07:44,NJ 409,Berlin Hbf (an 07:22),7
07:16,07:16,RB 18502,Lübbenau(Spreewald) (an 08:14),3
07:17 (+2),07:19,RE 3146,Falkenberg(Elster) (an 08:44),4
07:24 (+4),07:28,ICE 2810,Würzburg Hbf (an 18:20),6
07:24 (+4),07:28,ICE 606,Hamburg-Altona (an 09:50),6
07:31,07:31,RB 21830,Berlin Hbf (an 07:39),
07:31,07:31,RE 3506,Blumenstein Dorf (an 17:41),8
07:35,07:35,ICE 2295,Frankfurt(Main)Hbf (an 11:41),
07:35,07:35,ICE 2595,Frankfurt(Main)Hbf (an 11:41),
07:37 (+6),07:43,RJ 387,Praha hl.n. (an 11:25),3
07:39 (+1),07:40,EN 40476,Berlin Hbf (Tief) (an 07:46),7
07:39 (+1),07:40,NJ 456,Berlin Hbf (an 07:46),7
07:42 (+18),08:00,ICE 1503,München Hbf (an 11:43),5
07:43 (+9),07:52,RE 3169,Stendal Hbf (an 09:13),6
07:45,07:45,RB 18505,Berlin Hbf (an 07:52),8
07:46 (+3),07:49,RE 3343,Luckenwalde (an 08:27),4
07:49,07:49,ICE 1131,Saarbrücken Hbf (an 14:17),7
07:51,07:51,RE 62004,Elsterwerda (an 09:14),3
07:57 (+1),07:58,FLX 1332,Hamburg Hbf (an 10:21),7
