Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+19),00:19,ICE 2609,Hamburg Hbf (ab 21:51),
00:00 Ausfall,--:--,ICE 809,Hamburg Hbf (ab 21:51),4
00:22 (+46),01:08,ICE 592,München Hbf (ab 16:45),6
00:29 (+22),00:51,ICE 947,Düsseldorf Hbf (ab 19:45),5
00:29 (+22),00:51,ICE 957,Köln Hbf (ab 19:36),5
00:47,00:47,RE 3,Falkenberg(Elster) (ab 03:40),
00:59,00:59,RB 21967,Eisenach Hbf (ab 11:13),3
01:05,01:05,RJ 2579,Hamburg-Harburg (ab 22:48),
01:05 (+73),02:18,RJ 479,Hamburg-Harburg (ab 22:48),3
04:52,04:52,RE 62052,Berlin Hbf (ab 04:45),
04:55 (+57),05:52,RJ 478,Praha hl.n. (ab 00:33),7
05:08 (+1),05:09,RE 3302,Falkenberg(Elster) (ab 03:40),6
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:40,05:40,ICE 1501,Berlin Gesundbrunnen (ab 05:26),
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:09 (+2),06:11,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 4,Mainz Hbf (ab 20:13),
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:33,06:33,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40,06:40,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41,06:41,RE 3147,Falkenberg(Elster) (ab 05:14),6
06:51,06:51,RE 62002,Wittenberge (ab 05:05),3
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10,07:10,ICE 750,Berlin Gesundbrunnen (ab 06:56),
07:13,07:13,IC 60409,Zürich HB (ab 19:59),7
07:13,07:13,NJ 409,Zürich HB (ab 19:59),7
07:14,07:14,RB 18502,Berlin Hbf (ab 07:07),3
07:22,07:22,ICE 2822,Stuttgart Hbf (ab 12:49),
07:22 (+1),07:23,ICE 606,Erfurt Hbf (ab 05:25),6
07:23 (+12),07:35,RE 4353,Rostock Hbf (ab 04:34),
07:29,07:29,RE 21833,Berlin Hbf (ab 07:22),
07:32 (+41),08:13,ICE 2585,Hamburg Hbf (ab 05:34),5
07:32 (+41),08:13,ICE 595,Hamburg Hbf (ab 05:34),5
07:33 (+75),08:48,EN 40476,Budapest-Nyugati (ab 19:30),7
07:33 (+75),08:48,NJ 456,Graz Hbf (ab 19:21),7
07:35,07:35,RJ 387,Berlin Hbf (ab 07:28),
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),4
