Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:10 (+10),00:20,ICE 947,Berlin Südkreuz (an 00:29),5
00:23,00:23,RE 62038,Berlin Hbf (an 00:36),5
01:41 (+12),01:53,ICE 274,Berlin Hbf (an 01:54),6
02:36,02:36,RB 62089,Berlin Hbf (an 02:47),5
04:29,04:29,RE 62040,Elsterwerda (an 06:29),3
04:30 (+2),04:32,RB 18241,Potsdam Hbf (an 05:23),6
04:37,04:37,RE 62001,Wismar (an 07:27),3
04:37,04:37,RE 8,Verden(Aller) (an 12:41),
04:39 (+1),04:40,ICE 646,Köln Hbf (an 09:33),6
04:44,04:44,ICE 277,Chur (an 14:22),6
04:54,04:54,RE 3144,Berlin Südkreuz (an 05:15),6
05:06,05:06,RE 2,Münster(Westf)Hbf (an 23:35),
05:06,05:06,RE 3102,Cottbus Hbf (an 06:57),6
05:06,05:06,RE 4,München Hbf (an 06:51),
05:15,05:15,RE 10935,Köln Messe/Deutz (an 22:25),5
05:15,05:15,RE 3604,Wittenberge (an 07:53),5
05:15,05:15,RE 6,Westerland(Sylt) (an 09:04),
05:22,05:22,RE 62000,Elsterwerda (an 07:15),5
05:30,05:30,RB 18243,Potsdam Hbf (an 06:23),
05:37,05:37,RE 62003,Wittenberge (an 06:56),
05:40,05:40,ICE 2816,Frankfurt(Main)Hbf (an 12:09),
05:46 (+1),05:47,ICE 946,Köln Hbf (an 10:35),3
05:54 (+3),05:57,RE 3164,Berlin Südkreuz (an 06:13),6
05:56 (+11),06:07,RE 3103,Nauen (an 06:21),3
06:06,06:06,RE 3104,Cottbus Hbf (an 07:57),5
06:06,06:06,RE 3167,Stendal Hbf (an 07:13),4
06:06,06:06,RE 91702,Stendal Hbf (an 07:13),
06:15,06:15,RE 3606,Wittenberge (an 08:54),3
06:22,06:22,RE 62002,Elsterwerda (an 08:31),5
06:26,06:26,ICE 240,Amsterdam Centraal (an 11:59),3
06:29 (+68),07:37,ICE 1272,Frankfurt(M) Flughafen Fernbahnhof (an 23:46),6
06:37,06:37,RE 62005,Wismar (an 09:37),3
06:45 (+2),06:47,ICE 279,Interlaken Ost (an 15:59),4
06:54 (+1),06:55,RE 3146,Falkenberg(Elster) (an 08:44),6
06:56 (+11),07:07,RE 3105,Nauen (an 07:21),3
07:06,07:06,RE 3106,Cottbus Hbf (an 08:56),5
07:11,07:11,ICE 9590,Paris Est (an 14:52),
07:15,07:15,RE 3608,Wittenberge (an 09:54),
07:22,07:22,RE 62004,Elsterwerda (an 09:14),5
07:30,07:30,RB 18247,Potsdam Hbf (an 08:23),
07:33 (+7),07:40,ICE 649,Berlin Südkreuz (an 07:51),6
07:37 (+27),08:04,ICE 595,München Hbf (an 15:14),
07:37,07:37,RE 62007,Wittenberge (an 08:56),3
07:44 (+1),07:45,RE 3607,Berlin Charlottenburg (an 07:54),
07:54 (+10),08:04,RE 3166,Jüterbog (an 08:54),6
