Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:13 (+5),00:18,ICE 901,Hamburg-Altona (ab 21:26),12
00:16 (+1),00:17,RB 21962,Flughafen BER (ab 23:42),14
00:19,00:19,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),4
00:21,00:21,FEX,Berlin Potsdamer Platz (ab 19:54),
00:21,00:21,RB 21960,Blankenfelde(Teltow-Fläming) (ab 23:09),8
00:21 (+7),00:28,RE 73826,Frankfurt(Oder) (ab 23:07),14
00:23 (+1),00:24,ICE 1500,München Hbf (ab 20:21),5
00:26 (+21),00:47,ICE 947,Köln Hbf (ab 19:27),11
00:27 Ausfall,--:--,RE 3745,Senftenberg (ab 22:26),14
00:27,00:27,RE 93459,Gouda Goverwelle (ab 21:11),14
00:36 (+7),00:43,RE 62038,Wustermark (ab 00:02),6
00:45,00:45,RE 56316,Oranienburg (ab 00:15),
00:47,00:47,RB 21966,Flughafen BER (ab 00:24),8
00:49 (+26),01:15,RE 3141,Cottbus Hbf (ab 23:03),13
00:50,00:50,RE 3140,Berlin-Charlottenburg (ab 00:42),11
00:53,00:53,RE 73796,Frankfurt(Oder) (ab 23:32),14
01:02,01:02,RE 3742,Dessau Hbf (ab 23:23),11
01:04,01:04,RB 19944,Schönefeld(bei Berlin) (ab 00:34),
01:29,01:29,ICE 1707,Hamburg-Altona (ab 22:34),
01:33,01:33,RE 3361,Schwedt(Oder) (ab 00:04),5
01:48,01:48,RE 73752,Frankfurt(Oder) (ab 00:29),14
01:49,01:49,RB 62087,Wustermark (ab 01:16),
02:00,02:00,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),6
02:04 (+86),03:30,ICE 2592,Frankfurt(Main)Hbf (ab 20:15),5
02:18 (+22),02:40,ICE 647,Köln Hbf (ab 21:26),12
02:29,02:29,RE 3703,Berlin Ostkreuz (ab 02:13),
02:35,02:35,RE 3143,Magdeburg Hbf (ab 00:42),
02:35 (+9),02:44,RE 73793,Magdeburg Hbf (ab 00:42),11
02:47,02:47,RB 62089,Wustermark (ab 02:16),
03:05,03:05,RE 73754,Berlin Ostkreuz (ab 02:51),14
03:45,03:45,RB 62091,Wustermark (ab 03:15),
04:09,04:09,RE 73751,Brandenburg Hbf (ab 03:13),11
04:20,04:20,ICE 646,Berlin Ostbahnhof (ab 04:09),14
04:22,04:22,RB 21811,Berlin-Charlottenburg (ab 04:13),
04:28,04:28,RE 73801,Berlin-Charlottenburg (ab 04:20),11
04:33,04:33,RE 2,Liberec (ab 18:29),
04:35,04:35,ICE 1706,Berlin Südkreuz (ab 04:29),8
04:37,04:37,RE 1,Aachen Hbf (ab 00:51),
04:37,04:37,RE 73756,Berlin Ostkreuz (ab 04:23),14
04:38,04:38,RB 21813,Berlin-Charlottenburg (ab 04:29),12
04:44,04:44,RB 21806,Flughafen BER (ab 04:10),
04:45 (+1),04:46,RE 3369,Eberswalde Hbf (ab 04:03),4
04:45,04:45,RE 62040,Nauen (ab 04:03),
04:53,04:53,RB 21808,Flughafen BER (ab 04:31),
05:07,05:07,RE 56301,Berlin Südkreuz (ab 05:01),
05:08,05:08,RE 21810,Flughafen BER (ab 04:46),
05:09,05:09,RB 21817,Berlin-Charlottenburg (ab 05:00),
05:13,05:13,RE 3707,Lübbenau(Spreewald) (ab 03:53),13
05:14,05:14,RE 73753,Brandenburg Hbf (ab 04:17),11
05:18 (+3),05:21,RE 3302,Falkenberg(Elster) (ab 03:40),5
05:22,05:22,RE 73758,Frankfurt(Oder) (ab 04:15),13
05:23,05:23,RE 21812,Flughafen BER (ab 05:01),
05:24,05:24,RE 3102,Berlin-Charlottenburg (ab 05:15),
05:25,05:25,ICE 946,Berlin Ostbahnhof (ab 05:15),14
05:29,05:29,RE 3341,Schwedt(Oder) (ab 04:04),2
