Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:05,00:05,RE 3138,Lübbenau(Spreewald) (an 01:15),11
00:16 (+11),00:27,ICE 901,Berlin Ostbahnhof (an 00:23),12
00:25,00:25,RB 62086,Berlin-Spandau (an 00:35),7
00:29 Ausfall,--:--,ICE 947,Berlin Ostbahnhof (an 00:36),11
00:29 (+1),00:30,RB 93045,Berlin-Wannsee (an 00:47),
00:39 (+67),01:46,ICE 700,Berlin Gesundbrunnen (an 00:43),5
00:40,00:40,RE 3363,Halle(Saale)Hbf (an 03:12),1
00:50 (+20),01:10,RE 3141,Berlin-Charlottenburg (an 01:00),13
00:52 (+1),00:53,RE 3140,Cottbus Hbf (an 02:40),
00:55,00:55,RE 73796,Magdeburg Hbf (an 02:48),14
00:55,00:55,RE 91367,Magdeburg Hbf (an 02:48),
00:56,00:56,RE 3165,Berlin-Spandau (an 01:06),
01:22 (+2),01:24,RE 73791,Frankfurt(Oder) (an 02:38),
01:32 (+52),02:24,ICE 1707,Berlin Ostbahnhof (an 01:40),
01:50,01:50,RE 73752,Brandenburg Hbf (an 02:51),14
01:57,01:57,RE 62088,Berlin-Spandau (an 02:08),
02:22 Ausfall,--:--,ICE 647,Berlin Ostbahnhof (an 02:30),12
02:30,02:30,RE 3701,Bad Belzig (an 03:33),13
02:30,02:30,RE 3703,Berlin-Wannsee (an 02:48),
02:37,02:37,RE 3143,Frankfurt(Oder) (an 03:55),
02:37 (+5),02:42,RE 73793,Frankfurt(Oder) (an 03:55),11
02:55 (+1),02:56,RB 21802,Berlin-Charlottenburg (an 03:04),14
02:58,02:58,RB 21803,Flughafen BER (an 03:33),12
03:03,03:03,RE 62090,Berlin-Spandau (an 03:14),
03:07,03:07,RE 73754,Magdeburg Hbf (an 05:08),14
03:57,03:57,RB 10,Koblenz Hbf (an 08:06),
03:57,03:57,RE 62092,Berlin-Spandau (an 04:09),
04:11,04:11,RE 1,Gotha (an 21:29),
04:11,04:11,RE 73751,Frankfurt(Oder) (an 05:29),
04:23 (+1),04:24,ICE 646,Köln Hbf (an 09:33),14
04:25,04:25,RE 62047,Berlin-Spandau (an 04:35),
04:25,04:25,RE 8,Halle(Saale)Hbf (an 09:58),
04:30,04:30,RE 73801,Frankfurt(Oder) (an 05:36),
04:39,04:39,ICE 1706,Hamburg Hbf (an 07:11),8
04:39,04:39,RE 73756,Brandenburg Hbf (an 05:33),
04:47,04:47,RE 62040,Elsterwerda (an 06:29),
05:03,05:03,RE 73716,Magdeburg Hbf (an 06:50),13
05:15,05:15,RE 3707,Dessau Hbf (an 06:53),13
05:16,05:16,RE 73753,Frankfurt(Oder) (an 06:35),11
05:24,05:24,RE 73758,Brandenburg Hbf (an 06:19),13
05:25,05:25,RE 62003,Berlin-Spandau (an 05:38),
05:26,05:26,RE 2,Regensburg Hbf (an 22:38),
05:26,05:26,RE 3102,Cottbus Hbf (an 06:56),11
05:27 (+16),05:43,ICE 2825,Hamburg Hbf (an 16:36),4
05:27,05:27,ICE 593,München Hbf (an 13:19),4
05:28 (+4),05:32,ICE 946,Köln Hbf (an 10:35),14
05:36 (+1),05:37,ICE 1501,München Hbf (an 09:49),4
05:37,05:37,RE 3103,Berlin-Spandau (an 05:54),14
05:39 (+17),05:56,ICE 1541,Berlin Ostbahnhof (an 05:46),11
05:39 (+17),05:56,ICE 2911,Berlin Ostbahnhof (an 05:46),11
05:42 (+3),05:45,ICE 2468,Hamburg Hbf (an 08:15),5
05:42 (+3),05:45,ICE 2844,Hamburg Hbf (an 08:15),5
05:42 (+3),05:45,ICE 608,Hamburg Hbf (an 08:15),5
05:43,05:43,RE 62000,Berlin Südkreuz (an 05:49),2
05:45 (+6),05:51,RE 3704,Lübbenau(Spreewald) (an 07:03),12
05:47 (+1),05:48,RB 62050,Berlin-Spandau (an 05:59),7
05:51,05:51,EC 41,Warszawa Wschodnia (an 11:15),
05:52,05:52,ICE 2837,Frankfurt(Main)Hbf (an 11:56),
05:52 (+1),05:53,ICE 701,Graz Hbf (an 13:15),3
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),7
05:59 (+4),06:03,RE 73713,Frankfurt(Oder) (an 07:18),
06:01,06:01,RE 73718,Magdeburg Hbf (an 07:50),
06:07,06:07,RE 20,Cottbus Hbf (an 22:43),
06:07,06:07,RE 3164,Berlin Südkreuz (an 06:13),
06:11,06:11,ICE 240,Amsterdam Centraal (an 11:59),14
06:12,06:12,RJ 251,Villach Hbf (an 18:27),3
06:12,06:12,RJX 251,Villach Hbf (an 18:27),3
06:14,06:14,RB 62051,Berlin Südkreuz (an 06:21),
06:18,06:18,ES 453,Praha hl.n. (an 10:51),11
06:24,06:24,RE 73760,Brandenburg Hbf (an 07:19),
06:25,06:25,RE 62005,Berlin-Spandau (an 06:35),
06:26,06:26,RE 3104,Cottbus Hbf (an 07:57),
06:29 (+4),06:33,ICE 279,Basel SBB (an 13:48),14
06:29 (+44),07:13,ICE 503,München Hbf (an 11:36),3
06:33 (+24),06:57,ICE 904,Berlin Gesundbrunnen (an 06:37),5
06:36,06:36,ICE 1003,München Hbf (an 10:49),4
06:37 (+1),06:38,ICE 1604,Berlin Gesundbrunnen (an 10:31),6
06:37 (+1),06:38,ICE 1704,Hamburg Hbf (an 09:18),7
06:37,06:37,RE 3105,Berlin-Spandau (an 06:54),
06:37,06:37,RE 73755,Frankfurt(Oder) (an 07:47),
06:40,06:40,RE 3,Erfurt Hbf (an 21:07),
06:40,06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:43,06:43,ICE 938,Bergen auf Rügen (an 10:45),6
06:44,06:44,RE 62002,Elsterwerda (an 08:31),
06:46 (+26),07:12,ICE 644,Köln Hbf (an 11:33),14
06:48,06:48,RB 62052,Berlin-Spandau (an 06:59),
06:51,06:51,ICE 2572,Berlin Ostbahnhof (an 07:02),12
06:54,06:54,RE 3147,Berlin-Spandau (an 07:04),
06:59,06:59,RE 73715,Frankfurt(Oder) (an 08:18),11
07:01,07:01,RE 73720,Magdeburg Hbf (an 08:50),
07:06,07:06,ICE 2800,Paris Est (an 14:51),4
07:06,07:06,ICE 9590,Paris Est (an 14:51),4
07:07,07:07,RB 18502,Lübben(Spreewald) (an 08:06),
07:09,07:09,RE 3146,Berlin Südkreuz (an 07:15),
07:10,07:10,ICE 1548,Köln Hbf (an 12:16),14
07:11 (+10),07:21,IC 2274,Rostock Hbf (an 09:37),5
07:14,07:14,RB 62053,Berlin Südkreuz (an 07:21),
07:14,07:14,RE 5,Freilassing (an 23:36),
07:15 (+1),07:16,RE 3711,Dessau Hbf (an 08:53),13
07:20 (+1),07:21,ICE 795,Karlsruhe Hbf (an 13:17),14
07:24,07:24,RE 62007,Berlin-Spandau (an 07:39),
07:24,07:24,RE 73762,Brandenburg Hbf (an 08:23),
07:27 (+4),07:31,ICE 2829,Lutherstadt Wittenberg Hbf (an 08:09),3
07:27,07:27,ICE 595,München Hbf (an 15:15),4
07:28,07:28,RJ 387,Praha hl.n. (an 11:25),3
07:32,07:32,IC 2432,Hannover Hbf (an 10:25),13
07:35,07:35,RE 3106,Cottbus Hbf (an 08:56),12
07:36 (+6),07:42,ICE 1503,München Hbf (an 11:50),4
07:37,07:37,RE 3107,Berlin-Spandau (an 07:54),
07:37,07:37,RE 73757,Frankfurt(Oder) (an 08:43),12
07:38 (+1),07:39,ICE 606,Hamburg-Altona (an 10:24),6
07:43,07:43,RE 62004,Berlin Südkreuz (an 07:49),
07:46,07:46,ICE 944,Köln Hbf (an 12:33),14
07:46 (+1),07:47,RE 3708,Lübbenau(Spreewald) (an 09:03),
07:46,07:46,RE 7,Baden-Baden (an 21:03),
07:48,07:48,EC 43,Warszawa Wschodnia (an 13:15),12
07:48,07:48,RB 62054,Berlin-Spandau (an 07:59),
07:52,07:52,ICE 2849,München Hbf (an 12:42),3
07:52,07:52,ICE 703,München Hbf (an 12:42),3
07:54,07:54,RE 3169,Stendal Hbf (an 09:30),7
07:57 (+6),08:03,FLX 1235,Stuttgart Hbf (an 13:45),4
07:57 (+71),09:08,FLX 1332,Hamburg Hbf (an 10:34),14
07:59 (+3),08:02,RE 73717,Frankfurt(Oder) (an 09:18),
08:00,08:00,ICE 1131,Frankfurt(Main)Hbf (an 11:56),7
08:01 (+3),08:04,RE 73722,Magdeburg Hbf (an 09:50),
08:07 (+1),08:08,ICE 148,Amsterdam Centraal (an 14:01),14
08:07,08:07,RB 18504,Lübben(Spreewald) (an 09:06),
08:10 (+78),09:28,ICE 698,Berlin Gesundbrunnen (an 08:14),5
08:15,08:15,RE 3713,Berlin-Wannsee (an 08:34),
08:17 (+3),08:20,IC 2474,Ostseebad Binz (an 12:10),
08:21 (+17),08:38,ICE 851,Berlin Ostbahnhof (an 08:28),11
08:24,08:24,RE 73764,Brandenburg Hbf (an 09:19),14
08:25,08:25,RE 62009,Berlin-Spandau (an 08:35),
08:27 (+15),08:42,ICE 1702,Hamburg Hbf (an 11:12),5
08:29 (+9),08:38,ICE 505,München Hbf (an 13:36),3
08:31,08:31,ICE 371,Basel SBB (an 15:48),13
08:36 (+5),08:41,ICE 1005,München Hbf (an 12:49),4
08:37,08:37,RE 3108,Cottbus Hbf (an 09:55),12
08:37,08:37,RE 3109,Berlin-Spandau (an 08:54),14
08:37 (+1),08:38,RE 73759,Frankfurt(Oder) (an 09:43),12
08:39,08:39,DRF 1320,Köln Hbf (an 13:41),7
08:39 (+1),08:40,FLX 1320,Köln Hbf (an 13:41),7
08:40,08:40,RE 3303,Berlin Südkreuz (an 08:47),
08:44 (+1),08:45,RE 62006,Elsterwerda (an 10:31),2 D - G
08:46,08:46,ICE 642,Köln Hbf (an 13:34),14
08:46 (+5),08:51,RE 3710,Calau(Nl) (an 10:15),11
08:47 (+3),08:50,IC 2173,Wien Franz-Josefs-Bahnhof (an 16:27),4
08:48,08:48,RB 62056,Berlin-Spandau (an 08:59),7
08:52,08:52,D 10301,Dresden Hbf (an 12:05),3
08:52,08:52,EC 59,Przemyśl Główny (an 18:43),12
08:54,08:54,RE 3149,Berlin-Spandau (an 09:04),7
08:55 (+4),08:59,ICE 841,Berlin Ostbahnhof (an 09:03),11
08:58 (+36),09:34,ICE 936,Bergen auf Rügen (an 12:55),6
08:59 (+2),09:01,RE 73719,Frankfurt(Oder) (an 10:18),12
09:01 (+14),09:15,RE 73724,Magdeburg Hbf (an 10:50),13
09:05,09:05,ICE 2847,München Hbf (an 15:50),4
09:05,09:05,ICE 837,Frankfurt(Main)Hbf (an 12:56),4
09:07,09:07,RB 18506,Lübbenau(Spreewald) (an 10:15),1
09:09,09:09,RE 3148,Berlin Südkreuz (an 09:15),2
09:10 (+18),09:28,IC 2272,Rostock Hbf (an 11:37),5
09:12,09:12,ICE 1052,Köln Hbf (an 14:19),13
09:14,09:14,RB 62057,Berlin Südkreuz (an 09:21),1 A - D
09:15,09:15,RE 3715,Berlin-Wannsee (an 09:34),14
09:20 (+1),09:21,ICE 2617,Frankfurt(Main)Hbf (an 13:47),
09:20 (+1),09:21,ICE 2839,Frankfurt(Main)Hbf (an 13:47),13
09:20,09:20,ICE 541,Berlin Ostbahnhof (an 09:28),12
09:24,09:24,RE 73766,Brandenburg Hbf (an 10:19),14
09:27 (+28),09:55,ICE 1104,Berlin Gesundbrunnen (an 09:31),5
09:27 (+1),09:28,ICE 597,München Hbf (an 17:27),4
09:27,09:27,RE 62011,Berlin-Spandau (an 09:41),7
09:28,09:28,EC 173,Praha hl.n. (an 13:25),3
09:28,09:28,RJ 173,Praha hl.n. (an 13:25),3
09:33 (+1),09:34,ICE 676,Berlin Ostbahnhof (an 09:42),11
09:35,09:35,ICE 1976,Stralsund Hbf (an 13:24),
09:36 (+1),09:37,ICE 1505,München Hbf (an 13:50),4
09:37,09:37,RE 3110,Cottbus Hbf (an 10:55),11
09:37,09:37,RE 3111,Berlin-Spandau (an 09:54),14
09:37,09:37,RE 73761,Frankfurt(Oder) (an 10:43),12
09:39 (+2),09:41,ICE 2830,Hamburg-Altona (an 12:24),6
09:39 (+2),09:41,ICE 604,Hamburg-Altona (an 12:24),6
09:42,09:42,RB 55796,Eberswalde Hbf (an 10:34),
09:42,09:42,RB 63,Worms Hbf (an 15:43),
09:43,09:43,RE 62008,Berlin Südkreuz (an 09:49),2
09:46,09:46,ICE 2834,Köln Hbf (an 14:32),14
09:46 (+1),09:47,ICE 942,Köln Hbf (an 14:32),14
09:46,09:46,RE 3712,Calau(Nl) (an 11:15),12
09:46,09:46,RE 95139,Lübbenau(Spreewald) (an 11:03),
