Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
05:14,05:14,RE 3302,Falkenberg(Elster) (ab 03:40),3
05:16,05:16,RE 4351,Neustrelitz Hbf (ab 03:49),2
05:47,05:47,RE 3167,Jüterbog (ab 05:02),3
06:09,06:09,RE 3164,Stendal Hbf (ab 04:48),2
06:10,06:10,RB 18500,Berlin Hbf (ab 06:07),1
06:15,06:15,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),3
06:19,06:19,RE 21820,Flughafen BER (ab 06:01),4
06:35,06:35,RB 21822,Flughafen BER (ab 06:16),4
06:39,06:39,RE 4352,Berlin Südkreuz (ab 06:34),3
06:41,06:41,RB 62052,Berlin Südkreuz (ab 06:38),4
06:42,06:42,RE 3301,Pasewalk (ab 04:44),2
06:46,06:46,RE 3147,Falkenberg(Elster) (ab 05:14),3
06:47,06:47,RE 62002,Elstal (ab 06:07),1
07:11,07:11,RE 3146,Stendal Hbf (ab 05:48),2
07:14,07:14,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),3
07:16,07:16,RB 62053,Wustermark (ab 06:39),1
07:34,07:34,RE 3343,Schwedt(Oder) (ab 06:04),1
07:39,07:39,RE 3506,Berlin Südkreuz (ab 07:34),3
07:45,07:45,RE 62004,Elstal (ab 07:07),1
07:48,07:48,RE 3169,Jüterbog (ab 07:02),3
07:49,07:49,RB 18505,Cottbus Hbf (ab 06:12),4
08:10,08:10,RB 18504,Berlin Hbf (ab 08:07),1
08:11,08:11,RE 62009,Baruth(Mark) (ab 07:20),4
08:15,08:15,RE 3344,Halle(Saale)Hbf (ab 05:46),3
08:18,08:18,RE 3505,Herisau (ab 22:05),2
08:39,08:39,RE 4354,Berlin Südkreuz (ab 08:34),3
08:41,08:41,RB 62056,Berlin Südkreuz (ab 08:38),4
08:47,08:47,RE 62006,Elstal (ab 08:07),1
09:09,09:09,RE 62011,Elsterwerda (ab 07:29),4
09:17,09:17,RE 4355,Rostock Hbf (ab 06:36),2
09:34,09:34,RE 3345,Schwedt(Oder) (ab 08:04),1
09:39,09:39,RE 3508,Heerbrugg (ab 00:08),3
09:45,09:45,RE 62008,Elstal (ab 09:07),1
10:11,10:11,RE 62013,Baruth(Mark) (ab 09:20),4
10:16,10:16,RE 3507,Stralsund Hbf (ab 07:02),2
10:20,10:20,RB 21852,Flughafen BER (ab 10:01),4
10:39,10:39,RE 4356,Berlin Südkreuz (ab 10:34),3
10:42,10:42,RE 3305,Stralsund Hbf (ab 07:10),2
10:47,10:47,RE 62010,Elstal (ab 10:05),1
11:09,11:09,RE 62015,Elsterwerda (ab 09:29),4
11:16,11:16,RE 4357,Rostock Hbf (ab 08:33),2
11:34,11:34,RE 3347,Schwedt(Oder) (ab 10:04),1
11:39,11:39,RE 3510,Berlin Südkreuz (ab 11:34),3
11:42,11:42,RB 62062,Berlin Südkreuz (ab 11:39),4
11:45,11:45,RE 62012,Elstal (ab 11:07),1
11:49,11:49,RE 3173,Jüterbog (ab 11:02),3
12:09 (+8),12:17,RE 3170,Stendal Hbf (ab 10:32),2
12:10,12:10,RB 18512,Berlin Hbf (ab 12:07),1
12:11 (+3),12:14,RE 62017,Baruth(Mark) (ab 11:21),4
12:15 (+1),12:16,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),3
12:16,12:16,RB 62063,Wustermark (ab 11:39),1
12:16 (+41),12:57,RE 3509,Stralsund Hbf (ab 09:02),2
12:19 (+2),12:21,RB 21868,Flughafen BER (ab 12:01),4
12:25,12:25,RB 21873,Berlin Hbf (ab 12:22),1
12:35,12:35,RB 21870,Flughafen BER (ab 12:16),4
12:39,12:39,RE 4358,Berlin Südkreuz (ab 12:34),3
12:40,12:40,RB 21875,Berlin Hbf (ab 12:37),1
12:42,12:42,RE 3307,Stralsund Hbf (ab 09:10),2
12:46,12:46,RE 3153,Falkenberg(Elster) (ab 11:18),3
12:47,12:47,RE 62014,Elstal (ab 12:05),1
12:49,12:49,RB 18515,Lübbenau(Spreewald) (ab 11:44),4
12:54,12:54,RB 21877,Berlin Hbf (ab 12:52),1
13:04,13:04,RB 21874,Flughafen BER (ab 12:46),4
13:09 (+1),13:10,RE 62019,Elsterwerda (ab 11:29),4
13:10,13:10,RB 18514,Berlin Hbf (ab 13:07),1
13:11,13:11,RE 3152,Rathenow (ab 12:02),2
13:14,13:14,RE 3310,Luckenwalde (ab 12:35),3
13:16,13:16,RB 62065,Wustermark (ab 12:39),1
13:16 (+7),13:23,RE 4359,Rostock Hbf (ab 10:25),2
13:34,13:34,RE 3349,Schwedt(Oder) (ab 12:04),1
13:45,13:45,RE 62016,Elstal (ab 13:07),1
13:47,13:47,RE 3175,Jüterbog (ab 13:02),3
14:09,14:09,RE 3172,Stendal Hbf (ab 12:31),2
14:15,14:15,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:16,14:16,RE 3511,Stralsund Hbf (ab 11:02),2
14:39,14:39,RE 4360,Berlin Südkreuz (ab 14:34),3
14:41,14:41,RB 62068,Berlin Südkreuz (ab 14:38),4
14:46,14:46,RE 3155,Falkenberg(Elster) (ab 13:18),3
14:47,14:47,RB 62018,Elstal (ab 14:05),1
15:04,15:04,RB 21890,Flughafen BER (ab 14:46),4
15:09,15:09,RE 62023,Elsterwerda (ab 13:29),4
15:10,15:10,RB 18518,Berlin Hbf (ab 15:07),1
15:14,15:14,RE 3312,Luckenwalde (ab 14:35),3
15:16,15:16,RB 62069,Wustermark (ab 14:39),1
15:16,15:16,RE 4361,Rostock Hbf (ab 12:50),2
15:19,15:19,RB 21892,Flughafen BER (ab 15:01),4
15:34,15:34,RE 3351,Schwedt(Oder) (ab 14:04),1
15:35,15:35,RE 21894,Flughafen BER (ab 15:16),4
15:39,15:39,RE 3514,Berlin Südkreuz (ab 15:34),3
15:41,15:41,RB 62070,Berlin Südkreuz (ab 15:38),4
15:45,15:45,RE 62020,Elstal (ab 15:07),1
15:47,15:47,RE 3177,Jüterbog (ab 15:02),3
15:49,15:49,RB 18521,Lübbenau(Spreewald) (ab 14:45),4
16:04,16:04,RB 21898,Flughafen BER (ab 15:46),4
16:09,16:09,RE 3174,Stendal Hbf (ab 14:32),2
16:10,16:10,RB 18520,Berlin Hbf (ab 16:07),1
16:11,16:11,RE 62025,Baruth(Mark) (ab 15:21),4
16:15,16:15,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),3
16:17,16:17,RB 62071,Wustermark (ab 15:39),1
16:18,16:18,RE 3513,Stralsund Hbf (ab 13:02),2
16:19,16:19,RB 21900,Flughafen BER (ab 16:01),4
16:35,16:35,RB 21902,Flughafen BER (ab 16:16),4
16:39,16:39,RE 4362,Berlin Südkreuz (ab 16:34),3
16:41,16:41,RB 62072,Berlin Südkreuz (ab 16:38),4
16:42 (+4),16:46,RE 3311,Stralsund Hbf (ab 13:10),2
16:46 (+3),16:49,RE 3157,Falkenberg(Elster) (ab 15:18),3
16:47 (+1),16:48,RE 62022,Elstal (ab 16:05),1
