Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00,00:00,ICE 594,München Hbf (ab 14:45),2
00:05,00:05,RE 92082,Stendal Hbf (ab 22:50),
00:07,00:07,RE 3182,Stendal Hbf (ab 22:50),
00:08,00:08,RB 21962,Flughafen BER (ab 23:46),
00:10 (+8),00:18,RE 3521,Stralsund Hbf (ab 21:06),
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:19,00:19,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),
00:19,00:19,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),6
00:23 (+54),01:17,ICE 1500,München Hbf (ab 20:21),5
00:23,00:23,RB 21964,Ludwigsfelde (ab 23:32),
00:30,00:30,ICE 276,Brig (ab 13:45),3
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),4
00:36,00:36,RE 62038,Wismar (ab 21:21),2
00:36,00:36,RE 92038,Nauen (ab 00:05),
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),
00:49,00:49,ICE 947,Düsseldorf Hbf (ab 19:50),2
00:49,00:49,ICE 957,Köln Hbf (ab 19:46),2
00:53,00:53,FEX,Stralsund Hbf (ab 17:02),
00:53,00:53,RB 21968,Flughafen BER (ab 00:31),
00:53,00:53,RJ 479,Hamburg-Harburg (ab 22:21),4
01:33,01:33,RE 3361,Schwedt(Oder) (ab 00:04),5
01:44,01:44,RB 21800,Flughafen BER (ab 01:22),
01:49,01:49,RB 62087,Nauen (ab 01:13),
02:00 (+8),02:08,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),6
02:44,02:44,RB 21802,Flughafen BER (ab 02:22),1
02:47,02:47,RB 62089,Nauen (ab 02:11),7
03:44,03:44,RB 62091,Nauen (ab 03:08),
04:23,04:23,RB 21806,Flughafen BER (ab 04:01),
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),
04:40,04:40,RE 62040,Nauen (ab 04:03),
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
04:53,04:53,RB 21808,Flughafen BER (ab 04:31),
05:04,05:04,RJ 478,Praha hl.n. (ab 00:05),5
05:21,05:21,ICE 279,Berlin Gesundbrunnen (ab 05:17),4
05:25,05:25,ICE 608,Berlin Südkreuz (ab 05:20),
05:29,05:29,RE 3341,Schwedt(Oder) (ab 04:04),
05:31,05:31,ICE 946,Berlin Südkreuz (ab 05:26),7
05:31,05:31,ICE 956,Berlin Südkreuz (ab 05:26),
05:32,05:32,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:36,05:36,RE 62000,Wittenberge (ab 04:05),
