Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:29,00:29,RE 3360,Eberswalde Hbf (an 01:04),
04:02,04:02,RB 18241,Potsdam Hbf (an 05:23),
04:15,04:15,RE 93534,Potsdam Medienstadt Babelsberg (an 04:39),
04:24,04:24,RE 3340,Schwedt(Oder) (an 05:50),9
04:38,04:38,RE 3101,Berlin-Spandau (an 04:53),
04:54,04:54,RE 4350,Rostock Hbf (an 07:23),9
04:54,04:54,RE 5,Freilassing (an 23:36),
05:06,05:06,RE 4351,Berlin Hbf (an 05:11),6
05:14,05:14,RB 18243,Berlin-Spandau (an 05:28),
05:17,05:17,ICE 2293,Frankfurt(Main)Hbf (an 10:19),
05:17 (+67),06:24,ICE 2593,Frankfurt(Main)Hbf (an 10:19),7
05:22,05:22,RE 3102,Cottbus Hbf (an 06:57),10
05:24,05:24,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:26 (+11),05:37,ICE 1501,München Hbf (an 09:41),7
05:32,05:32,RE 3302,Stralsund Hbf (an 08:45),9
05:35,05:35,RE 3103,Berlin-Spandau (an 05:52),7
05:35,05:35,RE 95005,Berlin-Spandau (an 05:52),
05:44,05:44,EC 41,Warszawa Wschodnia (an 11:15),10
05:54,05:54,RE 3504,Stralsund Hbf (an 08:51),10
06:06,06:06,RE 3503,Berlin Hbf (an 06:11),6
06:11,06:11,RE 3376,Angermünde (an 07:01),9
06:16 (+19),06:35,ICE 503,München Hbf (an 11:07),7
06:21,06:21,RE 3104,Cottbus Hbf (an 07:57),10
06:24,06:24,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),6
06:26 (+7),06:33,ICE 1003,München Hbf (an 10:45),7
06:32,06:32,ICE 872,Hamburg-Altona (an 08:40),5
06:32,06:32,RE 3342,Schwedt(Oder) (an 07:55),10
06:42,06:42,RE 3105,Nauen (an 07:21),7
06:54,06:54,RE 4352,Rostock Hbf (an 09:23),10
06:58,06:58,ICE 9590,Paris Est (an 14:51),6
07:06 (+9),07:15,RE 4353,Berlin Hbf (an 07:11),6
07:12 (+14),07:26,ICE 1548,Köln Hbf (an 12:16),5
07:22 (+1),07:23,RE 3106,Cottbus Hbf (an 08:56),10
07:24,07:24,RE 3343,Luckenwalde (an 08:27),6
07:26 (+9),07:35,ICE 1503,München Hbf (an 11:43),7
07:33,07:33,RE 3304,Stralsund Hbf (an 10:44),9
07:40,07:40,RE 3107,Nauen (an 08:21),7
07:44,07:44,EC 43,Warszawa Wschodnia (an 13:15),10
07:54 (+2),07:56,RE 3506,St. Gallen(CH) (an 23:34),10
08:06,08:06,RB 21841,Berlin Südkreuz (an 08:29),
