Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),8
00:10,00:10,RE 3360,Teltow (ab 00:00),
00:10,00:10,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),7
00:13,00:13,FEX,Blankenfelde(Teltow-Fläming) (ab 23:09),
00:22,00:22,ICE 592,München Hbf (ab 16:45),6
00:28 (+1),00:29,ICE 700,München Hbf (ab 19:09),6
00:47 (+44),01:31,ICE 1500,München Hbf (ab 20:21),7
03:59,03:59,FEX,Berlin-Charlottenburg (ab 04:29),
04:53,04:53,RE 3,Lüneburg (ab 00:31),
04:53,04:53,RE 3369,Eberswalde Hbf (ab 04:03),5
04:53,04:53,RE 62040,Wustermark (ab 04:16),3
04:58,04:58,RE 21810,Flughafen BER (ab 04:46),8
05:04,05:04,RE 62003,Baruth(Mark) (ab 04:19),8
05:08,05:08,RE 3302,Jüterbog (ab 04:22),6
05:13,05:13,RE 21812,Flughafen BER (ab 05:01),8
05:15,05:15,RE 3144,Rathenow (ab 04:09),4
05:21,05:21,RB 10,Berlin Hbf (ab 03:03),
05:24,05:24,RB 62050,Wünsdorf-Waldstadt (ab 04:50),7
05:29,05:29,RB 21814,Flughafen BER (ab 05:16),8
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40 (+2),05:42,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:43 (+3),05:46,RE 18501,Cottbus Hbf (ab 04:24),8
05:49,05:49,RE 62000,Elstal (ab 05:07),3
05:56 (+1),05:57,ICE 701,Berlin Hbf (ab 05:52),5
05:58,05:58,RE 21818,Flughafen BER (ab 05:46),8
06:05 (+35),06:40,RE 62005,Elsterwerda (ab 04:29),8
06:05,06:05,RE 8,Zossen (ab 17:39),
06:09 (+1),06:10,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 21820,Flughafen BER (ab 06:01),8
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),5
06:21,06:21,RB 62051,Wustermark (ab 05:39),3
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:29,06:29,RB 21822,Flughafen BER (ab 06:16),8
06:33 (+35),07:08,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:36,06:36,RB 10,Koblenz Hbf (ab 17:23),
06:36,06:36,RB 62052,Rangsdorf (ab 06:21),8
06:41 (+19),07:00,RE 3147,Falkenberg(Elster) (ab 05:14),6
06:43,06:43,RB 18503,Cottbus Hbf (ab 05:23),8
06:43,06:43,RE 18503,Cottbus Hbf (ab 05:23),8
06:49,06:49,RE 3301,Berlin Hbf (ab 06:40),
06:51,06:51,RE 62002,Elstal (ab 06:07),3
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),
07:13 (+30),07:43,IC 60409,Zürich HB (ab 19:59),7
07:13 (+30),07:43,NJ 409,Zürich HB (ab 19:59),7
07:14,07:14,RB 18502,Berlin Hbf (ab 07:07),3
07:15,07:15,RE 3146,Stendal Hbf (ab 05:48),
07:21,07:21,RB 62053,Wustermark (ab 06:39),3
07:22 (+5),07:27,ICE 2820,Erfurt Hbf (ab 05:25),
07:22 (+5),07:27,ICE 606,Erfurt Hbf (ab 05:25),6
07:32,07:32,ICE 595,Berlin Hbf (ab 07:27),5
07:34,07:34,EN 40476,Budapest-Nyugati (ab 19:30),8
07:34,07:34,NJ 456,Wien Hbf (ab 22:38),8
07:35 (+4),07:39,RJ 387,Hamburg-Altona (ab 04:34),3
07:37,07:37,RB 62054,Rangsdorf (ab 07:23),
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),
07:40 (+2),07:42,ICE 1503,Berlin Gesundbrunnen (ab 07:26),5
07:42,07:42,RE 3169,Jüterbog (ab 07:02),
07:43,07:43,RB 18505,Cottbus Hbf (ab 06:12),
07:49,07:49,RE 62004,Elstal (ab 07:07),3
07:58,07:58,ICE 703,Berlin Gesundbrunnen (ab 07:41),5
08:05,08:05,ICE 698,München Hbf (ab 22:46),6
08:05,08:05,RE 62009,Elsterwerda (ab 06:40),8
08:09,08:09,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),
08:13,08:13,RE 3166,Stendal Hbf (ab 06:47),
08:14,08:14,RB 18504,Berlin Hbf (ab 08:07),3
08:20 (+2),08:22,RJ 870,Dresden Hbf (ab 06:53),
08:21,08:21,RB 62055,Wustermark (ab 07:39),
08:23,08:23,ICE 2840,Erfurt Hbf (ab 06:30),
08:23,08:23,ICE 806,Erfurt Hbf (ab 06:30),
08:33 (+8),08:41,ICE 505,Hamburg-Altona (ab 05:34),5
08:36,08:36,RB 62056,Rangsdorf (ab 08:21),8
08:40 (+12),08:52,ICE 1005,Berlin Gesundbrunnen (ab 08:26),5
08:41,08:41,RE 3149,Falkenberg(Elster) (ab 07:18),6
08:43,08:43,RB 18507,Lübbenau(Spreewald) (ab 07:44),8
08:43,08:43,RE 18507,Lübbenau(Spreewald) (ab 07:44),
08:46,08:46,ICE 936,Eisenach Hbf (ab 06:37),6
08:51,08:51,RE 62006,Elstal (ab 08:07),3
08:58,08:58,RB 21842,Flughafen BER (ab 08:46),8
09:04,09:04,RE 62011,Elsterwerda (ab 07:29),8
09:08,09:08,RE 3306,Luckenwalde (ab 08:35),6
09:14,09:14,RB 18506,Berlin Hbf (ab 09:07),3
09:15,09:15,ICE 1104,München Hbf (ab 05:17),7
09:15,09:15,RE 3148,Rathenow (ab 08:05),4
09:21,09:21,RB 62057,Wustermark (ab 08:39),5
09:22,09:22,ICE 604,Nürnberg Hbf (ab 05:37),6
09:33,09:33,ICE 597,Berlin Hbf (ab 09:27),5
09:40 (+1),09:41,ICE 1505,Berlin Gesundbrunnen (ab 09:27),5
09:42,09:42,RE 3171,Jüterbog (ab 09:02),6
09:43,09:43,RB 18509,Lübbenau(Spreewald) (ab 08:44),8
09:43,09:43,RE 18509,Lübbenau(Spreewald) (ab 08:44),
09:49,09:49,RE 62008,Elstal (ab 09:07),3
09:58 (+8),10:06,ICE 804,München Hbf (ab 05:05),6
09:58 (+23),10:21,ICE 91,Berlin Hbf (ab 09:54),5
09:58,09:58,RB 21850,Flughafen BER (ab 09:46),8
10:02 Ausfall,--:--,FLX 1237,Hamburg Hbf (ab 07:11),4
10:05,10:05,RE 62013,Elsterwerda (ab 08:40),8
10:09 (+1),10:10,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),6
10:13 (+3),10:16,RE 3168,Stendal Hbf (ab 08:47),5
10:14,10:14,RB 18508,Berlin Hbf (ab 10:07),3
10:15,10:15,ICE 1604,München Hbf (ab 06:19),7
10:20 (+3),10:23,RJ 384,Praha HL. N st (ab 06:31),8
10:20 (+3),10:23,RJ 394,Praha hl.n. (ab 06:31),8
10:21,10:21,RB 62059,Wustermark (ab 09:39),5
10:22,10:22,ICE 696,Frankfurt(Main)Hbf (ab 06:15),6
10:29,10:29,RB 21854,Flughafen BER (ab 10:16),8
