Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 73749,Frankfurt(Oder) (an 01:18),1
00:05,00:05,RE 3138,Cottbus Hbf (an 01:40),
00:55,00:55,RE 3140,Cottbus Hbf (an 02:40),
01:18,01:18,RB 93042,Berlin Ostbahnhof (an 01:25),
01:26,01:26,RE 93291,Berlin Ostbahnhof (an 01:33),
01:46,01:46,RB 21969,Berlin Ostbahnhof (an 01:53),
03:01,03:01,RB 21803,Berlin Ostbahnhof (an 03:08),
03:31,03:31,RB 21805,Berlin Ostbahnhof (an 03:38),
04:08,04:08,RB 21809,Berlin Ostbahnhof (an 04:16),
04:12,04:12,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:14,04:14,RE 1,Mannheim Hbf (an 11:22),
04:31,04:31,RE 3101,Berlin-Spandau (an 04:53),
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),
04:35,04:35,RE 73756,Potsdam Hbf (an 05:05),
04:59,04:59,RE 73716,Potsdam Hbf (an 05:29),
05:12,05:12,RE 3707,Berlin-Wannsee (an 05:34),
05:13,05:13,RB 21817,Berlin Ostbahnhof (an 05:20),
05:19,05:19,RE 73753,Frankfurt(Oder) (an 06:35),
05:20,05:20,RE 73758,Berlin-Wannsee (an 05:41),
05:29,05:29,RE 3102,Cottbus Hbf (an 06:56),1
05:33,05:33,RE 3103,Berlin-Spandau (an 05:54),
05:48,05:48,RE 3704,Lübbenau(Spreewald) (an 07:03),
06:02,06:02,RE 73713,Frankfurt(Oder) (an 07:18),
06:33,06:33,RE 3105,Berlin-Spandau (an 06:54),
06:37,06:37,RE 3104,Kolkwitz (an 07:51),
06:40,06:40,RE 73755,Frankfurt(Oder) (an 07:47),
06:49,06:49,RE 3706,Schönwalde(Spreewald) (an 07:49),
07:02,07:02,RE 73715,Frankfurt(Oder) (an 08:18),
07:35,07:35,RE 3107,Berlin-Spandau (an 07:54),
07:37,07:37,RE 3106,Cottbus Hbf (an 08:56),
07:40,07:40,RE 73757,Frankfurt(Oder) (an 08:43),
07:49,07:49,RE 3708,Lübbenau(Spreewald) (an 09:03),
08:02,08:02,RE 73717,Frankfurt(Oder) (an 09:18),
08:20,08:20,RE 73764,Brandenburg Hbf (an 09:19),3
08:35,08:35,RE 3109,Berlin-Spandau (an 08:54),
08:37,08:37,RE 3108,Cottbus Hbf (an 09:55),
08:40,08:40,RE 73759,Frankfurt(Oder) (an 09:43),1
08:49,08:49,RE 3710,Calau(Nl) (an 10:15),1
08:57,08:57,RE 73724,Magdeburg Hbf (an 10:50),3
09:02,09:02,RE 73719,Frankfurt(Oder) (an 10:18),1
09:12,09:12,RE 3715,Berlin-Wannsee (an 09:34),
09:20,09:20,RE 73766,Brandenburg Hbf (an 10:19),3
09:33,09:33,RE 3111,Berlin-Spandau (an 09:54),
09:37,09:37,RE 3110,Cottbus Hbf (an 10:55),1
09:40,09:40,RE 73761,Frankfurt(Oder) (an 10:43),2
09:57,09:57,RE 73726,Magdeburg Hbf (an 11:50),3
10:02,10:02,RE 73721,Frankfurt(Oder) (an 11:18),1
10:12,10:12,RE 3717,Berlin-Wannsee (an 10:34),
10:20,10:20,RE 73768,Brandenburg Hbf (an 11:19),3
10:35,10:35,RE 3113,Berlin-Spandau (an 10:54),
10:37,10:37,RE 3112,Cottbus Hbf (an 11:55),
10:40,10:40,RE 73763,Frankfurt(Oder) (an 11:43),1
10:57,10:57,RE 73728,Magdeburg Hbf (an 12:50),3
11:02,11:02,RE 73723,Frankfurt(Oder) (an 12:18),1
11:12,11:12,RE 3719,Dessau Hbf (an 12:53),3
11:20,11:20,RE 73770,Brandenburg Hbf (an 12:19),
11:35,11:35,RE 3115,Hennigsdorf(b Berlin) (an 12:23),3
11:37,11:37,RE 3114,Cottbus Hbf (an 12:55),1
11:40,11:40,RE 73765,Frankfurt(Oder) (an 12:43),1
11:49,11:49,RE 3716,Lübbenau(Spreewald) (an 13:03),
11:57,11:57,RE 73730,Magdeburg Hbf (an 13:50),
12:02,12:02,RE 73725,Frankfurt(Oder) (an 13:18),
12:12,12:12,RE 3721,Dessau Hbf (an 13:53),3
12:20,12:20,RE 73772,Brandenburg Hbf (an 13:19),
12:35,12:35,RE 3117,Hennigsdorf(b Berlin) (an 13:23),4
12:37,12:37,RE 3116,Cottbus Hbf (an 13:55),1
12:40,12:40,RE 73767,Frankfurt(Oder) (an 13:43),1
12:49,12:49,RE 3718,Calau(Nl) (an 14:15),1
12:57,12:57,RE 73732,Magdeburg Hbf (an 14:50),3
13:02,13:02,RE 73727,Frankfurt(Oder) (an 14:18),1
13:12,13:12,RE 3723,Berlin-Wannsee (an 13:34),
13:20,13:20,RE 73774,Brandenburg Hbf (an 14:19),3
13:35,13:35,RE 3119,Berlin-Spandau (an 13:54),
13:37,13:37,RE 3118,Cottbus Hbf (an 14:55),1
13:40,13:40,RE 73769,Frankfurt(Oder) (an 14:43),1
13:49,13:49,RE 3720,Calau(Nl) (an 15:15),1
13:57,13:57,RE 73734,Magdeburg Hbf (an 15:50),3
14:02,14:02,RE 73729,Frankfurt(Oder) (an 15:18),1
14:12,14:12,RE 3725,Dessau Hbf (an 15:53),3
14:20,14:20,RE 73776,Brandenburg Hbf (an 15:19),3
14:29 (+6),14:35,RE 3120,Cottbus Hbf (an 15:55),1
14:35,14:35,RE 3121,Hennigsdorf(b Berlin) (an 15:23),4
14:40 (+4),14:44,RE 73771,Frankfurt(Oder) (an 15:43),1
14:49 (+10),14:59,RE 3722,Calau(Nl) (an 16:15),1
14:57,14:57,RE 73736,Magdeburg Hbf (an 16:50),3
15:02 (+1),15:03,RE 73731,Frankfurt(Oder) (an 16:18),1
15:12,15:12,RE 3727,Dessau Hbf (an 16:53),3
15:20 (+32),15:52,RE 73778,Brandenburg Hbf (an 16:23),3
15:35,15:35,RE 3123,Hennigsdorf(b Berlin) (an 16:23),3
15:37,15:37,RE 3122,Cottbus Hbf (an 16:55),1
15:40,15:40,RE 73773,Frankfurt(Oder) (an 16:43),1
15:49,15:49,RE 3724,Calau(Nl) (an 17:15),1
15:57,15:57,RE 73738,Magdeburg Hbf (an 17:50),3
16:02,16:02,RE 73733,Frankfurt(Oder) (an 17:18),1
16:12,16:12,RE 3729,Dessau Hbf (an 17:53),3
16:20,16:20,RE 73780,Brandenburg Hbf (an 17:19),3
16:35,16:35,RE 3125,Hennigsdorf(b Berlin) (an 17:23),4
16:37,16:37,RE 3124,Cottbus Hbf (an 17:55),
16:40,16:40,RE 73775,Frankfurt(Oder) (an 17:43),1
16:49,16:49,RE 3726,Calau(Nl) (an 18:15),1
16:57,16:57,RE 73740,Magdeburg Hbf (an 18:50),3
17:02,17:02,RE 73735,Frankfurt(Oder) (an 18:18),1
17:12,17:12,RE 3731,Dessau Hbf (an 18:53),3
17:20,17:20,RE 73782,Brandenburg Hbf (an 18:24),3
17:35,17:35,RE 3127,Berlin-Spandau (an 17:54),
17:37,17:37,RE 3126,Cottbus Hbf (an 18:55),1
17:40 (+43),18:23,RE 73777,Frankfurt(Oder) (an 18:43),1
17:49,17:49,RE 3728,Calau(Nl) (an 19:15),1
17:57,17:57,RE 73742,Magdeburg Hbf (an 19:50),3
18:02 (+48),18:50,RE 73737,Frankfurt(Oder) (an 19:18),1
18:12 (+3),18:15,RE 3733,Dessau Hbf (an 19:53),3
18:20,18:20,RE 73784,Brandenburg Hbf (an 19:19),3
18:35,18:35,RE 3129,Hennigsdorf(b Berlin) (an 19:23),4
