Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:12,00:12,RE 3360,Angermünde (an 01:26),
00:12 (+38),00:50,RE 3366,Blönsdorf (an 23:09),
00:17 (+67),01:24,ICE 1500,Berlin Gesundbrunnen (an 00:33),7
00:51,00:51,RE 3363,Halle(Saale)Hbf (an 02:59),
01:01,01:01,RB 21967,Naumburg(Saale)Hbf (an 12:50),3
01:09 (+21),01:30,RJ 479,Praha hl.n. (an 05:25),3
01:44,01:44,ICE 2592,Berlin Hbf (an 01:50),
01:53,01:53,RE 3362,Eberswalde Hbf (an 02:48),
04:18,04:18,ICE 646,Köln Hbf (an 09:33),7
04:25,04:25,ICE 277,Chur (an 14:22),6
04:54,04:54,RE 62040,Elsterwerda (an 06:29),
04:57,04:57,RJ 478,Hamburg-Altona (an 07:26),7
05:06,05:06,RE 62003,Wittenberge (an 06:56),
05:10,05:10,RE 3,München Hbf (an 23:37),
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),6
05:16,05:16,RE 3317,Woltersdorf/Nuthe-Urstromtal (an 23:49),3
05:20 (+20),05:40,ICE 2288,Hamburg-Altona (an 07:46),
05:20 (+20),05:40,ICE 608,Hamburg-Altona (an 07:46),7
05:26,05:26,ICE 946,Köln Hbf (an 10:35),6
05:35,05:35,ICE 2293,Frankfurt(Main)Hbf (an 10:19),
05:35,05:35,ICE 2593,Frankfurt(Main)Hbf (an 10:19),5
05:42 (+34),06:16,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),7
05:45,05:45,RE 18501,Berlin Hbf (an 05:53),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:51,05:51,RE 62000,Elsterwerda (an 07:15),3
05:58 (+5),06:03,ICE 701,Graz Hbf (an 13:15),5
05:58 (+20),06:18,ICE 808,Hamburg-Altona (an 08:36),6
06:05 (+10),06:15,ICE 240,Amsterdam Centraal (an 11:59),7
06:07,06:07,RE 62005,Wismar (an 09:37),8
06:07,06:07,RE 8,Koblenz Hbf (an 23:40),
06:12,06:12,RE 3342,Schwedt(Oder) (an 07:55),6
06:15,06:15,RE 3164,Jüterbog (an 06:54),5
06:16,06:16,RB 18500,Lübbenau(Spreewald) (an 07:16),
06:19,06:19,RJ 251,Villach Hbf (an 18:27),4
06:19,06:19,RJX 251,Villach Hbf (an 18:27),4
06:20 (+1),06:21,ICE 279,Interlaken Ost (an 15:59),6
06:24,06:24,ICE 872,Hamburg-Altona (an 08:40),7
06:31,06:31,RB 21822,Berlin Hbf (an 06:39),8
06:31,06:31,RE 4352,Rostock Hbf (an 09:23),8
06:35 (+3),06:38,ICE 503,München Hbf (an 11:07),5
06:42 (+16),06:58,ICE 1003,München Hbf (an 10:45),5
06:43,06:43,RE 3147,Rathenow (an 07:52),6
06:45,06:45,RB 18503,Berlin Hbf (an 06:53),8
06:45,06:45,RE 18503,Berlin Hbf (an 06:53),
06:49,06:49,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),4
06:54,06:54,RE 62002,Elsterwerda (an 08:31),3
07:00,07:00,RE 21826,Berlin Hbf (an 07:08),8
07:06,07:06,RE 62007,Wittenberge (an 08:56),8
07:09,07:09,ICE 595,München Hbf (an 15:14),5
07:10,07:10,RE 3304,Stralsund Hbf (an 10:44),6
07:15,07:15,RB 21828,Berlin Hbf (an 07:23),
07:16 (+5),07:21,NJ 409,Berlin Hbf (an 07:22),7
07:16,07:16,RB 18502,Lübbenau(Spreewald) (an 08:14),3
07:17,07:17,RE 3146,Falkenberg(Elster) (an 08:44),4
07:24 (+2),07:26,ICE 606,Hamburg-Altona (an 09:50),6
07:31,07:31,RB 21830,Berlin Hbf (an 07:39),
07:31,07:31,RE 3506,St. Gallen(CH) (an 23:34),8
07:31,07:31,RE 4353,Flughafen BER (an 07:45),3
07:35,07:35,ICE 2295,Frankfurt(Main)Hbf (an 12:36),5
07:35,07:35,ICE 2595,Frankfurt(Main)Hbf (an 12:36),5
07:37,07:37,RJ 387,Praha-Holesovice (an 11:15),
07:39 (+14),07:53,EN 40476,Berlin Hbf (Tief) (an 07:46),7
07:39 (+14),07:53,NJ 456,Berlin Hbf (an 07:46),7
07:42 (+3),07:45,ICE 1503,München Hbf (an 11:43),5
07:43,07:43,RE 3169,Stendal Hbf (an 09:13),6
07:45,07:45,RB 18505,Berlin Hbf (an 07:52),
07:46,07:46,RE 3343,Luckenwalde (an 08:27),4
07:49,07:49,ICE 1131,Frankfurt(Main)Hbf (an 11:56),7
07:49,07:49,ICE 2847,München Hbf (an 17:49),
07:51,07:51,RE 62004,Elsterwerda (an 09:14),3
07:57 (+29),08:26,FLX 1332,Hamburg Hbf (an 10:25),8
08:00,08:00,RB 21834,Berlin Hbf (an 08:09),
08:04,08:04,FLX 1237,Basel Bad Bf (an 17:12),4
08:06,08:06,ICE 148,Amsterdam Centraal (an 14:01),7
08:07,08:07,RE 62009,Wismar (an 11:37),8
08:12,08:12,RE 3344,Angermünde (an 09:23),6
08:15,08:15,RE 21836,Berlin Hbf (an 08:22),8
08:15,08:15,RE 3166,Jüterbog (an 08:54),5
08:16,08:16,RB 18504,Lübben(Spreewald) (an 09:06),
08:16,08:16,RE 20,Cottbus Hbf (an 20:47),
08:23,08:23,ICE 2800,Hamburg-Altona (an 10:46),8
08:23,08:23,RJ 870,Hamburg-Altona (an 10:46),8
08:28,08:28,DRF 1320,Köln Hbf (an 13:41),7
08:28 Ausfall,--:--,FLX 1320,Köln Hbf (an 13:41),7
08:31,08:31,RB 21838,Berlin Hbf (an 08:39),
08:31,08:31,RE 4354,Rostock Hbf (an 11:23),8
08:35 (+12),08:47,ICE 2823,Kassel-Wilhelmshöhe (an 21:46),5
08:35 (+3),08:38,ICE 505,München Hbf (an 13:08),5
08:42 (+11),08:53,ICE 1005,München Hbf (an 12:46),5
08:43 (+1),08:44,RE 3149,Rathenow (an 09:54),6
08:45 (+2),08:47,RB 18507,Berlin Hbf (an 08:53),8
08:49 (+9),08:58,ICE 936,Ostseebad Binz (an 12:29),6
08:49,08:49,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),4
08:54 (+10),09:04,RE 62006,Elsterwerda (an 10:31),3
09:00,09:00,RB 21842,Berlin Hbf (an 09:08),8
09:06 (+2),09:08,RE 62011,Wittenberge (an 10:56),8
09:09,09:09,ICE 597,München Hbf (an 17:44),7
09:10 (+5),09:15,RE 3306,Stralsund Hbf (an 12:44),6
09:13 (+2),09:15,ICE 837,Frankfurt(Main)Hbf (an 14:19),5
09:15,09:15,RE 21844,Berlin Hbf (an 09:23),8
09:16,09:16,RB 18506,Lübbenau(Spreewald) (an 10:14),
09:17 (+32),09:49,ICE 1104,Berlin Gesundbrunnen (an 09:31),7
09:17 (+4),09:21,RE 3148,Falkenberg(Elster) (an 10:44),4
09:24 (+1),09:25,ICE 604,Hamburg-Altona (an 11:50),6
09:31,09:31,RB 21846,Berlin Hbf (an 09:39),
09:31,09:31,RE 3508,Stralsund Hbf (an 12:51),
09:37,09:37,EC 173,Praha hl.n. (an 13:25),3
09:37 (+21),09:58,RJ 173,Praha hl.n. (an 13:25),3
09:42 (+4),09:46,ICE 1505,München Hbf (an 13:43),5
09:44 (+17),10:01,RE 3171,Stendal Hbf (an 11:13),6
09:44,09:44,RE 3504,Bellegarde(Ain) (an 18:10),6
09:45,09:45,RB 18509,Berlin Hbf (an 09:53),8
09:46,09:46,RE 3345,Luckenwalde (an 10:27),4
