Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08 (+37),00:45,ICE 947,Köln Hbf (ab 19:27),5
00:21 (+3),00:24,RE 62038,Wismar (ab 21:21),5
00:59,00:59,RB 3642,Berlin-Charlottenburg (ab 00:52),4
00:59,00:59,RE 3642,Falkensee-Finkenkrug Karl-Marx-Straße (ab 01:15),4
01:03 (+1),01:04,RE 3165,Berlin Hbf (ab 00:53),3
01:36,01:36,RB 62087,Nauen (ab 01:13),5
02:08,02:08,RB 93188,Berlin Hbf (ab 01:57),
02:08,02:08,RE 62088,Berlin Hbf (ab 01:57),3
02:34,02:34,RB 62089,Nauen (ab 02:11),5
03:08,03:08,RE 62090,Berlin Hbf (ab 02:57),
03:31,03:31,RB 62091,Nauen (ab 03:08),
04:08,04:08,RB 10,Berlin Hbf (ab 03:57),
04:08,04:08,RE 62092,Berlin Hbf (ab 03:57),
04:22,04:22,ICE 646,Berlin Südkreuz (ab 04:18),
04:27,04:27,RE 62040,Nauen (ab 04:03),6
04:31,04:31,RE 62001,Berlin Hbf (ab 04:21),3
04:31,04:31,RE 8,Schwerin-Görries (ab 15:02),
04:42,04:42,ICE 277,Berlin Südkreuz (ab 04:25),
05:20,05:20,RE 62000,Wittenberge (ab 04:05),
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),
05:35,05:35,RB 18601,Nauen (ab 05:11),
05:35,05:35,RE 8,Bad Oldesloe (ab 01:32),
05:42 (+1),05:43,RE 3601,Neuruppin West (ab 04:26),
05:45,05:45,ICE 946,Berlin Südkreuz (ab 05:26),3
05:52 (+2),05:54,RE 3164,Stendal Hbf (ab 04:48),6
06:04,06:04,RE 3167,Jüterbog (ab 05:02),4
06:13,06:13,RE 3606,Berlin-Charlottenburg (ab 06:02),3
06:20,06:20,RE 62002,Wittenberge (ab 05:05),5
06:24 (+13),06:37,ICE 1272,Frankfurt(Main)Hbf (ab 23:01),6
06:24,06:24,ICE 240,Berlin Südkreuz (ab 06:05),3
06:35,06:35,RE 62005,Berlin Südkreuz (ab 06:07),3
06:43 (+7),06:50,ICE 279,Berlin Südkreuz (ab 06:20),4
06:52 (+4),06:56,RE 3146,Stendal Hbf (ab 05:48),6
07:04,07:04,RE 3147,Falkenberg(Elster) (ab 05:14),4
07:09,07:09,ICE 9590,Berlin Gesundbrunnen (ab 06:58),
07:10,07:10,RE 3608,Berlin-Charlottenburg (ab 07:03),3
07:20,07:20,RB 18604,Berlin-Charlottenburg (ab 07:10),4
07:20 (+1),07:21,RE 62004,Wismar (ab 04:26),5
