Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:07 (+1),00:08,ICE 947,Köln Hbf (ab 19:27),6
00:21,00:21,RE 60912,Wustermark (ab 00:02),
00:21,00:21,RE 62038,Wustermark (ab 00:02),
00:56,00:56,RB 90186,Berlin Friedrichstr (S) (ab 00:33),
00:56,00:56,RE 4,Berlin Friedrichstr (S) (ab 00:33),
01:03,01:03,RE 3165,Berlin Hbf (ab 00:53),
01:12 (+4),01:16,ICE 1707,Hamburg-Altona (ab 22:34),
02:34,02:34,RB 62089,Wustermark (ab 02:16),
02:34,02:34,RB 90173,Wustermark (ab 02:16),
02:34,02:34,RE 90173,Wustermark (ab 02:16),
03:14,03:14,RB 10,Berlin Hbf (ab 03:03),
03:14,03:14,RE 62090,Berlin Hbf (ab 03:03),
03:21 (+2),03:23,RB 90174,Berlin Friedrichstr (ab 03:03),
04:22 (+1),04:23,ICE 646,Berlin Ostbahnhof (ab 03:48),4
04:28,04:28,RB 18241,Berlin Gesundbrunnen (ab 04:15),4
04:33 (+5),04:38,RE 62040,Berlin-Staaken (ab 04:06),5
04:33,04:33,RE 62048,Wustermark (ab 04:16),
04:35 (+1),04:36,RE 62001,Berlin Hbf (ab 04:25),3
04:35,04:35,RE 8,Berlin Hbf (ab 04:25),
04:47,04:47,ICE 1706,Berlin Südkreuz (ab 04:29),4
04:52 (+1),04:53,RE 3144,Rathenow (ab 04:09),6
04:53,04:53,RE 2,Berlin Ostkreuz (ab 04:16),
04:53,04:53,RE 3101,Berlin Ostkreuz (ab 04:16),3
04:59,04:59,RB 62094,Berlin Südkreuz (ab 04:38),3
05:02 (+3),05:05,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),5
05:04,05:04,RE 3145,Berlin Hbf (ab 04:54),4
05:20 (+1),05:21,RE 62000,Elstal (ab 05:07),5
05:26 (+2),05:28,RB 18240,Werder(Havel) (ab 04:31),5
05:26,05:26,RB 21,Niedernhausen(Taunus) (ab 00:05),
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),4
05:38,05:38,RE 62003,Baruth(Mark) (ab 04:19),3
05:44 (+1),05:45,ICE 946,Berlin Ostbahnhof (ab 05:08),3
