Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:12,00:12,RB 62086,Nauen (an 00:53),4
00:16,00:16,RE 3366,Eberswalde Hbf (an 01:18),
00:36,00:36,RB 21966,Berlin Hbf (an 00:39),4
00:50,00:50,RB 21968,Berlin Hbf (an 00:53),4
01:41,01:41,RB 21800,Berlin Hbf (an 01:44),4
02:41,02:41,RB 21802,Berlin Hbf (an 02:43),4
04:49,04:49,RE 62040,Elsterwerda (an 06:29),1
05:10,05:10,RE 62003,Wittenberge (an 06:56),
05:15,05:15,RE 3302,Pasewalk (an 07:15),
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:41,05:41,RE 3504,Stralsund Hbf (an 08:51),3
05:41,05:41,RE 5,Stralsund Hbf (an 22:51),
05:46,05:46,RE 62000,Doberlug-Kirchhain (an 07:04),
05:46,05:46,RE 8,Stuttgart Hbf (an 19:50),
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
06:11,06:11,RE 20,Cottbus Hbf (an 22:44),
06:12,06:12,RE 62005,Schwerin Hbf (an 09:07),
06:16,06:16,RE 3342,Schwedt(Oder) (an 07:55),3
06:18,06:18,RE 3503,Sargans (an 22:24),2
06:41,06:41,RE 4352,Rostock Hbf (an 09:23),3
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
07:10,07:10,RE 62007,Wittenberge (an 08:56),4
07:15,07:15,RE 3304,Pasewalk (an 09:15),
07:35,07:35,RE 3343,Luckenwalde (an 08:27),1
07:40,07:40,RE 3506,St. Gallen(CH) (an 23:34),3
07:46,07:46,RE 62004,Elsterwerda (an 09:14),
07:48,07:48,RE 3169,Stendal Hbf (an 09:13),
08:11,08:11,RB 18504,Lübben(Spreewald) (an 09:06),
08:13 (+1),08:14,RE 62009,Wismar (an 11:37),4
08:16,08:16,RE 3344,Angermünde (an 09:23),
08:19,08:19,RE 3505,Sargans (an 23:24),2
08:41 (+4),08:45,RE 4354,Rostock Hbf (an 11:23),3
08:43,08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47,08:47,RE 3149,Berlin-Spandau (an 09:04),
08:48 (+1),08:49,RE 62006,Elsterwerda (an 10:31),1
09:10 (+1),09:11,RE 62011,Wittenberge (an 10:56),4
09:11,09:11,RB 18506,Lübbenau(Spreewald) (an 10:14),1
09:15,09:15,RE 3306,Pasewalk (an 11:15),3
09:18,09:18,RE 4355,Berlin Südkreuz (an 09:24),2
09:35,09:35,RE 3345,Luckenwalde (an 10:27),1
09:41,09:41,RE 3508,Stralsund Hbf (an 12:51),3
09:46 (+1),09:47,RE 62008,Baruth(Mark) (an 10:36),1
09:48,09:48,RE 3171,Stendal Hbf (an 11:13),3
10:11,10:11,RB 18508,Lübbenau(Spreewald) (an 11:15),1
10:12 (+1),10:13,RE 62013,Wismar (an 13:37),4
10:16 (+5),10:21,RE 3346,Schwedt(Oder) (an 11:55),3
10:17,10:17,RE 3507,Berlin Südkreuz (an 10:24),2
10:21,10:21,RB 21852,Berlin Hbf (an 10:24),4
10:36,10:36,RB 21854,Berlin Hbf (an 10:39),4
10:41,10:41,RB 21859,Flughafen BER (an 11:00),1
10:41,10:41,RE 4356,Rostock Hbf (an 13:23),3
10:43 (+1),10:44,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47 (+14),11:01,RE 3151,Rathenow (an 11:54),3
10:48,10:48,RE 62010,Elsterwerda (an 12:31),1
10:50 (+1),10:51,RB 18511,Berlin Hbf (an 10:52),4
10:56,10:56,RB 21861,Flughafen BER (an 11:14),1
11:05,11:05,RB 21858,Berlin Hbf (an 11:08),4
11:10 (+11),11:21,RE 62015,Wittenberge (an 12:56),4
11:11,11:11,RB 18510,Lübben(Spreewald) (an 12:06),
11:12 (+9),11:21,RE 3150,Falkenberg(Elster) (an 12:44),2
11:15,11:15,RE 3308,Pasewalk (an 13:15),3
11:17 (+9),11:26,RE 4357,Berlin Südkreuz (an 11:23),2
11:35,11:35,RE 3347,Luckenwalde (an 12:27),1
11:41 (+2),11:43,RE 3510,Stralsund Hbf (an 14:51),3
11:46,11:46,RE 62012,Baruth(Mark) (an 12:35),1
11:50,11:50,RB 18513,Berlin Hbf (an 11:55),4
11:50,11:50,RE 3173,Stendal Hbf (an 13:13),3
12:11,12:11,RB 18512,Lübbenau(Spreewald) (an 13:15),1
12:14 (+11),12:25,RE 62017,Wismar (an 15:37),4
12:16 (+7),12:23,RE 3348,Schwedt(Oder) (an 13:55),3
12:17 (+2),12:19,RE 3509,Berlin Südkreuz (an 12:23),2
12:41 (+9),12:50,RE 4358,Rostock Hbf (an 15:23),3
12:43 (+5),12:48,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2
12:47,12:47,RE 3153,Berlin-Spandau (an 13:04),
12:48,12:48,RE 62014,Elsterwerda (an 14:31),
13:10,13:10,RE 62019,Wittenberge (an 14:56),
13:11,13:11,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:15,13:15,RE 3310,Pasewalk (an 15:15),3
13:17 (+5),13:22,RE 4359,Berlin Südkreuz (an 13:23),2
13:35,13:35,RE 3349,Luckenwalde (an 14:27),1
13:41 (+1),13:42,RE 3512,Stralsund Hbf (an 16:51),3
13:46,13:46,RE 62016,Baruth(Mark) (an 14:36),1
13:48,13:48,RE 3175,Stendal Hbf (an 15:13),
14:11,14:11,RB 18516,Lübbenau(Spreewald) (an 15:15),1
14:14 (+4),14:18,RE 62021,Wismar (an 17:37),4
14:16 (+3),14:19,RE 3350,Schwedt(Oder) (an 15:55),3
14:17 (+8),14:25,RE 3511,Berlin Südkreuz (an 14:23),2
14:41 (+1),14:42,RE 4360,Rostock Hbf (an 17:23),3
14:43,14:43,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),
14:47,14:47,RE 3155,Berlin-Spandau (an 15:04),
14:48 (+4),14:52,RB 62018,Elsterwerda (an 16:31),1
14:48,14:48,RE 62018,Elsterwerda (an 16:31),
15:10 (+3),15:13,RE 62023,Wittenberge (an 16:56),4
15:11,15:11,RB 18518,Lübbenau(Spreewald) (an 16:15),1
15:15,15:15,RE 3312,Pasewalk (an 17:15),
15:17 (+20),15:37,RE 4361,Berlin Südkreuz (an 15:23),2
15:35,15:35,RE 3351,Luckenwalde (an 16:27),1
15:41,15:41,RE 3514,Stralsund Hbf (an 18:51),
15:46,15:46,RE 62020,Baruth(Mark) (an 16:36),1
15:48,15:48,RE 3177,Stendal Hbf (an 17:13),3
16:11,16:11,RB 18520,Lübbenau(Spreewald) (an 17:15),1
16:15 (+2),16:17,RE 62025,Wismar (an 19:37),4
16:16,16:16,RE 3352,Angermünde (an 17:23),
16:41 (+4),16:45,RE 4362,Rostock Hbf (an 19:23),
16:43 (+4),16:47,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2
16:47 (+8),16:55,RE 3157,Rathenow (an 17:54),3
16:48 (+2),16:50,RE 62022,Elsterwerda (an 18:31),1
16:50,16:50,RB 18523,Berlin Hbf (an 16:53),4
17:11,17:11,RB 18522,Cottbus Hbf (an 18:44),1
17:11 (+4),17:15,RE 62027,Wittenberge (an 18:56),4
17:12 (+6),17:18,RE 3156,Falkenberg(Elster) (an 18:49),2
17:15 (+7),17:22,RE 3314,Pasewalk (an 19:15),3
17:17 (+5),17:22,RE 4363,Berlin Südkreuz (an 17:23),2
17:41,17:41,RE 3516,Stralsund Hbf (an 20:51),
17:46,17:46,RE 62024,Baruth(Mark) (an 18:35),1
17:49,17:49,RE 26117,Stendal Hbf (an 19:13),
17:49,17:49,RE 3179,Stendal Hbf (an 19:13),3
17:50,17:50,RB 18525,Berlin Hbf (an 17:53),4
18:05,18:05,RB 21914,Berlin Hbf (an 18:08),4
18:10,18:10,RE 3176,Jüterbog (an 18:54),2
18:11,18:11,RB 18524,Lübbenau(Spreewald) (an 19:15),
18:14,18:14,RE 62029,Wismar (an 21:37),4
18:16 (+2),18:18,RE 3354,Schwedt(Oder) (an 19:55),3
18:17,18:17,RE 3515,Berlin Südkreuz (an 18:23),2
18:20,18:20,RB 21916,Berlin Hbf (an 18:23),4
18:41,18:41,RE 4364,Rostock Hbf (an 21:23),3
18:43 (+3),18:46,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2
18:47,18:47,RE 3159,Berlin-Spandau (an 19:04),
18:48 (+1),18:49,RE 62026,Elsterwerda (an 20:31),1
18:50,18:50,RB 18527,Berlin Hbf (an 18:53),4
19:10 (+3),19:13,RE 62031,Wittenberge (an 20:56),4
19:11,19:11,RB 18526,Cottbus Hbf (an 20:45),1
19:12 (+20),19:32,RE 3158,Falkenberg(Elster) (an 20:44),2
19:15 (+5),19:20,RE 3316,Pasewalk (an 21:19),3
19:17 (+16),19:33,RE 4365,Berlin Südkreuz (an 19:23),
19:41,19:41,RE 3518,Stralsund Hbf (an 22:51),
19:46,19:46,RE 62028,Baruth(Mark) (an 20:35),1
19:48,19:48,RE 3181,Stendal Hbf (an 21:06),
20:14,20:14,RE 62033,Schwerin Hbf (an 23:21),4
20:16 (+3),20:19,RE 3356,Schwedt(Oder) (an 21:55),3
20:41 (+4),20:45,RE 4366,Rostock Hbf (an 23:23),3
20:43,20:43,RE 3,Dresden-Neustadt (an 22:17),
20:43 (+5),20:48,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2
20:47,20:47,RE 3161,Berlin-Spandau (an 21:04),
20:48,20:48,RE 62030,Elsterwerda (an 22:31),
20:56,20:56,RB 18530,Cottbus Hbf (an 22:44),1
21:10 (+3),21:13,RE 62035,Wittenberge (an 22:56),4
21:15 (+6),21:21,RE 3318,Pasewalk (an 23:19),3
21:17,21:17,RE 4367,Berlin Südkreuz (an 21:23),2
21:35,21:35,RE 3357,Jüterbog (an 22:30),1
21:41,21:41,RE 3520,Neubrandenburg (an 23:29),3
21:46,21:46,RE 62032,Baruth(Mark) (an 22:36),1
21:47,21:47,RE 3183,Stendal Hbf (an 23:13),
22:11,22:11,RB 21951,Flughafen BER (an 22:29),1
22:12,22:12,RE 62037,Bad Wilsnack (an 23:47),4
22:26,22:26,RB 21953,Flughafen BER (an 22:45),1
22:36,22:36,RB 21950,Berlin Hbf (an 22:39),4
22:41,22:41,RE 21955,Flughafen BER (an 23:00),
22:50,22:50,RB 21952,Berlin Hbf (an 22:53),4
22:56,22:56,RB 21957,Flughafen BER (an 23:14),1
23:01,23:01,RE 3185,Stendal Hbf (an 00:18),3
23:05,23:05,RB 21954,Berlin Hbf (an 23:08),4
23:10 (+5),23:15,RE 62039,Bad Wilsnack (an 00:56),4
23:11,23:11,RB 21959,Flughafen BER (an 23:29),1
23:20,23:20,RB 21956,Berlin Hbf (an 23:23),4
23:36,23:36,RB 21958,Berlin Hbf (an 23:39),4
23:46,23:46,RE 62036,Baruth(Mark) (an 00:35),1
23:50,23:50,RB 21960,Berlin Hbf (an 23:54),4
