Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:43,00:43,RE 3,Dresden-Neustadt (an 20:17),
00:43,00:43,RE 3363,Halle(Saale)Hbf (an 03:12),2
01:57,01:57,RE 3362,Eberswalde Hbf (an 02:48),3
04:50,04:50,RE 62040,Elsterwerda (an 06:29),
05:05,05:05,RB 56801,Schwerin Hbf (an 07:48),3
05:05,05:05,RE 56801,Schwerin Hbf (an 07:48),
05:12,05:12,RE 3144,Falkenberg(Elster) (an 06:44),2
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:35,05:35,RE 3341,Luckenwalde (an 06:27),1
05:41,05:41,RE 3504,Stralsund Hbf (an 08:51),3
05:42,05:42,RB 62050,Berlin-Spandau (an 05:59),
05:46,05:46,RE 62000,Baruth(Mark) (an 06:36),1
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),3
06:03,06:03,RB 18500,Lübbenau(Spreewald) (an 07:18),
06:10,06:10,RE 3164,Jüterbog (an 06:54),2
06:12,06:12,RE 62005,Berlin-Spandau (an 06:35),
06:16,06:16,RE 3342,Schwedt(Oder) (an 07:55),3
06:18,06:18,RE 3503,Sargans (an 22:24),2
06:41,06:41,RE 4352,Rostock Hbf (an 09:21),3
06:42,06:42,RB 62052,Berlin-Spandau (an 06:59),
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:47,06:47,RE 3147,Rathenow (an 07:52),3
06:48,06:48,RE 62002,Elsterwerda (an 08:31),
07:04,07:04,RB 18502,Lübbenau(Spreewald) (an 08:15),1
07:04,07:04,RE 20,Cottbus Hbf (an 23:21),
07:10,07:10,RE 62007,Berlin-Spandau (an 07:39),
07:12,07:12,RE 3146,Falkenberg(Elster) (an 08:44),2
07:15,07:15,RE 3304,Stralsund Hbf (an 10:44),3
07:35,07:35,RE 3343,Luckenwalde (an 08:27),1
07:40,07:40,RE 3506,St. Gallen(CH) (an 23:34),3
07:43,07:43,RB 62054,Berlin-Spandau (an 07:59),
07:46,07:46,RE 62004,Baruth(Mark) (an 08:36),1
07:49,07:49,RE 3169,Stendal Hbf (an 09:30),3
08:10,08:10,RE 3166,Jüterbog (an 08:54),2
08:12,08:12,RE 62009,Berlin-Spandau (an 08:35),
08:16,08:16,RE 3344,Schwedt(Oder) (an 09:55),3
08:19,08:19,RE 3505,Sargans (an 23:24),2
08:41,08:41,RE 4354,Rostock Hbf (an 11:21),3
08:42,08:42,RB 62056,Berlin-Spandau (an 08:59),
08:43,08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47,08:47,RE 3149,Berlin-Spandau (an 09:04),
08:48,08:48,RE 62006,Elsterwerda (an 10:31),1
08:49,08:49,RB 18507,Berlin Hbf (an 08:53),4
09:10,09:10,RE 62011,Berlin-Spandau (an 09:41),
09:12,09:12,RE 3148,Falkenberg(Elster) (an 10:44),2
09:15,09:15,RE 3306,Stralsund Hbf (an 12:44),3
09:35,09:35,RE 3345,Luckenwalde (an 10:27),1
09:41,09:41,RE 3508,Stralsund Hbf (an 12:51),3
09:42,09:42,RB 62058,Berlin-Spandau (an 09:59),
09:46,09:46,RE 62008,Baruth(Mark) (an 10:36),1
09:48 (+3),09:51,RE 3171,Stendal Hbf (an 11:30),3
09:50,09:50,RB 18509,Berlin Hbf (an 09:53),4
10:04,10:04,RB 18508,Lübben(Spreewald) (an 11:06),
10:05,10:05,RB 21850,Berlin Hbf (an 10:08),4
10:10,10:10,RE 3168,Jüterbog (an 10:54),2
10:12,10:12,RE 62013,Elstal (an 10:49),4
10:16,10:16,RE 3346,Schwedt(Oder) (an 11:55),3
10:17 (+1),10:18,RB 62059,Berlin Südkreuz (an 10:22),1
10:17,10:17,RE 3507,Berlin Südkreuz (an 10:24),2
10:41,10:41,RE 4356,Rostock Hbf (an 13:21),3
10:42,10:42,RB 62060,Berlin-Spandau (an 10:59),
10:43,10:43,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47,10:47,RE 3151,Rathenow (an 11:54),3
10:48,10:48,RE 62010,Elsterwerda (an 12:31),1
10:50,10:50,RB 18511,Berlin Hbf (an 10:53),4
11:04,11:04,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:10,11:10,RE 62015,Elstal (an 11:53),4
11:12,11:12,RE 3150,Falkenberg(Elster) (an 12:44),2
11:15,11:15,RE 3308,Stralsund Hbf (an 14:44),3
11:17,11:17,RB 62061,Berlin Südkreuz (an 11:21),1
11:17,11:17,RE 4357,Berlin Südkreuz (an 11:23),2
11:20,11:20,RB 21860,Berlin Hbf (an 11:23),4
11:26,11:26,RB 21865,Flughafen BER (an 11:45),1
11:35,11:35,RE 3347,Luckenwalde (an 12:27),1
11:36,11:36,RB 21862,Berlin Hbf (an 11:39),4
11:41,11:41,RB 21867,Flughafen BER (an 12:00),1
11:41,11:41,RE 3510,Stralsund Hbf (an 14:51),3
11:43,11:43,RB 62062,Berlin-Spandau (an 11:59),
11:46,11:46,RE 62012,Baruth(Mark) (an 12:36),1
11:50,11:50,RB 18513,Berlin Hbf (an 11:53),4
11:50,11:50,RE 3173,Stendal Hbf (an 13:30),3
11:56,11:56,RB 21869,Flughafen BER (an 12:14),
12:04,12:04,RB 18512,Lübbenau(Spreewald) (an 13:15),1
12:07,12:07,RB 21866,Berlin Hbf (an 12:09),4
12:10,12:10,RE 3170,Jüterbog (an 12:54),2
12:12,12:12,RE 62017,Elstal (an 12:49),4
12:16 (+10),12:26,RE 3348,Schwedt(Oder) (an 13:55),3
12:17,12:17,RB 62063,Berlin Südkreuz (an 12:21),1
12:17,12:17,RE 3509,Berlin Südkreuz (an 12:23),2
12:20,12:20,RB 21868,Berlin Hbf (an 12:23),4
12:26,12:26,RB 21873,Flughafen BER (an 12:46),1
12:36,12:36,RB 21870,Berlin Hbf (an 12:39),4
12:41,12:41,RB 21875,Flughafen BER (an 13:00),1
12:41,12:41,RE 4358,Rostock Hbf (an 15:21),3
12:42,12:42,RB 62064,Berlin-Spandau (an 12:59),
12:43,12:43,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2
12:47,12:47,RE 3153,Rathenow (an 13:54),3
12:48,12:48,RE 62014,Elsterwerda (an 14:31),1
12:49,12:49,RB 18515,Berlin Hbf (an 12:53),4
12:55,12:55,RB 21877,Flughafen BER (an 13:14),1
13:04,13:04,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:05,13:05,RB 21874,Berlin Hbf (an 13:08),4
13:10,13:10,RE 62019,Elstal (an 14:00),4
13:12,13:12,RE 3152,Falkenberg(Elster) (an 14:44),2
13:15,13:15,RE 3310,Stralsund Hbf (an 16:44),3
13:17,13:17,RB 62065,Berlin Südkreuz (an 13:21),1
13:17,13:17,RE 4359,Berlin Südkreuz (an 13:23),2
13:20,13:20,RB 21876,Berlin Hbf (an 13:23),4
13:23,13:23,RB 21881,Flughafen BER (an 13:45),
13:35,13:35,RE 3349,Luckenwalde (an 14:27),1
13:36,13:36,RB 21878,Berlin Hbf (an 13:39),4
13:41,13:41,RB 21883,Flughafen BER (an 14:00),
13:41,13:41,RE 3512,Stralsund Hbf (an 16:51),
13:42,13:42,RB 62066,Berlin-Spandau (an 13:59),
13:46,13:46,RE 62016,Baruth(Mark) (an 14:36),1
13:48,13:48,RE 3175,Stendal Hbf (an 15:30),3
13:50,13:50,RB 18517,Berlin Hbf (an 13:53),4
13:56,13:56,RB 21885,Flughafen BER (an 14:14),1
14:04,14:04,RB 18516,Lübbenau(Spreewald) (an 15:15),1
