Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 3182,Stendal Hbf (ab 22:50),
00:05,00:05,RE 93982,Stendal Hbf (ab 22:50),5
00:22,00:22,RE 3319,Stralsund Rügendamm (ab 21:11),6
00:26,00:26,RE 3366,Teltow (ab 00:00),
00:37,00:37,RE 92738,Berlin-Spandau (ab 00:24),7
04:22,04:22,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),6
04:51 (+9),05:00,RE 4350,Berlin Hbf (ab 04:46),9
05:03 (+6),05:09,RE 4351,Fürstenberg(Havel) (ab 04:01),6
05:14,05:14,RE 56301,Berlin Südkreuz (ab 05:01),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Jüterbog (ab 04:22),
05:40,05:40,RB 18240,Werder(Havel) (ab 04:37),
05:46,05:46,RE 3377,Angermünde (ab 04:55),9
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
06:03,06:03,RE 3503,Fürstenberg(Havel) (ab 05:09),6
06:22,06:22,RE 3301,Pasewalk (ab 04:44),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:35,06:35,RB 61080,Klosterfelde (ab 06:02),
06:37 (+3),06:40,ICE 904,München Hbf (ab 23:30),10
06:40 (+3),06:43,RB 18242,Werder(Havel) (ab 05:34),
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),8
07:03 (+1),07:04,RE 4353,Rostock Hbf (ab 04:43),6
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28 (+20),07:48,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:42,07:42,IC 2274,Dresden Hbf (ab 05:35),
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:44 (+3),07:47,RB 61082,Wandlitzsee (ab 07:18),9
07:48,07:48,RB 18244,Werder(Havel) (ab 06:34),5
07:51 (+1),07:52,RE 3506,Berlin Südkreuz (ab 07:34),10
07:58,07:58,RE 3335,Angermünde (ab 07:10),8
08:03,08:03,RE 3505,Fürstenberg(Havel) (ab 07:12),6
08:16,08:16,IC 2173,Rostock Hbf (ab 06:20),6
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:28,08:28,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),9
08:38,08:38,RE 52820,Schwerin Hbf (ab 06:14),
08:38 (+24),09:02,RE 56300,Schwerin Hbf (ab 06:14),9
08:40 (+4),08:44,RB 18246,Werder(Havel) (ab 07:34),5
08:44,08:44,ICE 806,Erfurt Hbf (ab 06:30),8
08:51,08:51,RE 4354,Berlin Südkreuz (ab 08:34),10
09:02 (+5),09:07,ICE 936,Eisenach Hbf (ab 06:37),8
09:03 (+8),09:11,RE 4355,Rostock Hbf (ab 06:36),6
09:21,09:21,RE 3345,Schwedt(Oder) (ab 08:04),6
09:28,09:28,RE 3306,Luckenwalde (ab 08:35),9
09:31,09:31,ICE 1104,München Hbf (ab 05:17),8
09:40,09:40,RB 18248,Werder(Havel) (ab 08:34),5
09:43 (+5),09:48,IC 2272,Chemnitz Hbf (ab 06:26),9
09:51,09:51,RE 3508,Berlin Südkreuz (ab 09:34),9
10:02,10:02,RE 3507,Fürstenberg(Havel) (ab 09:12),6
10:16 (+1),10:17,IC 2175,Rostock Hbf (ab 08:20),6
10:22 (+3),10:25,RE 3305,Stralsund Rügendamm (ab 07:10),6
10:28,10:28,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:31 (+4),10:35,ICE 1604,München Hbf (ab 06:19),8
10:39 (+5),10:44,RB 18250,Werder(Havel) (ab 09:41),5
10:39 (+1),10:40,RE 56302,Schwerin Hbf (ab 08:14),9
10:51,10:51,RE 4356,Berlin Südkreuz (ab 10:34),10
10:54 (+3),10:57,ICE 2539,Ostseebad Binz (ab 07:20),6
10:54 (+3),10:57,ICE 839,Ostseebad Binz (ab 07:20),6
11:02 (+80),12:22,ICE 2294,Frankfurt(Main)Hbf (ab 07:02),8
11:02 (+80),12:22,ICE 934,Frankfurt(Main)Hbf (ab 07:02),8
11:03,11:03,RE 4357,Rostock Hbf (ab 08:33),6
11:21 (+14),11:35,RE 3347,Schwedt(Oder) (ab 10:04),6
11:28,11:28,RE 3308,Luckenwalde (ab 10:35),9
11:31 (+119),13:30,ICE 1102,München Hbf (ab 07:17),8
11:40 (+3),11:43,RB 18252,Werder(Havel) (ab 10:41),5
11:43,11:43,IC 2270,Chemnitz Hbf (ab 08:26),
11:51 (+5),11:56,RE 3510,Berlin Südkreuz (ab 11:34),9
11:56 (+36),12:32,ICE 1162,Stuttgart Hbf (ab 07:03),10
12:03,12:03,RE 3509,Fürstenberg(Havel) (ab 11:12),6
12:16,12:16,IC 2177,Rostock Hbf (ab 10:21),6
12:16 Ausfall,--:--,ICE 802,Nürnberg Hbf (ab 09:05),8
12:22,12:22,RE 3307,Stralsund Hbf (ab 09:10),6
12:28,12:28,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),9
12:31 (+19),12:50,ICE 1602,München Hbf (ab 08:21),8
12:39,12:39,RE 56304,Schwerin Hbf (ab 10:14),9
12:40 (+41),13:21,RB 18254,Werder(Havel) (ab 11:41),5
12:51,12:51,RE 4358,Berlin Südkreuz (ab 12:34),10
12:54,12:54,ICE 931,Ostseebad Binz (ab 09:15),6
13:02 (+9),13:11,ICE 932,Saarbrücken Hbf (ab 06:28),8
13:03 (+2),13:05,RE 4359,Rostock Hbf (ab 10:25),6
13:21 (+2),13:23,RE 3349,Schwedt(Oder) (ab 12:04),6
13:28,13:28,RE 3310,Luckenwalde (ab 12:35),9
13:31,13:31,ICE 1100,München Hbf (ab 09:19),8
13:40,13:40,RB 18256,Werder(Havel) (ab 12:34),5
13:43 (+4),13:47,IC 2178,Dresden Hbf (ab 11:35),9
13:51,13:51,RE 3512,Berlin Südkreuz (ab 13:34),9
14:03,14:03,RE 3511,Fürstenberg(Havel) (ab 13:12),6
14:16,14:16,IC 2179,Rostock Hbf (ab 12:22),6
14:22 (+5),14:27,RE 3309,Stralsund Hbf (ab 11:10),6
14:28,14:28,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),9
14:31 (+10),14:41,ICE 1600,München Hbf (ab 10:22),8
14:39 (+8),14:47,RE 56306,Schwerin Hbf (ab 12:14),6
14:40 (+7),14:47,RB 18258,Werder(Havel) (ab 13:41),
14:51,14:51,RE 4360,Berlin Südkreuz (ab 14:34),10
14:53 (+3),14:56,ICE 933,Ostseebad Binz (ab 11:24),7
15:02,15:02,ICE 930,Frankfurt(Main)Hbf (ab 11:02),7
15:03,15:03,RE 4361,Rostock Hbf (ab 12:50),6
15:20,15:20,GV 327,Amsterdam Centraal (ab 07:48),10
15:21,15:21,RE 3351,Schwedt(Oder) (ab 14:04),6
15:28,15:28,RE 3312,Luckenwalde (ab 14:35),9
15:31 (+12),15:43,ICE 1008,München Hbf (ab 11:18),8
15:51,15:51,RE 3514,Berlin Südkreuz (ab 15:34),10
16:03,16:03,RE 3513,Fürstenberg(Havel) (ab 15:12),6
16:13 (+6),16:19,ICE 1204,Innsbruck Hbf (ab 08:42),8
16:16,16:16,IC 2271,Rostock Hbf (ab 14:20),
16:22,16:22,RE 3311,Stralsund Hbf (ab 13:10),6
16:28,16:28,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),9
16:31,16:31,ICE 1508,München Hbf (ab 12:21),8
16:39,16:39,RE 56308,Schwerin Hbf (ab 14:14),6
16:40,16:40,RB 18262,Werder(Havel) (ab 15:41),5
16:44,16:44,NEB 61088,Basdorf (ab 16:27),
16:51,16:51,RE 4362,Berlin Südkreuz (ab 16:34),10
16:54 (+2),16:56,ICE 935,Ostseebad Binz (ab 13:24),6
17:02 (+5),17:07,ICE 2538,Frankfurt(Main)Hbf (ab 13:02),8
17:02 (+5),17:07,ICE 838,Frankfurt(Main)Hbf (ab 13:02),8
17:03,17:03,RE 4363,Rostock Hbf (ab 14:38),6
17:12,17:12,RE 3337,Angermünde (ab 16:17),9
17:21,17:21,RE 3353,Schwedt(Oder) (ab 16:04),6
17:28,17:28,RE 3314,Lutherstadt Wittenberg Hbf (ab 15:51),9
17:31 (+17),17:48,ICE 1006,München Hbf (ab 13:17),8
17:40,17:40,RB 18264,Werder(Havel) (ab 16:39),5
17:43 (+6),17:49,IC 2174,Dresden Hbf (ab 15:35),9
17:48,17:48,NEB 61090,Wandlitzsee (ab 17:20),
17:48 (+7),17:55,RB 61090,Wandlitzsee (ab 17:20),6
17:51,17:51,RE 3516,Berlin Südkreuz (ab 17:36),9
17:57 (+2),17:59,RE 3333,Angermünde (ab 17:09),7
18:03,18:03,RE 3515,Fürstenberg(Havel) (ab 17:12),6
18:13,18:13,ICE 2842,München Hbf (ab 13:12),
18:13,18:13,ICE 706,München Hbf (ab 13:12),8
18:22,18:22,RE 3313,Stralsund Hbf (ab 15:10),6
18:22,18:22,RE 92013,Stralsund Rügendamm (ab 15:11),6
18:28,18:28,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),10
18:31 (+33),19:04,ICE 1506,München Hbf (ab 14:21),8
18:39,18:39,RE 56310,Schwerin Hbf (ab 16:14),
18:40,18:40,RB 18266,Werder(Havel) (ab 17:39),5
18:51,18:51,RE 4364,Berlin Südkreuz (ab 18:34),10
18:54,18:54,ICE 2827,Ostseebad Binz (ab 15:24),
18:54 (+1),18:55,ICE 937,Ostseebad Binz (ab 15:24),6
19:03,19:03,RE 4365,Rostock Hbf (ab 16:37),6
19:13 (+12),19:25,ICE 9591,Paris Est (ab 11:07),8
19:16,19:16,RE 3339,Angermünde (ab 18:16),9
19:21,19:21,RE 3355,Schwedt(Oder) (ab 18:04),5
19:28 (+7),19:35,RE 3316,Lutherstadt Wittenberg Hbf (ab 17:51),9
19:31 (+2),19:33,ICE 1004,München Hbf (ab 15:17),8
19:40,19:40,RB 18268,Werder(Havel) (ab 18:41),5
19:43 (+16),19:59,IC 2172,Dresden Hbf (ab 17:35),9
19:51,19:51,RE 3518,Berlin Südkreuz (ab 19:34),9
20:03,20:03,RE 3517,Fürstenberg(Havel) (ab 19:12),6
20:16,20:16,ICE 2800,Nürnberg Hbf (ab 16:26),8
20:16,20:16,ICE 90,Nürnberg Hbf (ab 16:26),8
20:22,20:22,RE 3315,Stralsund Hbf (ab 17:10),6
20:28,20:28,RE 3356,Lutherstadt Wittenberg Hbf (ab 18:52),9
20:31 (+1),20:32,ICE 1504,München Hbf (ab 16:21),8
20:39,20:39,RE 56312,Schwerin Hbf (ab 18:14),6
20:40,20:40,RB 18270,Werder(Havel) (ab 19:41),
20:43 (+21),21:04,ICE 596,München Hbf (ab 12:45),8
20:51,20:51,RE 4366,Berlin Südkreuz (ab 20:34),9
21:03 (+15),21:18,ICE 834,Frankfurt(Main)Hbf (ab 17:02),8
21:03,21:03,RE 4367,Rostock Hbf (ab 18:38),6
21:21,21:21,RE 3357,Schwedt(Oder) (ab 20:04),6
21:28,21:28,RE 3318,Luckenwalde (ab 20:35),9
21:31 (+4),21:35,ICE 1002,München Hbf (ab 17:19),8
21:41,21:41,RB 18272,Werder(Havel) (ab 20:39),
21:51,21:51,RE 3520,Berlin Südkreuz (ab 21:34),
22:03,22:03,RE 3519,Fürstenberg(Havel) (ab 21:12),
22:14 (+1),22:15,ICE 2802,München Hbf (ab 17:08),8
22:14 (+1),22:15,ICE 702,München Hbf (ab 17:08),8
22:22,22:22,RB 92017,Stralsund Rügendamm (ab 19:11),6
22:22,22:22,RE 3317,Stralsund Rügendamm (ab 19:11),6
