Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:21,00:21,RE 7,Berlin-Wannsee (an 00:47),
00:43,00:43,RE 91441,Berlin Hbf (an 00:49),
00:48,00:48,RB 94796,Berlin Hbf (an 00:53),
00:48,00:48,RE 91367,Berlin-Wannsee (an 01:14),
00:58,00:58,RB 21968,Berlin Hbf (an 01:04),
01:43,01:43,RE 73752,Berlin Zoologischer Garten (an 01:56),2
01:49,01:49,RB 21800,Berlin Hbf (an 01:54),
02:49,02:49,RB 21802,Berlin Hbf (an 02:54),
04:08,04:08,RE 3705,Dessau Hbf (an 05:53),2
04:17,04:17,RE 73751,Frankfurt(Oder) (an 05:29),
04:27,04:27,RE 2,Berlin-Spandau (an 04:53),
04:27,04:27,RE 3101,Hennigsdorf(b Berlin) (an 05:23),2
04:32,04:32,RE 1,Oldenburg(Oldb)Hbf (an 23:23),
04:32,04:32,RE 94756,Berlin Zoologischer Garten (an 04:44),
04:37,04:37,RE 73801,Frankfurt(Oder) (an 05:36),
04:38,04:38,RB 21806,Berlin-Charlottenburg (an 04:53),
04:46,04:46,RB 21813,Berlin Ostkreuz (an 04:54),
04:53,04:53,RE 3702,Senftenberg (an 06:41),1
04:56,04:56,RE 94716,Berlin-Wannsee (an 05:21),2
05:08,05:08,RE 3707,Dessau Hbf (an 06:53),2
05:08,05:08,RE 92707,Berlin-Wannsee (an 05:34),
05:16,05:16,RE 93759,Potsdam Hbf (an 05:51),
05:16,05:16,RE 94758,Berlin-Wannsee (an 05:41),
05:22,05:22,RB 94753,Frankfurt(Oder) (an 06:35),
05:22,05:22,RE 93754,Frankfurt(Oder) (an 06:35),
05:29,05:29,RE 3103,Hennigsdorf(b Berlin) (an 06:23),2
05:29,05:29,RE 92303,Berlin-Spandau (an 05:54),
05:33,05:33,RE 3102,Cottbus Hbf (an 06:56),1
05:52,05:52,RE 3704,Senftenberg (an 07:41),1
05:54,05:54,RE 93719,Berlin-Wannsee (an 06:20),
05:54,05:54,RE 94718,Berlin-Wannsee (an 06:20),2
06:06,06:06,RE 94713,Frankfurt(Oder) (an 07:18),1
06:08,06:08,RE 3709,Berlin-Wannsee (an 06:34),
06:16,06:16,RE 94760,Potsdam Hbf (an 06:51),
06:29,06:29,RE 3105,Hennigsdorf(b Berlin) (an 07:23),2
06:33,06:33,RE 3104,Cottbus Hbf (an 07:57),1
06:54,06:54,RE 94720,Berlin-Wannsee (an 07:20),
07:06,07:06,RE 94715,Frankfurt(Oder) (an 08:18),1
07:08,07:08,RE 3711,Dessau Hbf (an 08:53),2
07:16,07:16,RE 94762,Potsdam Hbf (an 07:51),
07:29,07:29,RE 3107,Hennigsdorf(b Berlin) (an 08:23),2
07:33,07:33,RE 3106,Cottbus Hbf (an 08:56),1
07:44,07:44,RB 18146,Berlin-Wannsee (an 08:10),
07:54,07:54,RE 94722,Berlin-Wannsee (an 08:20),
08:08,08:08,RE 3713,Dessau Hbf (an 09:53),2
08:16,08:16,RB 94764,Berlin Hbf (an 08:22),
08:16,08:16,RE 94764,Potsdam Hbf (an 08:51),
08:29,08:29,RE 3109,Hennigsdorf(b Berlin) (an 09:23),2
08:33,08:33,RE 3108,Cottbus Hbf (an 09:55),1
08:43,08:43,RE 94759,Frankfurt(Oder) (an 09:43),1
08:44,08:44,RB 18148,Potsdam Griebnitzsee (an 09:15),2
08:53,08:53,RE 3710,Senftenberg (an 10:41),1
08:54,08:54,RE 94724,Berlin-Wannsee (an 09:20),
09:06,09:06,RE 94719,Frankfurt(Oder) (an 10:18),1
09:08,09:08,RE 3715,Dessau Hbf (an 10:53),2
09:16,09:16,RE 94766,Potsdam Hbf (an 09:51),
09:17,09:17,RB 18147,Berlin Ostbahnhof (an 09:21),1
09:29,09:29,RE 3111,Hennigsdorf(b Berlin) (an 10:23),2
09:33,09:33,RE 3110,Cottbus Hbf (an 10:55),1
09:44,09:44,RB 18150,Potsdam Griebnitzsee (an 10:15),2
09:53,09:53,RE 3712,Senftenberg (an 11:41),1
09:54,09:54,RE 94726,Berlin-Wannsee (an 10:20),
10:06,10:06,RE 94721,Frankfurt(Oder) (an 11:18),1
10:08,10:08,RE 3717,Berlin-Wannsee (an 10:34),
10:16,10:16,RE 94768,Potsdam Hbf (an 10:51),
10:29,10:29,RE 3113,Berlin-Spandau (an 10:54),
10:33,10:33,RE 3112,Cottbus Hbf (an 11:55),1
10:54,10:54,RE 94728,Berlin-Wannsee (an 11:20),
11:08,11:08,RE 3719,Berlin-Wannsee (an 11:34),
11:16,11:16,RE 94770,Potsdam Hbf (an 11:51),
11:29,11:29,RE 3115,Berlin-Spandau (an 11:54),
11:33,11:33,RE 3114,Cottbus Hbf (an 12:55),1
11:54,11:54,RE 94730,Berlin-Wannsee (an 12:20),
12:06,12:06,RE 94725,Frankfurt(Oder) (an 13:18),1
12:08,12:08,RE 3721,Berlin-Wannsee (an 12:34),
12:16,12:16,RB 94772,Potsdam Hbf (an 12:51),
12:16,12:16,RE 94772,Potsdam Hbf (an 12:51),
12:29,12:29,RE 3117,Hennigsdorf(b Berlin) (an 13:23),2
12:33,12:33,RE 3116,Cottbus Hbf (an 13:55),1
12:43,12:43,RE 94767,Frankfurt(Oder) (an 13:43),1
12:53,12:53,RE 3718,Senftenberg (an 14:41),1
12:54,12:54,RE 94732,Berlin-Wannsee (an 13:20),2
13:08,13:08,RE 3723,Dessau Hbf (an 14:53),2
13:16,13:16,RE 94774,Potsdam Hbf (an 13:51),
13:29,13:29,RE 3119,Hennigsdorf(b Berlin) (an 14:23),2
13:33,13:33,RE 3118,Cottbus Hbf (an 14:55),1
13:53,13:53,RE 3720,Senftenberg (an 15:41),1
13:54,13:54,RE 94734,Berlin-Wannsee (an 14:20),
14:08,14:08,RE 3725,Dessau Hbf (an 15:53),2
14:16,14:16,RE 73835,Potsdam Hbf (an 14:51),
14:16,14:16,RE 94776,Potsdam Hbf (an 14:51),2
14:29,14:29,RE 3121,Berlin-Spandau (an 14:54),
14:33,14:33,RE 3120,Cottbus Hbf (an 15:55),1
