Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 3182,Stendal Hbf (ab 22:50),3
00:08,00:08,RB 21962,Flughafen BER (ab 23:46),
00:15,00:15,ICE 1540,Berlin Südkreuz (ab 00:09),5
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:21 (+22),00:43,ICE 2843,Hanau Hbf (ab 06:10),4
00:21 (+22),00:43,ICE 2845,Berlin Gesundbrunnen (ab 15:09),4
00:21 (+22),00:43,ICE 947,Düsseldorf Hbf (ab 19:50),2
00:21 (+22),00:43,ICE 957,Köln Hbf (ab 19:36),2
00:23 (+13),00:36,ICE 1500,München Hbf (ab 20:21),5
00:23,00:23,RB 21964,Ludwigsfelde (ab 23:32),
00:30,00:30,ICE 2812,München Hbf (ab 16:45),
00:30 (+7),00:37,ICE 592,München Hbf (ab 16:45),7
00:36,00:36,RE 62038,Wismar (ab 21:21),2
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),5
00:53,00:53,RB 21968,Flughafen BER (ab 00:31),6
01:44,01:44,RB 21800,Flughafen BER (ab 01:22),6
02:00,02:00,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
02:43,02:43,FEX,Berlin Potsdamer Platz (ab 21:41),
02:43,02:43,RB 21802,Flughafen BER (ab 02:22),8
02:47,02:47,RB 62089,Nauen (ab 02:11),7
03:44,03:44,RB 62091,Nauen (ab 03:08),7
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),
04:31,04:31,ICE 277,Berlin Südkreuz (ab 04:25),
04:40,04:40,RE 62040,Nauen (ab 04:03),2
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
05:21 (+1),05:22,ICE 593,Berlin Gesundbrunnen (ab 05:16),4
05:25,05:25,ICE 608,Berlin Südkreuz (ab 05:20),
05:29,05:29,RE 3341,Schwedt(Oder) (ab 04:04),
05:31,05:31,ICE 946,Berlin Südkreuz (ab 05:26),7
05:31,05:31,ICE 956,Berlin Südkreuz (ab 05:26),
05:32,05:32,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:43,05:43,RE 3504,Berlin Südkreuz (ab 05:34),6
05:52,05:52,RE 3167,Jüterbog (ab 05:02),
05:53,05:53,RE 18501,Cottbus Hbf (ab 04:24),
06:04 (+24),06:28,ICE 1541,Köln Hbf (ab 23:27),5
06:04 (+24),06:28,ICE 2891,Köln Hbf (ab 23:27),
06:05,06:05,ICE 2828,Berlin Südkreuz (ab 05:58),7
06:05,06:05,ICE 808,Berlin Südkreuz (ab 05:58),7
06:05,06:05,RE 4,Stendal Hbf (ab 04:48),
06:10,06:10,ICE 240,Berlin Südkreuz (ab 06:05),6
06:11,06:11,RE 3503,Neubrandenburg (ab 04:27),4
06:18,06:18,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22,06:22,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:25,06:25,ICE 279,Berlin Südkreuz (ab 06:20),7
06:30 (+33),07:03,ICE 904,München Hbf (ab 23:12),5
06:32,06:32,ICE 1003,Berlin Gesundbrunnen (ab 06:26),4
06:35,06:35,RE 62002,Wittenberge (ab 05:05),2 D - G
06:43 (+2),06:45,RE 4352,Berlin Südkreuz (ab 06:34),5
06:50,06:50,RE 3147,Falkenberg(Elster) (ab 05:14),
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),
07:00 (+1),07:01,ICE 654,Berlin Südkreuz (ab 06:52),7
07:06,07:06,RE 62154,Rathenow (ab 06:09),
07:13,07:13,RE 62007,Elsterwerda (ab 05:29),5
07:22,07:22,IC 60409,Zürich HB (ab 19:59),5
07:22,07:22,NJ 409,Zürich HB (ab 19:59),5
07:23 (+15),07:38,EC 171,Hamburg-Altona (ab 05:17),3
