Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),
00:10 (+5),00:15,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),7
00:31 (+4),00:35,ICE 276,Brig (ab 13:45),6
00:47,00:47,RE 3,Wüstenfelde (ab 00:19),
01:15 (+28),01:43,ICE 1500,München Hbf (ab 20:21),5
01:25,01:25,RB 56816,Oranienburg (ab 00:46),
01:25,01:25,RE 56816,Oranienburg (ab 00:46),
01:49 (+33),02:22,ICE 2910,München Hbf (ab 16:45),6
01:49 (+33),02:22,ICE 592,München Hbf (ab 16:35),6
04:53,04:53,RE 3369,Eberswalde Hbf (ab 04:03),5
04:53,04:53,RE 62040,Wustermark (ab 04:16),
05:04,05:04,RE 62003,Baruth(Mark) (ab 04:19),4
05:04,05:04,RE 8,Hamburg Hbf (ab 00:06),
05:08,05:08,RE 3302,Jüterbog (ab 04:22),6
05:14,05:14,FEX,Berlin Ostkreuz (ab 00:00),
05:15,05:15,RE 3144,Rathenow (ab 04:09),4
05:15,05:15,RE 4,Teterow (ab 10:30),
05:21,05:21,RB 10,Wünsdorf-Waldstadt (ab 04:50),
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),4
05:23,05:23,RE 5,Bernau a Chiemsee (ab 18:57),
05:24,05:24,RB 62050,Wünsdorf-Waldstadt (ab 04:50),
05:32,05:32,ICE 2453,Berlin Gesundbrunnen (ab 05:16),
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3,Bad Säckingen (ab 10:49),
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40 (+1),05:41,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),
05:43 (+5),05:48,RB 18501,Cottbus Hbf (ab 04:10),8
05:43,05:43,RE 18501,Cottbus Hbf (ab 04:10),
05:49 (+1),05:50,RE 62000,Elstal (ab 05:07),
06:00 (+59),06:59,ICE 1541,Köln Hbf (ab 23:28),4
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:06,06:06,RB 18500,Berlin Hbf (ab 05:58),3
06:09,06:09,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13 (+1),06:14,RE 3164,Stendal Hbf (ab 04:48),5
06:21 (+2),06:23,RB 62051,Wustermark (ab 05:39),3
06:23,06:23,RE 3503,Neubrandenburg (ab 04:27),4
06:24 (+10),06:34,ICE 904,München Hbf (ab 23:12),6
06:29,06:29,RE 21822,Flughafen BER (ab 06:16),8
06:33,06:33,ICE 2523,Berlin Gesundbrunnen (ab 06:18),5
06:33,06:33,ICE 2941,Berlin Gesundbrunnen (ab 06:18),5
06:36,06:36,RB 62052,Rangsdorf (ab 06:21),8
06:40,06:40,ICE 1003,Berlin Hbf (ab 06:36),5
06:41,06:41,RE 3147,Falkenberg(Elster) (ab 05:14),6
06:43,06:43,RB 18503,Cottbus Hbf (ab 05:23),
06:43,06:43,RE 18503,Cottbus Hbf (ab 05:23),8
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
06:51,06:51,RE 62002,Elstal (ab 06:07),3
06:58,06:58,RE 21826,Flughafen BER (ab 06:46),8
07:04 (+16),07:20,RE 62007,Elsterwerda (ab 05:29),8
07:08,07:08,RB 18502,Berlin Hbf (ab 07:00),
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10,07:10,ICE 2865,Leipzig Hbf (ab 19:33),5
07:13,07:13,RE 21828,Flughafen BER (ab 07:01),8
07:15,07:15,RE 3146,Stendal Hbf (ab 05:48),4
07:21,07:21,RB 62053,Wustermark (ab 06:39),
07:22 (+10),07:32,ICE 2918,Erfurt Hbf (ab 05:05),6
07:22 (+10),07:32,ICE 606,Erfurt Hbf (ab 05:05),6
07:23,07:23,RE 4353,Rostock Hbf (ab 04:34),
07:24,07:24,IC 2274,Dresden Hbf (ab 05:35),7
07:32,07:32,ICE 595,Berlin Hbf (ab 07:27),5
07:34,07:34,EN 40476,Budapest-Nyugati (ab 19:30),8
07:34,07:34,NJ 456,Graz Hbf (ab 19:41),8
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),4
07:40,07:40,ICE 1503,Berlin Gesundbrunnen (ab 07:26),5
07:42,07:42,RE 3169,Jüterbog (ab 07:02),6
07:43,07:43,RB 18505,Cottbus Hbf (ab 06:12),8
07:47,07:47,DRF 1320,Dresden Hbf (ab 05:59),6
07:47 (+6),07:53,FLX 1320,Dresden Hbf (ab 05:59),6
08:05,08:05,RE 62009,Elsterwerda (ab 06:40),8
08:09,08:09,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),6
08:13,08:13,RE 3166,Stendal Hbf (ab 06:47),5
08:21,08:21,RB 62055,Wustermark (ab 07:39),5
08:23 (+10),08:33,ICE 806,Erfurt Hbf (ab 06:11),6
08:24,08:24,RE 3505,Stralsund Hbf (ab 05:02),4
08:29,08:29,RE 21838,Flughafen BER (ab 08:16),8
08:33 (+1),08:34,ICE 2525,Hamburg-Altona (ab 05:35),5
08:33 (+1),08:34,ICE 2841,Hamburg-Altona (ab 05:35),5
08:34,08:34,IC 2173,Rostock Hbf (ab 06:20),3
08:36,08:36,RB 62056,Rangsdorf (ab 08:21),8
08:40 (+1),08:41,ICE 1005,Berlin Gesundbrunnen (ab 08:26),5
08:41 (+4),08:45,RE 3149,Falkenberg(Elster) (ab 07:18),6
08:43 (+2),08:45,RB 18507,Lübbenau(Spreewald) (ab 07:44),
08:43,08:43,RE 18507,Lübbenau(Spreewald) (ab 07:44),8
08:46 (+25),09:11,ICE 936,Eisenach Hbf (ab 06:37),6
08:47,08:47,RE 3303,Stralsund Hbf (ab 05:10),4
08:51 (+10),09:01,RE 62006,Elstal (ab 08:07),3
08:55 (+2),08:57,ICE 698,München Hbf (ab 22:36),5
08:59,08:59,IC 60409,Zürich HB (ab 19:59),7
08:59,08:59,NJ 409,Zürich HB (ab 19:59),7
09:04,09:04,RE 62011,Elsterwerda (ab 07:29),8
09:08,09:08,RB 18506,Berlin Hbf (ab 09:00),
09:08 (+4),09:12,RE 3306,Luckenwalde (ab 08:35),6
09:13,09:13,RE 21844,Flughafen BER (ab 09:01),8
09:15 (+65),10:20,ICE 1104,München Hbf (ab 05:17),7
09:15,09:15,RE 3148,Rathenow (ab 08:05),4
09:21,09:21,RB 62057,Wustermark (ab 08:39),5
09:22 (+5),09:27,ICE 2534,Leipzig Hbf (ab 08:13),6
09:22 (+5),09:27,ICE 2934,Leipzig Hbf (ab 08:13),6
09:23,09:23,RE 4355,Rostock Hbf (ab 06:37),4
09:24 (+47),10:11,IC 2272,Dresden Hbf (ab 07:35),7
09:33,09:33,ICE 2927,Berlin Hbf (ab 09:27),5
09:33,09:33,ICE 597,Berlin Hbf (ab 09:27),5
09:39,09:39,RE 3345,Schwedt(Oder) (ab 08:04),4
09:40 (+11),09:51,ICE 1505,Berlin Gesundbrunnen (ab 09:26),5
09:42 (+2),09:44,RE 3171,Jüterbog (ab 09:02),6
09:43,09:43,RB 18509,Lübbenau(Spreewald) (ab 08:45),8
09:43,09:43,RE 18509,Lübbenau(Spreewald) (ab 08:45),
09:49 (+1),09:50,RE 62008,Elstal (ab 09:07),3
09:53,09:53,DRF 1234,Leipzig Hbf (ab 08:45),6
09:53 (+4),09:57,FLX 1234,Leipzig Hbf (ab 08:45),6
09:58 (+15),10:13,ICE 804,München Hbf (ab 05:05),6
09:58,09:58,RB 21850,Flughafen BER (ab 09:46),8
10:02 (+79),11:21,FLX 1337,Berlin Hbf (ab 09:57),4
10:05 (+12),10:17,RE 62013,Elsterwerda (ab 08:40),8
10:08,10:08,RB 18508,Berlin Hbf (ab 10:00),3
10:09 (+1),10:10,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),6
10:13 (+2),10:15,RE 3168,Stendal Hbf (ab 08:47),5
10:15 (+50),11:05,ICE 1604,München Hbf (ab 06:19),7
10:15 (+56),11:11,ICE 1714,Frankfurt(Main)Hbf (ab 17:03),
10:20 (+8),10:28,RJ 384,Praha hl.n. (ab 06:31),8
10:22 (+45),11:07,ICE 696,Frankfurt(Main)Hbf (ab 06:15),7
10:22,10:22,RB 62059,Wustermark (ab 09:39),6
10:24,10:24,RE 3507,Stralsund Hbf (ab 07:02),5
10:29 (+9),10:38,RB 21857,Berlin Hbf (ab 10:22),3
10:33 (+2),10:35,ICE 2527,Kiel Hbf (ab 06:16),4
10:33 (+2),10:35,ICE 2943,Kiel Hbf (ab 06:16),4
10:34,10:34,IC 2175,Rostock Hbf (ab 08:20),3
10:40 (+6),10:46,ICE 1007,Berlin Gesundbrunnen (ab 10:28),5
10:40,10:40,ICE 2847,Berlin Gesundbrunnen (ab 10:28),
10:41 (+2),10:43,RE 3151,Falkenberg(Elster) (ab 09:18),6
10:41,10:41,RE 91516,Falkenberg(Elster) (ab 09:18),
10:43,10:43,RB 18511,Lübbenau(Spreewald) (ab 09:44),8
10:43 (+1),10:44,RE 18511,Lübbenau(Spreewald) (ab 09:44),8
10:44,10:44,RB 21859,Berlin Hbf (ab 10:37),
10:47,10:47,RE 3305,Stralsund Hbf (ab 07:10),4
10:51,10:51,RE 62010,Elstal (ab 10:05),3
10:59,10:59,RB 21861,Berlin Hbf (ab 10:52),3
11:04 (+11),11:15,RE 62015,Elsterwerda (ab 09:29),8
11:08,11:08,RB 18510,Berlin Hbf (ab 11:00),
11:08 (+11),11:19,RE 3308,Luckenwalde (ab 10:35),6
11:12,11:12,ICE 839,Stralsund Hbf (ab 08:07),5
11:15 (+17),11:32,ICE 1102,München Hbf (ab 07:17),7
11:15 (+1),11:16,RE 3150,Rathenow (ab 10:02),4
11:21 (+1),11:22,RB 62061,Wustermark (ab 10:39),5
11:22 (+10),11:32,ICE 2532,Leipzig Hbf (ab 10:13),6
11:22 (+10),11:32,ICE 2820,Leipzig Hbf (ab 10:13),6
11:23 (+4),11:27,RE 4357,Rostock Hbf (ab 08:37),4
11:24 (+15),11:39,IC 2270,Dresden Hbf (ab 09:35),7
11:24 (+15),11:39,IC 2928,Dresden Hbf (ab 09:35),7
11:29,11:29,RB 21865,Berlin Hbf (ab 11:22),
11:32 (+13),11:45,ICE 599,Berlin Gesundbrunnen (ab 11:17),5
11:39 Ausfall,--:--,ICE 1162,Stuttgart Hbf (ab 06:34),7
11:39 (+3),11:42,RE 3347,Schwedt(Oder) (ab 10:04),4
11:40 (+22),12:02,ICE 1507,Berlin Gesundbrunnen (ab 11:26),5
11:43,11:43,RB 18513,Lübbenau(Spreewald) (ab 10:44),8
11:43 (+3),11:46,RE 18513,Lübbenau(Spreewald) (ab 10:44),8
