Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+3),00:03,ICE 1919,Brive-la-Gaillarde (ab 18:53),
00:00,00:00,ICE 2915,Hamburg Hbf (ab 21:51),7
00:00 (+3),00:03,ICE 809,Hamburg Hbf (ab 21:51),4
00:04,00:04,ICE 276,Brig (ab 13:45),5
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),8
00:10,00:10,RE 3366,Teltow (ab 00:00),
00:13,00:13,RB 21964,Ludwigsfelde (ab 23:32),
00:15,00:15,ICE 1500,Nürnberg Hbf (ab 21:36),7
00:22 (+18),00:40,ICE 592,München Hbf (ab 16:45),6
00:25 (+14),00:39,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:47,00:47,RE 3,Kressbronn am Bodensee (ab 06:06),
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),
00:59,00:59,RB 21967,Berlin Hbf (ab 00:52),
01:05 (+48),01:53,RJ 2579,Hamburg-Harburg (ab 22:41),
01:05 (+67),02:12,RJ 479,Hamburg-Harburg (ab 22:41),3
01:59,01:59,RB 21969,Berlin Hbf (ab 01:52),
03:14,03:14,RB 21803,Berlin Hbf (ab 03:07),
03:44,03:44,RB 21805,Berlin Hbf (ab 03:37),
04:28,04:28,RJ 2578,Praha hl.n. (ab 00:33),
04:28 (+49),05:17,RJ 478,Praha hl.n. (ab 00:33),7
04:29,04:29,RB 21809,Berlin Hbf (ab 04:22),
04:52,04:52,RE 62040,Nauen (ab 04:03),3
05:04,05:04,RE 62003,Baruth(Mark) (ab 04:19),8
05:08,05:08,RE 3302,Jüterbog (ab 04:22),6
05:14,05:14,FEX,Ludwigsfelde (ab 23:32),
05:15,05:15,RE 3144,Rathenow (ab 04:09),4
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),4
05:29,05:29,RB 21814,Flughafen BER (ab 05:16),8
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40,05:40,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:43,05:43,RB 18501,Cottbus Hbf (ab 04:24),8
05:43,05:43,RE 18501,Cottbus Hbf (ab 04:24),
05:49,05:49,RE 62000,Wittenberge (ab 04:05),3
06:02 (+174),08:56,ICE 1541,Köln Hbf (ab 23:23),5
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:09 (+1),06:10,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 3164,Rathenow (ab 05:09),
06:14,06:14,RB 18500,Berlin Hbf (ab 06:07),
06:23,06:23,RE 3503,Neubrandenburg (ab 04:27),4
06:24,06:24,ICE 904,München Hbf (ab 23:12),6
06:29,06:29,RB 21822,Flughafen BER (ab 06:16),8
06:29,06:29,RB 21825,Berlin Hbf (ab 06:22),
06:33,06:33,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40,06:40,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41,06:41,RE 3147,Falkenberg(Elster) (ab 05:14),6
06:43 (+4),06:47,RB 18503,Cottbus Hbf (ab 05:23),8
06:43,06:43,RE 18503,Cottbus Hbf (ab 05:23),
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
06:51 (+1),06:52,RE 62002,Wittenberge (ab 05:05),3
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10 (+2),07:12,ICE 750,Berlin Gesundbrunnen (ab 06:56),
07:13 (+5),07:18,IC 60409,Zürich HB (ab 19:59),7
07:13 (+5),07:18,NJ 409,Zürich HB (ab 19:59),7
07:14,07:14,RB 18502,Berlin Hbf (ab 07:07),
07:15 (+14),07:29,RE 3146,Stendal Hbf (ab 05:48),4
07:22,07:22,ICE 2818,München Hbf (ab 08:39),
07:22,07:22,ICE 606,Erfurt Hbf (ab 05:25),6
07:23,07:23,RE 4353,Rostock Hbf (ab 04:34),4
07:29,07:29,RE 21833,Berlin Hbf (ab 07:22),
07:32 (+24),07:56,ICE 2585,Hamburg Hbf (ab 05:13),5
07:33 (+76),08:49,EN 40476,Budapest-Nyugati (ab 19:30),7
07:33 (+76),08:49,NJ 456,Graz Hbf (ab 19:21),7
07:35,07:35,RJ 387,Berlin Hbf (ab 07:28),
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),4
