Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02,00:02,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:03,00:03,RB 21962,Flughafen BER (ab 23:42),7
00:09,00:09,RE 1,Hermsdorf-Klosterlausnitz (ab 05:15),
00:09,00:09,RE 73826,Frankfurt(Oder) (ab 23:07),6
00:09,00:09,RE 94749,Potsdam Hbf (ab 23:32),
00:15,00:15,RE 3745,Senftenberg (ab 22:26),7
00:15,00:15,RE 7,Bönen (ab 06:06),
00:23 (+32),00:55,ICE 901,Hamburg-Altona (ab 21:26),1
00:37,00:37,RE 3141,Cottbus Hbf (ab 23:01),6
00:41,00:41,RB 94796,Fürstenwalde(Spree) (ab 00:00),
00:50,00:50,RE 3141,Königs Wusterhausen (ab 00:25),6
00:51,00:51,FEX,Menzingen(Baden) (ab 15:20),
00:51,00:51,ICE 947,Köln Hbf (ab 19:27),3
00:51,00:51,RB 21968,Flughafen BER (ab 00:30),
01:02,01:02,RE 3140,Berlin-Charlottenburg (ab 00:42),
01:14,01:14,RE 3742,Dessau Hbf (ab 23:23),2
01:40 (+27),02:07,ICE 1707,Hamburg-Altona (ab 22:34),2
02:57,02:57,ICE 647,Köln Hbf (ab 21:26),2
03:08,03:08,RB 21803,Berlin-Charlottenburg (ab 02:48),
03:38,03:38,RB 21805,Berlin-Charlottenburg (ab 03:18),
04:02,04:02,RE 3705,Berlin Ostkreuz (ab 03:59),7
04:31 (+1),04:32,RE 21806,Flughafen BER (ab 04:10),
04:33,04:33,RE 21811,Berlin-Charlottenburg (ab 04:13),
04:40,04:40,RE 73801,Berlin-Charlottenburg (ab 04:20),
04:49 (+1),04:50,RE 94716,Frankfurt(Oder) (ab 03:38),
04:50,04:50,RE 21813,Berlin-Charlottenburg (ab 04:29),
04:56,04:56,RE 3702,Bad Belzig (ab 03:41),2
05:02,05:02,RE 3707,Lübbenau(Spreewald) (ab 03:53),7
05:10,05:10,RE 94758,Frankfurt(Oder) (ab 04:15),
05:20,05:20,RE 21817,Berlin-Charlottenburg (ab 05:00),
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),
05:26,05:26,RB 94753,Berlin Zoologischer Garten (ab 05:09),
05:47,05:47,RE 94718,Eisenhüttenstadt (ab 04:21),
05:55,05:55,RE 3704,Dessau Hbf (ab 04:05),1
06:02 (+1),06:03,RE 3709,Senftenberg (ab 04:11),7
06:05 (+13),06:18,EC 430,Opalenica (ab 03:43),7
06:09,06:09,RE 94713,Berlin-Wannsee (ab 05:39),
06:10,06:10,RE 94760,Frankfurt(Oder) (ab 05:08),
06:23,06:23,RE 3105,Cottbus Hbf (ab 04:57),7
06:27,06:27,ES 453,Bruxelles Midi (ab 19:22),
06:36,06:36,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:47,06:47,RE 94720,Frankfurt(Oder) (ab 05:42),
06:56,06:56,RE 3706,Dessau Hbf (ab 05:05),2
07:02,07:02,RE 3711,Senftenberg (ab 05:11),7
07:09,07:09,RE 94715,Berlin-Wannsee (ab 06:39),
07:41 (+85),09:06,IC 60409,Zürich HB (ab 19:59),6
07:41 (+85),09:06,NJ 409,Zürich HB (ab 19:59),6
07:46 (+3),07:49,RE 94757,Potsdam Hbf (ab 07:10),
07:47 (+9),07:56,RE 94722,Frankfurt(Oder) (ab 06:42),
07:56 (+1),07:57,RE 3708,Dessau Hbf (ab 06:05),2
08:02 (+2),08:04,RE 3713,Senftenberg (ab 06:14),7
08:03,08:03,ICE 649,Hannover Hbf (ab 05:30),2
08:09,08:09,RE 94717,Berlin-Wannsee (ab 07:39),
08:10 (+1),08:11,RB 94764,Frankfurt(Oder) (ab 07:11),
08:10 (+2),08:12,RE 94764,Frankfurt(Oder) (ab 07:11),
08:21,08:21,RB 18145,Berlin-Wannsee (ab 07:51),3
08:23 (+1),08:24,RE 3109,Cottbus Hbf (ab 07:03),7
08:28,08:28,ICE 851,Hannover Hbf (ab 05:46),2
08:36 (+3),08:39,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:46,08:46,RE 94759,Potsdam Hbf (ab 08:10),
08:47 (+2),08:49,RE 94724,Frankfurt(Oder) (ab 07:41),
08:56 (+1),08:57,RE 3710,Dessau Hbf (ab 07:05),2
