Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:01,00:01,RE 73749,Magdeburg Hbf (ab 22:07),1
00:05,00:05,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),
05:28,05:28,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
08:19,08:19,RE 73764,Frankfurt(Oder) (ab 07:11),3
08:39,08:39,RE 73759,Brandenburg Hbf (ab 07:44),1
08:48,08:48,RE 3710,Dessau Hbf (ab 07:05),1
08:56,08:56,RE 73724,Frankfurt(Oder) (ab 07:41),3
09:01,09:01,RE 73719,Magdeburg Hbf (ab 07:12),1
09:19,09:19,RE 73766,Frankfurt(Oder) (ab 08:11),3
09:37,09:37,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:39,09:39,RE 73761,Brandenburg Hbf (ab 08:44),2
09:56,09:56,RE 73726,Frankfurt(Oder) (ab 08:38),3
10:01,10:01,RE 73721,Magdeburg Hbf (ab 08:12),1
10:19,10:19,RE 73768,Frankfurt(Oder) (ab 09:08),3
10:39,10:39,RE 73763,Brandenburg Hbf (ab 09:44),1
10:56,10:56,RE 73728,Frankfurt(Oder) (ab 09:38),3
11:01,11:01,RE 73723,Magdeburg Hbf (ab 09:12),1
11:11,11:11,RE 3719,Senftenberg (ab 09:14),3
11:35,11:35,RE 3115,Cottbus Hbf (ab 10:03),3
11:37,11:37,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
11:39,11:39,RE 73765,Brandenburg Hbf (ab 10:44),1
12:11,12:11,RE 3721,Senftenberg (ab 10:14),3
12:35,12:35,RE 3117,Cottbus Hbf (ab 11:03),4
12:37,12:37,RE 3116,Hennigsdorf(b Berlin) (ab 11:35),1
12:39,12:39,RE 73767,Brandenburg Hbf (ab 11:44),1
12:48,12:48,RE 3718,Dessau Hbf (ab 11:05),1
12:56,12:56,RE 73732,Frankfurt(Oder) (ab 11:38),3
13:01,13:01,RE 73727,Magdeburg Hbf (ab 11:12),1
13:19,13:19,RE 73774,Frankfurt(Oder) (ab 12:07),3
13:37,13:37,RE 3118,Hennigsdorf(b Berlin) (ab 12:35),1
13:39,13:39,RE 73769,Brandenburg Hbf (ab 12:44),1
13:48,13:48,RE 3720,Dessau Hbf (ab 12:05),1
13:56,13:56,RE 73734,Frankfurt(Oder) (ab 12:38),3
14:01,14:01,RE 73729,Magdeburg Hbf (ab 12:12),1
14:11,14:11,RE 3725,Calau(Nl) (ab 12:43),3
14:19,14:19,RE 73776,Frankfurt(Oder) (ab 13:07),3
14:28 (+6),14:34,RE 3120,Hennigsdorf(b Berlin) (ab 13:35),1
14:35,14:35,RE 3121,Cottbus Hbf (ab 13:03),4
14:39 (+4),14:43,RE 73771,Brandenburg Hbf (ab 13:44),1
14:48 (+10),14:58,RE 3722,Dessau Hbf (ab 13:05),1
14:56,14:56,RE 73736,Frankfurt(Oder) (ab 13:38),3
15:01 (+1),15:02,RE 73731,Magdeburg Hbf (ab 13:12),1
15:11,15:11,RE 3727,Calau(Nl) (ab 13:43),3
15:19 (+32),15:51,RE 73778,Frankfurt(Oder) (ab 14:07),3
15:35,15:35,RE 3123,Cottbus Hbf (ab 14:03),3
15:37,15:37,RE 3122,Hennigsdorf(b Berlin) (ab 14:35),1
15:39,15:39,RE 73773,Brandenburg Hbf (ab 14:44),1
15:48,15:48,RE 3724,Dessau Hbf (ab 14:05),1
15:56,15:56,RE 73738,Frankfurt(Oder) (ab 14:38),3
16:01,16:01,RE 73733,Magdeburg Hbf (ab 14:12),1
16:11,16:11,RE 3729,Calau(Nl) (ab 14:43),3
16:19,16:19,RE 73780,Frankfurt(Oder) (ab 15:07),3
16:35,16:35,RE 3125,Cottbus Hbf (ab 15:03),4
16:39,16:39,RE 73775,Brandenburg Hbf (ab 15:44),1
16:48,16:48,RE 3726,Dessau Hbf (ab 15:05),1
16:56,16:56,RE 73740,Frankfurt(Oder) (ab 15:38),3
17:01,17:01,RE 73735,Magdeburg Hbf (ab 15:12),1
17:11,17:11,RE 3731,Calau(Nl) (ab 15:43),3
17:19,17:19,RE 73782,Frankfurt(Oder) (ab 16:07),3
17:37,17:37,RE 3126,Hennigsdorf(b Berlin) (ab 16:35),1
17:39 (+43),18:22,RE 73777,Brandenburg Hbf (ab 16:44),1
17:48,17:48,RE 3728,Dessau Hbf (ab 16:05),1
17:56,17:56,RE 73742,Frankfurt(Oder) (ab 16:38),3
18:01 (+48),18:49,RE 73737,Magdeburg Hbf (ab 16:12),1
18:11 (+3),18:14,RE 3733,Calau(Nl) (ab 16:43),3
18:19,18:19,RE 73784,Frankfurt(Oder) (ab 17:07),3
18:35,18:35,RE 3129,Cottbus Hbf (ab 17:03),4
18:37,18:37,RE 3128,Hennigsdorf(b Berlin) (ab 17:34),1
18:39,18:39,RE 73779,Brandenburg Hbf (ab 17:45),1
18:48 (+6),18:54,RE 3730,Dessau Hbf (ab 17:05),1
18:56,18:56,RE 73744,Frankfurt(Oder) (ab 17:38),3
19:01 (+18),19:19,RE 73739,Magdeburg Hbf (ab 17:12),1
19:11 (+6),19:17,RE 3735,Calau(Nl) (ab 17:43),3
19:19,19:19,RE 73786,Frankfurt(Oder) (ab 18:07),3
19:35,19:35,RE 3131,Cottbus Hbf (ab 18:03),3
19:37,19:37,RE 3130,Hennigsdorf(b Berlin) (ab 18:34),1
19:39,19:39,RE 73781,Brandenburg Hbf (ab 18:44),1
19:48 (+19),20:07,RE 3732,Dessau Hbf (ab 18:05),1
19:56,19:56,RE 73746,Frankfurt(Oder) (ab 18:38),4
20:01,20:01,RE 73741,Magdeburg Hbf (ab 18:12),1
20:11,20:11,RE 3737,Calau(Nl) (ab 18:43),3
20:17,20:17,RE 73823,Berlin Zoologischer Garten (ab 20:08),1
20:19 (+2),20:21,RE 73788,Frankfurt(Oder) (ab 19:07),3
20:35,20:35,RE 3133,Cottbus Hbf (ab 19:03),4
20:37,20:37,RE 3132,Hennigsdorf(b Berlin) (ab 19:35),1
20:39,20:39,RE 73783,Brandenburg Hbf (ab 19:44),1
20:48,20:48,RE 3734,Dessau Hbf (ab 19:05),1
20:52,20:52,RB 80429,Goslar (ab 17:05),2
20:52,20:52,RB 80439,Thale Hbf (ab 17:17),2
20:56 (+17),21:13,RE 73748,Frankfurt(Oder) (ab 19:42),3
21:01,21:01,RE 73743,Magdeburg Hbf (ab 19:12),1
21:11,21:11,RE 3739,Calau(Nl) (ab 19:43),3
21:35,21:35,RE 3135,Cottbus Hbf (ab 20:03),3
21:37,21:37,RE 3134,Hennigsdorf(b Berlin) (ab 20:35),1
21:39,21:39,RE 73785,Brandenburg Hbf (ab 20:44),1
21:48,21:48,RE 3736,Dessau Hbf (ab 20:05),1
21:50,21:50,RE 73790,Frankfurt(Oder) (ab 20:32),3
22:01,22:01,RE 73745,Magdeburg Hbf (ab 20:12),1
22:13,22:13,RE 3741,Calau(Nl) (ab 20:43),3
22:35,22:35,RE 3137,Cottbus Hbf (ab 21:03),3
22:39,22:39,RE 73787,Brandenburg Hbf (ab 21:44),1
22:48,22:48,RE 3738,Dessau Hbf (ab 21:05),1
22:50 (+13),23:03,RE 93292,Berlin Ostbahnhof (ab 22:43),
23:01 (+19),23:20,RE 73747,Magdeburg Hbf (ab 21:07),1
23:05,23:05,RE 3136,Kunersdorf (ab 00:31),
23:11,23:11,RB 93043,Berlin Ostbahnhof (ab 23:04),
23:31 (+4),23:35,RE 3139,Cottbus Hbf (ab 22:00),3
23:40,23:40,RB 21958,Flughafen BER (ab 23:10),4
23:50,23:50,RE 93294,Berlin Ostbahnhof (ab 23:43),
