Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:39,04:39,RB 18300,Wünsdorf-Waldstadt (ab 03:43),14
04:44,04:44,RE 73801,Berlin Ostbahnhof (ab 04:41),2
05:07,05:07,RB 33758,Frankfurt(Oder) (ab 04:15),2
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),14
05:36,05:36,RE 3102,Berlin Gesundbrunnen (ab 05:22),13
05:59,05:59,RE 75803,Berlin Ostbahnhof (ab 05:56),1
06:04,06:04,RB 33760,Frankfurt(Oder) (ab 05:08),2
06:20,06:20,RB 18305,Eberswalde Hbf (ab 05:35),13
06:23,06:23,RE 3105,Cottbus Hbf (ab 04:57),14
06:36,06:36,RE 3104,Berlin Gesundbrunnen (ab 06:21),13
06:39,06:39,RB 18304,Wünsdorf-Waldstadt (ab 05:43),14
06:44,06:44,RB 18205,Oranienburg (ab 06:09),13
06:51,06:51,RB 33755,Berlin Ostbahnhof (ab 06:48),1
06:56,06:56,RB 75804,Senftenberg (ab 05:11),2
07:02,07:02,RB 33762,Frankfurt(Oder) (ab 06:11),2
07:16,07:16,RB 18204,Ludwigsfelde (ab 06:38),14
07:23,07:23,RE 3107,Cottbus Hbf (ab 06:03),14
07:32 (+37),08:09,IC 2274,Dresden Hbf (ab 05:35),14
07:36,07:36,RE 3106,Berlin Gesundbrunnen (ab 07:22),13
07:39,07:39,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),14
07:44,07:44,RB 18207,Oranienburg (ab 07:09),13
07:50,07:50,RB 33757,Berlin Ostbahnhof (ab 07:47),1
07:59,07:59,RE 75807,Berlin Ostbahnhof (ab 07:56),1
08:01,08:01,RB 61106,Templin Stadt (ab 06:33),8
08:02,08:02,RB 33764,Frankfurt(Oder) (ab 07:11),2
08:16,08:16,RB 18206,Ludwigsfelde (ab 07:38),14
08:20,08:20,RB 18309,Eberswalde Hbf (ab 07:35),13
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:04),14
08:26 (+3),08:29,IC 2173,Rostock Hbf (ab 06:20),13
08:26 (+3),08:29,IC 2817,Rostock Hbf (ab 06:20),13
08:38,08:38,RE 3108,Berlin Gesundbrunnen (ab 08:26),13
08:39,08:39,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),14
08:50,08:50,RB 33759,Berlin Ostbahnhof (ab 08:47),1
08:59,08:59,RB 75809,Berlin Ostbahnhof (ab 08:56),1
09:01,09:01,RB 61108,Templin Stadt (ab 07:33),7
09:04,09:04,RB 33766,Frankfurt(Oder) (ab 08:11),2
09:16,09:16,RB 18208,Ludwigsfelde (ab 08:38),14
09:20 (+1),09:21,RB 18311,Eberswalde Hbf (ab 08:35),13
