Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:22,00:22,RE 3360,Bernau(b Berlin) (an 00:44),
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),6
00:24 (+40),01:04,ICE 1917,Berlin Südkreuz (an 00:29),2
00:24 (+40),01:04,ICE 947,Berlin Südkreuz (an 00:29),2
00:24 (+40),01:04,ICE 957,Berlin Südkreuz (an 00:29),2
00:29 (+90),01:59,ICE 1500,Berlin Gesundbrunnen (an 00:33),5
00:29 (+90),01:59,ICE 2916,Nexon (an 23:12),5
00:29 (+90),01:59,ICE 2918,ZOB/Hbf Lübeck (an 22:57),5
00:40,00:40,RE 3363,Berlin Südkreuz (an 00:47),
00:52,00:52,RB 21967,Weimar (an 12:16),
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
01:00 (+9),01:09,RJ 2579,Praha hl.n. (an 05:25),
01:00 (+53),01:53,RJ 479,Praha hl.n. (an 05:25),4
01:52,01:52,RB 21969,Flughafen BER (an 02:14),6
02:57,02:57,RB 10,Frankfurt(Main)Hbf (an 18:04),
02:57,02:57,RE 62090,Berlin-Spandau (an 03:08),
03:07,03:07,RB 21803,Berlin Südkreuz (an 03:14),
03:52,03:52,FEX,Bruchsal (an 11:05),
04:18,04:18,RE 3,Hannover Hbf (an 23:15),
04:18,04:18,RE 3340,Schwedt(Oder) (an 05:50),5
04:22,04:22,RE 62001,Wismar (an 07:27),7
04:22,04:22,RE 8,Kassel-Wilhelmshöhe (an 18:55),
04:28 (+1),04:29,ICE 646,Dortmund Hbf (an 09:24),4
04:34 (+1),04:35,ICE 277,Chur (an 14:22),7
04:37,04:37,RB 21811,Berlin Südkreuz (an 04:44),
04:45,04:45,EC 41,Warszawa Wschodnia (an 11:15),
04:45,04:45,RE 62040,Elsterwerda (an 06:29),2
04:46,04:46,RE 4350,Waren(Müritz) (an 06:28),
04:46,04:46,RE 5,Salzburg Hbf (an 23:45),
04:52,04:52,RB 21813,Berlin Südkreuz (an 04:59),
04:54,04:54,RE 3145,Stendal Hbf (an 06:13),5
04:54,04:54,RE 4,Karlsruhe Hbf (an 21:53),
04:57 (+1),04:58,ICE 240,Amsterdam Centraal (an 11:57),7
05:09,05:09,RE 3144,Berlin Südkreuz (an 05:15),
05:09 (+21),05:30,RJ 2578,Hamburg-Harburg (an 08:14),
05:09 (+25),05:34,RJ 478,Hamburg-Harburg (an 08:14),5
05:14,05:14,RE 4351,Berlin Südkreuz (an 05:23),4
05:22,05:22,RB 21817,Berlin Südkreuz (an 05:29),
05:22 (+1),05:23,RE 3302,Stralsund Hbf (an 08:45),5
05:25,05:25,RE 62003,Wittenberge (an 06:56),7
05:27 (+2),05:29,ICE 593,München Hbf (an 13:15),4
05:29,05:29,ICE 608,Hamburg Hbf (an 07:25),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:35 (+2),05:37,ICE 946,Düsseldorf Hbf (an 11:00),7
05:35 (+2),05:37,ICE 956,Köln Hbf (an 11:42),7
05:36 (+1),05:37,ICE 1501,München Hbf (an 09:41),4
05:43,05:43,RE 62000,Elsterwerda (an 07:15),2
05:46,05:46,RE 3504,Grimmen (an 08:29),6
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),
06:07,06:07,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:12 (+1),06:13,RJ 251,Villach Hbf (an 18:27),3
06:12 (+1),06:13,RJX 251,Villach Hbf (an 18:27),3
06:15,06:15,RE 3503,Sargans (an 22:24),4
06:21,06:21,RE 62005,Wismar (an 09:37),7
06:22,06:22,RB 21825,Berlin Südkreuz (an 06:29),
06:23,06:23,RE 3342,Eberswalde Hbf (an 07:02),
06:29 (+1),06:30,ICE 503,München Hbf (an 11:14),3
06:31 (+1),06:32,ICE 279,Interlaken Ost (an 15:59),7
06:35,06:35,EC 43,Warszawa Wschodnia (an 13:15),
06:36 (+2),06:38,ICE 1003,München Hbf (an 10:45),4
06:40,06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:44,06:44,RE 62002,Elsterwerda (an 08:31),2 D - G
06:46,06:46,RE 4352,Rostock Hbf (an 09:23),
06:47 (+2),06:49,ICE 644,Dortmund Hbf (an 11:26),6
06:54,06:54,RE 3147,Berlin-Spandau (an 07:04),
07:04 (+1),07:05,ICE 148,Amsterdam Centraal (an 13:59),7
07:06 (+1),07:07,ICE 2834,Frankfurt(Main)Hbf (an 10:56),4
07:06 (+1),07:07,ICE 750,Frankfurt(Main)Hbf (an 10:56),4
07:07,07:07,RB 18502,Lübben(Spreewald) (an 08:06),
07:09,07:09,RE 3146,Berlin Südkreuz (an 07:15),
07:14 (+6),07:20,RE 4353,Berlin Südkreuz (an 07:23),4
07:18,07:18,RE 62007,Wittenberge (an 08:56),5
07:22 (+67),08:29,IC 60409,Leipzig Hbf (an 05:04),5
07:22,07:22,RE 21833,Berlin Südkreuz (an 07:29),
07:22,07:22,RE 3304,Stralsund Hbf (an 10:44),
07:28 (+15),07:43,ICE 2585,München Hbf (an 15:14),4
07:28 (+2),07:30,RJ 387,Praha hl.n. (an 11:25),3
07:32,07:32,RE 3343,Berlin Südkreuz (an 07:39),
07:33 (+1),07:34,FLX 1320,Köln Hbf (an 13:41),7
07:35,07:35,EC 59,Przemyśl Główny (an 18:48),
07:36 (+37),08:13,ICE 1503,München Hbf (an 11:43),4
07:37 (+2),07:39,ICE 606,Hamburg Hbf (an 09:24),6
07:43,07:43,RE 62004,Elsterwerda (an 09:14),2
07:45,07:45,ICE 649,Berlin Südkreuz (an 07:51),3
07:46,07:46,RE 3506,Grimmen (an 10:29),6
07:47 (+1),07:48,ICE 944,Düsseldorf Hbf (an 13:00),7
07:47 (+1),07:48,ICE 954,Köln Hbf (an 13:17),7
07:52 (+5),07:57,RE 3169,Stendal Hbf (an 09:13),
07:57 (+1),07:58,FLX 1235,Stuttgart Hbf (an 13:45),3
08:00 (+1),08:01,ICE 1131,Saarbrücken Hbf (an 14:17),7
08:07,08:07,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:07 (+10),08:17,RE 3166,Berlin Südkreuz (an 08:13),
08:10 (+16),08:26,ICE 698,Berlin Gesundbrunnen (an 08:14),4
08:16,08:16,ICE 851,Berlin Südkreuz (an 08:21),
