Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 3182,Stendal Hbf (ab 22:50),
00:08,00:08,RB 21962,Flughafen BER (ab 23:46),
00:15,00:15,RB 62086,Valenciennes (ab 18:05),
00:19,00:19,RE 3360,Teltow (ab 00:00),
00:19,00:19,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),
00:21 (+27),00:48,ICE 947,Köln Hbf (ab 19:27),2
00:23,00:23,FEX,Stralsund Hbf (ab 15:02),
00:23 (+20),00:43,ICE 1500,München Hbf (ab 20:21),5
00:23,00:23,RB 21964,Ludwigsfelde (ab 23:32),
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),
00:36,00:36,RE 62038,Abbeville (ab 06:41),2
00:36,00:36,RE 91738,Wismar (ab 21:21),
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),5
00:53,00:53,RB 21968,Flughafen BER (ab 00:31),6
00:53,00:53,RJ 479,Hamburg-Altona (ab 22:35),4
01:34 (+42),02:16,ICE 2592,Frankfurt(Main)Hbf (ab 20:11),7
01:44,01:44,FEX,Dannenwalde(Gransee) (ab 04:09),
01:44,01:44,RB 21800,Flughafen BER (ab 01:22),6
01:54 (+15),02:09,ICE 274,Basel SBB (ab 18:16),3
02:44,02:44,RB 21802,Flughafen BER (ab 02:22),1
02:47,02:47,RB 62089,Nauen (ab 02:11),
04:20,04:20,EU 300453,Duisburg Hbf (ab 01:26),
04:23,04:23,RB 21806,Flughafen BER (ab 04:01),
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),4
04:31,04:31,ICE 277,Berlin Südkreuz (ab 04:25),7
04:40,04:40,RE 62040,Nauen (ab 04:03),2
04:53,04:53,RB 21808,Flughafen BER (ab 04:31),
05:04 Ausfall,--:--,RJ 478,Praha hl.n. (ab 00:33),5
05:06,05:06,RE 3144,Rathenow (ab 04:09),2
05:08,05:08,RE 21810,Flughafen BER (ab 04:46),6
05:11,05:11,RE 4351,Neustrelitz Hbf (ab 03:49),3
05:13,05:13,RE 62003,Baruth(Mark) (ab 04:19),7
05:18,05:18,RE 3302,Jüterbog (ab 04:22),5
05:21 (+30),05:51,ICE 2293,Berlin Gesundbrunnen (ab 05:17),
05:21 (+68),06:29,ICE 2593,Berlin Gesundbrunnen (ab 05:17),4
05:25 (+2),05:27,ICE 2824,Berlin Südkreuz (ab 05:20),6
05:25 (+1),05:26,ICE 608,Berlin Südkreuz (ab 05:20),6
05:31 (+17),05:48,ICE 946,Berlin Südkreuz (ab 05:26),7
05:32 (+10),05:42,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:34,05:34,RE 62000,Wittenberge (ab 04:05),2
05:39,05:39,RB 21814,Flughafen BER (ab 05:16),
05:43 (+88),07:11,ICE 1541,Köln Hbf (ab 23:27),5
05:52,05:52,RE 3167,Jüterbog (ab 05:02),7
05:53,05:53,RB 18501,Cottbus Hbf (ab 04:24),
05:53,05:53,RE 18501,Flughafen BER (ab 05:31),8
06:05 (+1),06:06,ICE 808,Berlin Südkreuz (ab 05:58),7
06:05,06:05,RE 3164,Stendal Hbf (ab 04:48),2
06:08,06:08,RE 21818,Flughafen BER (ab 05:46),8
06:10 (+1),06:11,ICE 240,Berlin Südkreuz (ab 06:05),6
06:11,06:11,RE 3503,Neubrandenburg (ab 04:27),2
06:15,06:15,RE 62005,Elsterwerda (ab 04:29),7
06:18,06:18,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22 (+21),06:43,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:23,06:23,RB 21820,Flughafen BER (ab 06:01),
06:25,06:25,ICE 279,Berlin Südkreuz (ab 06:20),7
06:29,06:29,RE 3301,Pasewalk (ab 04:44),2 A - D
06:30 (+2),06:32,ICE 904,München Hbf (ab 23:18),5
06:32 (+6),06:38,ICE 1003,Berlin Gesundbrunnen (ab 06:26),4
06:35,06:35,RE 62002,Wittenberge (ab 05:05),2 D - G
06:39,06:39,RE 4352,Flughafen BER (ab 06:16),5
06:50,06:50,RE 3147,Falkenberg(Elster) (ab 05:14),7
06:53,06:53,RB 18503,Cottbus Hbf (ab 05:23),8
06:53,06:53,RE 10841,Rommerskirchen (ab 23:37),8
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),
07:06,07:06,RE 3146,Stendal Hbf (ab 05:48),2
07:08,07:08,RE 21826,Flughafen BER (ab 06:46),8
07:11 (+11),07:22,RE 4353,Rostock Hbf (ab 04:34),2
07:13 (+4),07:17,RE 62007,Elsterwerda (ab 05:29),5
07:17,07:17,ICE 2831,Hanau Hbf (ab 05:10),7
07:17,07:17,ICE 595,Berlin Südkreuz (ab 07:09),7
07:18 (+2),07:20,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:22 (+203),10:45,IC 60409,Zürich HB (ab 19:59),5
07:22 (+203),10:45,NJ 409,Zürich HB (ab 19:59),5
07:23,07:23,RB 21828,Flughafen BER (ab 07:01),
07:23 (+19),07:42,RJ 387,Hamburg-Altona (ab 05:18),3
07:29 (+28),07:57,ICE 2830,Erfurt Hbf (ab 05:25),6
07:29 (+28),07:57,ICE 606,Erfurt Hbf (ab 05:25),6
07:29 (+6),07:35,RE 3343,Schwedt(Oder) (ab 06:04),2
07:32 (+7),07:39,ICE 1503,Berlin Gesundbrunnen (ab 07:26),4
07:37,07:37,RE 62004,Wismar (ab 04:26),2
07:39 (+9),07:48,RB 21830,Flughafen BER (ab 07:16),
07:42 (+57),08:39,ICE 649,Hannover Hbf (ab 05:50),3
07:46 (+107),09:33,EN 40476,Budapest-Nyugati (ab 19:30),5
07:46 (+107),09:33,NJ 456,Graz Hbf (ab 19:21),5
07:50 (+2),07:52,RE 3169,Jüterbog (ab 07:02),6
07:51 (+43),08:34,ICE 703,Hamburg-Altona (ab 05:36),3
07:52 (+65),08:57,RB 18505,Cottbus Hbf (ab 06:12),8
07:52 (+66),08:58,RE 18505,Cottbus Hbf (ab 06:12),8
08:05 (+9),08:14,RE 3166,Stendal Hbf (ab 06:47),2
08:09,08:09,RB 21834,Flughafen BER (ab 07:46),
08:12,08:12,ICE 148,Berlin Südkreuz (ab 08:06),7
08:13 (+62),09:15,ICE 851,Hannover Hbf (ab 06:09),1
08:13,08:13,RE 3505,Stralsund Hbf (ab 05:02),2
08:15 (+1),08:16,RE 62009,Elsterwerda (ab 06:40),8
08:19,08:19,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),6
08:22,08:22,ICE 2821,Hamburg-Altona (ab 06:17),
08:22 (+20),08:42,ICE 505,Hamburg-Altona (ab 06:17),3
08:22 (+6),08:28,RE 21836,Flughafen BER (ab 08:01),7
08:28 Ausfall,--:--,RJ 870,Dresden Hbf (ab 06:53),6
08:29 (+3),08:32,RE 3303,Stralsund Hbf (ab 05:10),2 A - D
08:30 (+17),08:47,ICE 806,Erfurt Hbf (ab 06:30),5
08:32 (+82),09:54,ICE 1005,Berlin Gesundbrunnen (ab 08:26),4
08:33,08:33,DRF 1322,Berlin Südkreuz (ab 08:27),7
08:33 (+4),08:37,FLX 1322,Berlin Südkreuz (ab 08:27),8
08:35 (+9),08:44,RE 62006,Wittenberge (ab 07:06),2 D - G
08:39 (+2),08:41,RB 21838,Flughafen BER (ab 08:16),
08:39,08:39,RE 4354,Flughafen BER (ab 08:16),6
08:40,08:40,EN 345,Stockholm Central (ab 17:24),-
08:42 Ausfall,--:--,ICE 841,Hannover Hbf (ab 06:50),3
08:52 (+10),09:02,RE 3149,Falkenberg(Elster) (ab 07:18),7
08:53,08:53,RB 18507,Lübbenau(Spreewald) (ab 07:44),8
08:53,08:53,RE 18507,Lübbenau(Spreewald) (ab 07:44),8
08:54 (+39),09:33,ICE 936,Eisenach Hbf (ab 06:17),6
09:00 (+17),09:17,ICE 698,München Hbf (ab 22:46),7
09:01 (+12),09:13,ICE 837,Berlin Gesundbrunnen (ab 08:56),4
09:06,09:06,RE 3148,Rathenow (ab 08:05),3
09:08,09:08,RB 21842,Flughafen BER (ab 08:46),
09:10 (+15),09:25,ICE 541,Köln Hbf (ab 04:25),1
09:13 (+7),09:20,RE 4355,Rostock Hbf (ab 06:34),2
09:13 (+1),09:14,RE 62011,Elsterwerda (ab 07:29),5
09:17,09:17,ICE 2833,Berlin Südkreuz (ab 09:09),7
09:17 (+2),09:19,ICE 597,Berlin Südkreuz (ab 09:09),7
09:18 (+13),09:31,RE 3306,Luckenwalde (ab 08:35),6
09:23,09:23,EC 173,Kiel Hbf (ab 06:16),3
09:23 (+20),09:43,ICE 1104,München Hbf (ab 05:17),5
09:23 (+4),09:27,RE 21844,Flughafen BER (ab 09:01),8
09:23 (+69),10:32,RJ 173,Kiel Hbf (ab 06:16),3
09:29 (+8),09:37,ICE 604,Nürnberg Hbf (ab 05:37),6
09:29 (+6),09:35,RE 3345,Schwedt(Oder) (ab 08:04),2
09:32 (+37),10:09,ICE 1505,Berlin Gesundbrunnen (ab 09:26),4
09:34,09:34,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),3
09:38 (+1),09:39,RE 62008,Wismar (ab 06:21),2
09:39,09:39,RB 21846,Flughafen BER (ab 09:16),
09:39,09:39,RE 3508,Sargans (ab 23:38),6
09:41,09:41,FLX 1239,Hamburg Hbf (ab 07:39),1
09:45 (+11),09:56,ICE 741,Münster(Westf)Hbf (ab 06:24),2
09:51 (+22),10:13,ICE 91,Hamburg-Altona (ab 07:34),3
09:52 (+22),10:14,RE 3171,Jüterbog (ab 09:02),8
09:53 (+3),09:56,RB 18509,Lübbenau(Spreewald) (ab 08:44),
09:53,09:53,RE 18509,Lübbenau(Spreewald) (ab 08:44),7
10:00 (+1),10:01,FLX 1234,Leipzig Hbf (ab 08:45),5
