Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:24 (+8),00:32,RE 3319,Berlin Hbf (an 00:30),6
00:29,00:29,RB 93366,Eberswalde Hbf (an 01:04),
00:29,00:29,RE 3360,Eberswalde Hbf (an 01:04),
04:02,04:02,RB 18241,Potsdam Hbf (an 05:23),
04:25,04:25,RE 3,Ulm Hbf (an 23:40),
04:25,04:25,RE 3340,Schwedt(Oder) (an 05:50),9
04:38,04:38,RE 3101,Berlin-Spandau (an 04:53),
04:41,04:41,RB 21813,Flughafen BER (an 05:14),
04:54,04:54,RE 4350,Rostock Hbf (an 07:23),9
04:54,04:54,RE 5,Emmerich (an 23:20),
05:06,05:06,RE 4351,Berlin Südkreuz (an 05:23),
05:14,05:14,RB 18243,Potsdam Hbf (an 06:23),
05:16 (+3),05:19,ICE 2903,München Hbf (an 13:15),7
05:16 (+3),05:19,ICE 593,München Hbf (an 13:15),7
05:22 (+3),05:25,RE 3102,Cottbus Hbf (an 06:57),
05:24 (+3),05:27,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),6
05:26 (+5),05:31,ICE 1501,München Hbf (an 09:41),7
05:26 (+5),05:31,ICE 2795,München Hbf (an 09:41),7
05:32 (+1),05:33,RE 3302,Stralsund Hbf (an 08:45),9
05:35 (+1),05:36,RE 3103,Berlin-Spandau (an 05:52),
05:35,05:35,RE 92303,Berlin-Spandau (an 05:52),
05:54,05:54,RE 3504,Grimmen (an 08:29),10
06:06 (+4),06:10,RE 3503,Sargans (an 22:24),6
06:11,06:11,RE 3376,Angermünde (an 07:01),9
06:16 (+1),06:17,ICE 503,München Hbf (an 11:07),7
06:21,06:21,RE 3104,Cottbus Hbf (an 07:57),10
06:24,06:24,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),6
06:26,06:26,ICE 1003,München Hbf (an 10:45),
06:32,06:32,RE 3342,Schwedt(Oder) (an 07:55),10
06:42,06:42,RE 3105,Berlin-Spandau (an 06:54),
06:54,06:54,RE 4352,Rostock Hbf (an 09:23),10
06:56,06:56,ICE 750,Frankfurt(Main)Hbf (an 10:56),
07:06 (+1),07:07,RE 4353,Berlin Südkreuz (an 07:23),6
07:22,07:22,RE 3106,Cottbus Hbf (an 08:56),10
07:24,07:24,RE 3343,Luckenwalde (an 08:27),6
07:26 (+4),07:30,ICE 1503,München Hbf (an 11:43),7
07:33 (+1),07:34,RE 3304,Stralsund Hbf (an 10:44),9
07:40,07:40,RE 3107,Nauen (an 08:21),7
07:54,07:54,RE 3506,St. Gallen(CH) (an 23:34),10
08:06 (+7),08:13,RE 3505,Sargans (an 23:24),6
08:24,08:24,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),6
08:26 (+3),08:29,ICE 1005,München Hbf (an 12:46),7
08:26,08:26,RE 3108,Cottbus Hbf (an 09:55),10
08:32,08:32,RE 3344,Schwedt(Oder) (an 09:55),8
08:42,08:42,RE 3109,Nauen (an 09:21),7
08:44,08:44,EC 59,Przemyśl Główny (an 18:48),
08:54 (+3),08:57,RE 4354,Rostock Hbf (an 11:23),10
08:56,08:56,ICE 837,Frankfurt(Main)Hbf (an 12:56),
09:03 (+30),09:33,ICE 936,Ostseebad Binz (an 12:29),7
09:06 (+1),09:07,RE 4355,Berlin Südkreuz (an 09:24),6
09:14 (+2),09:16,ICE 1052,Düsseldorf Hbf (an 13:51),5
09:18 (+1),09:19,ICE 797,Frankfurt(M) Flughafen Fernbf (an 13:52),7
09:22,09:22,RE 3110,Cottbus Hbf (an 10:56),8
09:24,09:24,RE 3345,Luckenwalde (an 10:27),6
09:26 (+3),09:29,ICE 1505,München Hbf (an 13:43),7
09:32 (+15),09:47,RE 3306,Stralsund Hbf (an 12:44),9
09:42,09:42,RE 3111,Nauen (an 10:21),7
09:54,09:54,RE 3508,Grimmen (an 12:29),9
10:06 (+1),10:07,RE 3507,Berlin Südkreuz (an 10:24),6
10:22,10:22,RE 3112,Cottbus Hbf (an 11:55),10
10:24 (+1),10:25,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),6
10:32 (+6),10:38,RE 3346,Schwedt(Oder) (an 11:55),9
10:36 (+33),11:09,ICE 2596,Hamburg Hbf (an 12:26),
10:36 (+33),11:09,ICE 696,Hamburg Hbf (an 12:26),
10:42 (+2),10:44,RE 3113,Nauen (an 11:21),7
10:54,10:54,RE 4356,Rostock Hbf (an 13:23),10
10:56 (+3),10:59,ICE 839,Frankfurt(Main)Hbf (an 14:56),6
11:03 (+65),12:08,ICE 934,Ostseebad Binz (an 14:29),9
11:06 (+1),11:07,RE 4357,Berlin Südkreuz (an 11:23),6
11:22 (+4),11:26,RE 3114,Cottbus Hbf (an 12:56),8
11:24,11:24,RE 3347,Luckenwalde (an 12:27),6
11:32 (+1),11:33,RE 3308,Stralsund Hbf (an 14:44),9
11:42 (+1),11:43,RE 3115,Nauen (an 12:21),7
11:44,11:44,EC 47,Warszawa Wschodnia (an 17:15),
11:54,11:54,RE 3510,Grimmen (an 14:29),9
12:06 (+1),12:07,RE 3509,Berlin Südkreuz (an 12:23),6
12:22,12:22,RE 3116,Cottbus Hbf (an 13:55),10
12:24 (+1),12:25,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),6
12:32 (+12),12:44,RE 3348,Schwedt(Oder) (an 13:55),9
12:42 (+3),12:45,RE 3117,Nauen (an 13:21),7
12:44,12:44,EC 57,Przemyśl Główny (an 22:48),
12:54 (+8),13:02,RE 4358,Rostock Hbf (an 15:23),10
12:57 (+2),12:59,ICE 931,Frankfurt(Main)Hbf (an 16:56),6
13:03,13:03,ICE 2848,Greifswald (an 15:19),
13:03 Ausfall,--:--,ICE 932,Ostseebad Binz (an 16:41),8
13:06 (+1),13:07,RE 4359,Berlin Südkreuz (an 13:23),6
13:22,13:22,RE 3118,Cottbus Hbf (an 14:56),
13:24,13:24,RE 3349,Luckenwalde (an 14:27),6
13:32 (+1),13:33,RE 3310,Stralsund Hbf (an 16:44),9
13:42,13:42,RE 3119,Nauen (an 14:21),7
13:44,13:44,EC 49,Warszawa Wschodnia (an 19:15),
13:54 (+2),13:56,RE 3512,Grimmen (an 16:29),9
14:06,14:06,RE 3511,Berlin Südkreuz (an 14:23),6
14:22,14:22,RE 3120,Cottbus Hbf (an 15:55),10
14:24 (+1),14:25,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),6
14:32 (+1),14:33,RE 3350,Schwedt(Oder) (an 15:55),9
14:42 (+1),14:43,RE 3121,Nauen (an 15:21),7
14:44,14:44,EC 231,Gdynia Glowna (an 20:45),
14:54 (+1),14:55,RE 4360,Rostock Hbf (an 17:23),10
14:57 Ausfall,--:--,ICE 933,Frankfurt(Main)Hbf (an 18:56),7
15:04 (+3),15:07,ICE 2834,Ostseebad Binz (an 18:40),9
15:04 Ausfall,--:--,ICE 930,Ostseebad Binz (an 18:40),9
15:06 (+2),15:08,RE 4361,Berlin Südkreuz (an 15:23),6
15:10,15:10,RE 3336,Angermünde (an 16:01),8
15:22,15:22,RE 3122,Cottbus Hbf (an 16:55),10
15:24 (+1),15:25,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),6
15:32 (+1),15:33,RE 3312,Stralsund Hbf (an 18:44),9
