Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:05,00:05,RB 21962,Berlin Hbf (an 00:08),4
00:12,00:12,RB 62086,Berlin Hbf (an 00:15),4
00:16,00:16,RE 3,Ulm Hbf (an 23:40),
00:16,00:16,RE 3366,Eberswalde Hbf (an 01:04),3
00:43,00:43,RE 3363,Jüterbog (an 01:41),2
04:49,04:49,RE 62040,Elsterwerda (an 06:29),
05:10,05:10,RE 62003,Wittenberge (an 06:56),4
05:12,05:12,RE 3144,Falkenberg(Elster) (an 06:44),2
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),1
05:41,05:41,RE 3504,Berlin Gesundbrunnen (an 05:51),
05:46,05:46,RE 62000,Elsterwerda (an 07:15),1
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),3
05:50,05:50,RB 18501,Berlin Hbf (an 05:53),4
06:10,06:10,RE 3164,Luckenwalde (an 06:46),
06:11,06:11,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:12 (+1),06:13,RE 62005,Wismar (an 09:37),4
06:16,06:16,RE 3342,Schwedt(Oder) (an 07:55),3
06:26,06:26,RB 21825,Flughafen BER (an 06:45),
06:41,06:41,RE 4352,Rostock Hbf (an 09:23),
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:47,06:47,RE 3147,Rathenow (an 07:52),3
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
06:50,06:50,RB 18503,Berlin Hbf (an 06:53),4
07:10 (+1),07:11,RE 62007,Wittenberge (an 08:56),4
07:11,07:11,RB 18502,Lübbenau(Spreewald) (an 08:14),1
07:12,07:12,RE 3146,Falkenberg(Elster) (an 08:44),2
07:15 (+1),07:16,RE 3304,Stralsund Hbf (an 10:44),3
07:35,07:35,RE 3343,Luckenwalde (an 08:27),1
07:40 (+2),07:42,RE 3506,St. Gallen(CH) (an 23:34),3
07:40,07:40,RE 5,Salzburg Hbf (an 23:45),
07:46 (+1),07:47,RE 62004,Elsterwerda (an 09:14),1
