Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:27,00:27,ICE 947,Düsseldorf Wehrhahn (ab 19:50),5
00:27,00:27,ICE 957,Köln Hbf (ab 19:46),5
00:27,00:27,RB 62086,Baruth(Mark) (ab 23:19),
00:41,00:41,RB 92538,Paulinenaue (ab 00:13),
01:36,01:36,RB 62087,Nauen (ab 01:13),
02:08,02:08,RB 93188,Berlin Hbf (ab 01:57),
02:08,02:08,RE 62088,Berlin Hbf (ab 01:57),
02:34,02:34,RB 62089,Nauen (ab 02:11),
03:31,03:31,RB 62091,Nauen (ab 03:08),
04:08,04:08,RB 10,Berlin Hbf (ab 03:57),
04:27,04:27,RE 62040,Nauen (ab 04:03),6
04:38,04:38,ICE 646,Berlin Südkreuz (ab 04:18),
05:20,05:20,RB 18600,Berlin-Charlottenburg (ab 05:10),4
05:20,05:20,RE 62000,Wittenberge (ab 04:05),5
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),4
05:35,05:35,RB 18601,Nauen (ab 05:11),
05:35,05:35,RE 8,Schwerin-Görries (ab 11:03),
05:42,05:42,RE 3601,Neuruppin Rheinsberger Tor (ab 04:29),
05:45,05:45,ICE 946,Berlin Südkreuz (ab 05:26),4
05:45,05:45,ICE 956,Berlin Südkreuz (ab 05:26),
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),6
05:52,05:52,RE 4,Bad Kleinen (ab 18:02),
06:20,06:20,RE 62002,Wittenberge (ab 05:05),5
06:24,06:24,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),6
06:24,06:24,ICE 1912,Frankfurt(Main)Hbf (ab 23:35),6
06:24 (+3),06:27,ICE 240,Berlin Südkreuz (ab 06:05),3
06:35,06:35,RB 18603,Nauen (ab 06:11),
06:35,06:35,RE 62005,Elsterwerda (ab 04:29),3
06:43,06:43,ICE 595,Berlin Hbf (ab 06:31),4
06:43,06:43,RE 3602,Neuruppin Rheinsberger Tor (ab 05:23),
06:52,06:52,RE 62154,Rathenow (ab 06:09),
07:04,07:04,RE 3147,Falkenberg(Elster) (ab 05:14),
07:12 (+1),07:13,ICE 644,Berlin Hbf (ab 06:47),
07:12 (+1),07:13,ICE 654,Berlin Südkreuz (ab 06:52),4
07:20,07:20,RE 62004,Wismar (ab 04:26),5
07:27,07:27,RB 18244,Wustermark (ab 07:09),
07:31,07:31,RE 62007,Elsterwerda (ab 05:29),3
07:34,07:34,ICE 795,Berlin-Charlottenburg (ab 07:26),4
07:35,07:35,RB 18605,Nauen (ab 07:11),
07:42,07:42,RE 3607,Neuruppin Rheinsberger Tor (ab 06:31),
07:52,07:52,RE 3166,Stendal Hbf (ab 06:47),
07:57 (+1),07:58,ICE 944,Berlin Hbf (ab 07:47),4
08:20,08:20,RE 62006,Wittenberge (ab 07:05),5
08:24,08:24,ICE 148,Berlin Südkreuz (ab 08:06),3
08:35,08:35,RB 18607,Nauen (ab 08:11),
08:35,08:35,RE 62009,Elsterwerda (ab 06:40),3
08:43,08:43,ICE 597,Berlin Hbf (ab 08:31),4
08:43,08:43,RE 3609,Neuruppin Rheinsberger Tor (ab 07:29),
08:44 (+1),08:45,ICE 841,Hannover Hbf (ab 06:50),
08:48,08:48,DRF 1322,Berlin Südkreuz (ab 08:27),3
08:48 (+7),08:55,FLX 1322,Berlin Südkreuz (ab 08:27),3
08:52,08:52,RE 3148,Rathenow (ab 08:05),6
09:04 (+5),09:09,RE 3149,Falkenberg(Elster) (ab 07:18),
09:12 (+2),09:14,ICE 652,Berlin Südkreuz (ab 08:52),4
09:20,09:20,RE 62008,Wismar (ab 06:21),5
09:24 (+23),09:47,FLX 1237,Hamburg Hbf (ab 07:39),5
09:27,09:27,RB 18248,Wustermark (ab 09:09),
09:28,09:28,RB 18251,Berlin-Charlottenburg (ab 09:22),4
09:31,09:31,RE 62011,Elsterwerda (ab 07:29),3
09:34,09:34,ICE 797,Berlin Gesundbrunnen (ab 09:18),4
09:35,09:35,RB 18609,Nauen (ab 09:10),
09:42,09:42,RE 3611,Neuruppin Rheinsberger Tor (ab 08:31),
09:52,09:52,RE 3168,Stendal Hbf (ab 08:47),6
09:58,09:58,ICE 942,Berlin Hbf (ab 09:47),4
09:58,09:58,ICE 952,Berlin Hbf (ab 09:47),
10:04,10:04,RE 3171,Jüterbog (ab 09:02),4
10:20 (+35),10:55,ICE 843,Köln Hbf (ab 05:26),6
