Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),4
03:17,03:17,RE 73754,Magdeburg Hbf (an 05:08),3
04:49,04:49,RE 73756,Potsdam Charlottenhof (an 05:09),
05:06,05:06,RE 3604,Wittenberge (an 07:53),
05:13,05:13,RE 73716,Magdeburg Hbf (an 06:55),
05:33,05:33,RE 73758,Potsdam Charlottenhof (an 05:56),
06:02,06:02,RE 6,Westerland(Sylt) (an 23:34),
06:12,06:12,RE 73718,Magdeburg Hbf (an 07:55),
06:29 Ausfall,--:--,IC 2432,Norddeich Mole (an 14:20),4
06:34,06:34,RE 73760,Potsdam Charlottenhof (an 06:56),
07:03 (+1),07:04,RE 3608,Wittenberge (an 09:54),2
07:10,07:10,RB 18604,Nauen (an 07:49),3
07:10,07:10,RE 73720,Magdeburg Hbf (an 08:55),
07:26 (+1),07:27,ICE 795,Karlsruhe Hbf (an 13:17),4
07:34,07:34,RE 73762,Potsdam Charlottenhof (an 07:56),
08:02 (+1),08:03,RE 3610,Wittenberge (an 10:54),2
08:10,08:10,RB 18606,Nauen (an 08:49),3
08:12,08:12,RE 73722,Magdeburg Hbf (an 09:55),
08:34,08:34,RE 73764,Potsdam Charlottenhof (an 08:56),
09:03 (+1),09:04,RE 3612,Wittenberge (an 11:54),2
09:09,09:09,RB 18608,Nauen (an 09:49),3
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),4
09:34,09:34,RE 73766,Potsdam Charlottenhof (an 09:56),
10:02,10:02,RE 3614,Wittenberge (an 12:54),2
10:09,10:09,RB 18610,Nauen (an 10:49),3
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),4
10:34,10:34,RE 73768,Potsdam Hbf (an 10:51),
11:03,11:03,RE 3616,Wittenberge (an 13:54),3
11:10,11:10,RB 18612,Nauen (an 11:49),1
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),4
11:28,11:28,ICE 799,Karlsruhe Hbf (an 17:19),3
12:02 (+1),12:03,RE 3618,Wittenberge (an 14:54),2
12:10,12:10,RB 18614,Nauen (an 12:49),3
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),4
13:03,13:03,RE 3620,Wittenberge (an 15:54),3
13:10,13:10,RB 18616,Nauen (an 13:49),1
13:12,13:12,RE 73732,Magdeburg Hbf (an 14:55),
13:28 (+1),13:29,ICE 993,Frankfurt(M) Flughafen Fernbahnhof (an 17:52),4
13:34,13:34,RE 73774,Potsdam Hbf (an 13:51),
14:02,14:02,RE 3622,Wittenberge (an 16:54),2
14:10,14:10,RB 18618,Nauen (an 14:49),3
14:12,14:12,RE 73734,Magdeburg Hbf (an 15:55),4
14:22,14:22,RB 18261,Wustermark (an 14:46),3
14:27 (+9),14:36,IC 2034,Norddeich (an 22:16),
14:34,14:34,RE 73776,Brandenburg Hbf (an 15:19),1
15:03 (+1),15:04,RE 3624,Wittenberge (an 17:54),3
15:08,15:08,RB 18620,Nauen (an 15:49),1
15:11,15:11,RE 73736,Magdeburg Hbf (an 16:55),4
15:20,15:20,RE 3727,Dessau Hbf (an 16:53),1
15:27 (+1),15:28,ICE 995,Stuttgart Hbf (an 21:57),3
15:34,15:34,RE 73778,Brandenburg Hbf (an 16:23),
16:02,16:02,RE 3626,Wittenberge (an 18:54),2
16:10,16:10,RE 73738,Magdeburg Hbf (an 17:55),1
16:34,16:34,RE 73780,Brandenburg Hbf (an 17:19),
17:03,17:03,RE 3628,Wittenberge (an 19:54),3
17:10,17:10,RE 73740,Magdeburg Hbf (an 18:55),4
17:20,17:20,RE 3731,Dessau Hbf (an 18:53),1
17:28,17:28,ICE 997,Frankfurt(Main)Hbf (an 21:40),3
17:34,17:34,RE 73782,Brandenburg Hbf (an 18:19),4
18:02 (+1),18:03,RB 3630,Wittenberge (an 20:54),2
18:02,18:02,RE 3630,Wittenberge (an 20:54),
18:12,18:12,RE 73742,Magdeburg Hbf (an 19:55),4
18:20,18:20,RE 3733,Dessau Hbf (an 19:53),2
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),
19:03 (+1),19:04,RB 3632,Wittenberge (an 21:54),2
19:12,19:12,RE 73744,Magdeburg Hbf (an 20:59),
19:20,19:20,RE 3735,Dessau Hbf (an 20:53),2
19:28 (+1),19:29,ICE 999,Kassel-Wilhelmshöhe (an 22:13),4
19:34,19:34,RE 26768,Potsdam Hbf (an 19:51),
19:34,19:34,RE 73786,Brandenburg Hbf (an 20:19),1
20:02 (+1),20:03,RB 3634,Wittenberge (an 22:54),2
20:02,20:02,RE 3634,Wittenberge (an 22:54),
20:12,20:12,RE 73746,Magdeburg Hbf (an 21:59),4
20:34,20:34,RE 73788,Brandenburg Hbf (an 21:21),1
21:12,21:12,RE 73748,Magdeburg Hbf (an 22:55),4
21:20,21:20,RE 3739,Dessau Hbf (an 22:53),2
22:03 (+1),22:04,RE 3638,Wustrau-Radensleben (an 23:29),
22:06,22:06,RE 73790,Magdeburg Hbf (an 00:09),4
23:06,23:06,RE 73792,Magdeburg Hbf (an 00:52),4
