Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),4
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),
05:06 (+1),05:07,RE 3604,Wittenberge (an 07:53),4
05:10,05:10,RB 18600,Nauen (an 05:48),3
05:13,05:13,RE 73716,Magdeburg Hbf (an 06:55),
05:33,05:33,RE 73758,Brandenburg Hbf (an 06:19),
06:02 (+1),06:03,RE 3606,Wittenberge (an 08:54),2
06:02,06:02,RE 6,Minden(Westf) (an 23:41),
06:10,06:10,RB 18602,Nauen (an 06:49),3
06:12,06:12,RE 73718,Magdeburg Hbf (an 07:55),4
06:22,06:22,RB 18245,Potsdam Hbf (an 07:23),3
06:34,06:34,RE 73760,Brandenburg Hbf (an 07:19),1
06:50,06:50,RE 73804,Brandenburg Hbf (an 07:33),1
07:03,07:03,RE 3608,Wittenberge (an 09:54),2
07:10,07:10,RE 73720,Magdeburg Hbf (an 08:55),4
07:20,07:20,RE 3711,Dessau Hbf (an 08:53),2
07:22,07:22,RB 18247,Potsdam Hbf (an 08:23),
07:26 (+1),07:27,ICE 795,Karlsruhe Hbf (an 13:17),4
07:34,07:34,RE 73762,Brandenburg Hbf (an 08:23),1
07:50,07:50,RE 73806,Brandenburg Hbf (an 08:33),1
08:02,08:02,RE 3610,Wittenberge (an 10:54),2
08:12,08:12,RE 73722,Magdeburg Hbf (an 09:55),4
08:20,08:20,RE 3713,Dessau Hbf (an 09:53),2
08:22,08:22,RB 18249,Potsdam Hbf (an 09:23),
08:34,08:34,RE 73764,Brandenburg Hbf (an 09:19),1
08:50,08:50,RE 73808,Brandenburg Hbf (an 09:33),1
09:03 (+11),09:14,RE 3612,Wittenberge (an 11:54),2
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),4
09:20,09:20,RE 3715,Dessau Hbf (an 10:53),2
09:22,09:22,RB 18251,Potsdam Hbf (an 10:23),3
09:34,09:34,RE 73766,Brandenburg Hbf (an 10:19),1
09:50,09:50,RB 73810,Brandenburg Hbf (an 10:33),1
09:50,09:50,RE 73810,Brandenburg Hbf (an 10:33),
10:02 (+4),10:06,RE 3614,Wittenberge (an 12:54),2
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),4
10:16,10:16,RE 3717,Dessau Hbf (an 11:53),2
10:22,10:22,RB 18253,Potsdam Hbf (an 11:23),
10:34,10:34,RE 73768,Brandenburg Hbf (an 11:19),3
11:03 (+1),11:04,RE 3616,Wittenberge (an 13:54),3
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),4
11:16,11:16,RE 3719,Dessau Hbf (an 12:53),3
11:22,11:22,RB 18255,Potsdam Hbf (an 12:23),1
11:28 (+2),11:30,ICE 799,Karlsruhe Hbf (an 17:19),3
11:34,11:34,RE 73770,Brandenburg Hbf (an 12:19),4
12:02 (+1),12:03,RE 3618,Wittenberge (an 14:54),2
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),4
