Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73749,Frankfurt(Oder) (an 01:18),1
00:10,00:10,RB 21962,Berlin-Charlottenburg (an 00:26),2
00:15,00:15,RE 73826,Berlin Zoologischer Garten (an 00:28),2
00:21,00:21,RE 3745,Berlin-Charlottenburg (an 00:37),2
00:21,00:21,RE 7,Baden-Baden (an 14:02),
00:43,00:43,RE 3141,Berlin-Charlottenburg (an 01:00),2
00:58,00:58,RB 21968,Berlin Hbf (an 01:04),
01:00,01:00,RE 3140,Cottbus Hbf (an 02:40),1
01:29,01:29,RE 73791,Frankfurt(Oder) (an 02:38),1
01:42,01:42,RE 73752,Brandenburg Hbf (an 02:51),2
01:42,01:42,RE 93453,Brandenburg Hbf (an 02:51),
01:49,01:49,RB 21800,Berlin Hbf (an 01:54),
02:23,02:23,RE 3703,Berlin Hbf (an 02:29),
02:49,02:49,RE 73793,Frankfurt(Oder) (an 03:56),1
02:54,02:54,RE 3701,Berlin-Wannsee (an 03:19),
03:00,03:00,RE 1,Gotha (an 21:29),
03:00,03:00,RE 73754,Magdeburg Hbf (an 05:08),2
04:32,04:32,RE 73756,Brandenburg Hbf (an 05:33),2
04:37,04:37,RE 73801,Frankfurt(Oder) (an 05:36),
04:38,04:38,RB 21806,Berlin Hbf (an 04:44),
04:56,04:56,RE 73716,Magdeburg Hbf (an 06:50),2
04:56,04:56,RE 94716,Brandenburg Hbf (an 05:57),
05:08,05:08,RE 3707,Dessau Hbf (an 06:53),2
05:16,05:16,RE 73758,Berlin-Wannsee (an 05:41),
05:16,05:16,RE 93759,Brandenburg Hbf (an 06:19),
05:22,05:22,RE 73753,Frankfurt(Oder) (an 06:35),1
05:29,05:29,RE 3103,Berlin-Spandau (an 05:54),
05:33,05:33,RE 3102,Cottbus Hbf (an 06:56),1
05:52,05:52,RE 3704,Senftenberg (an 07:41),1
05:54,05:54,RE 73718,Magdeburg Hbf (an 07:50),2
06:16,06:16,RE 73760,Brandenburg Hbf (an 07:19),
06:29,06:29,RE 3105,Berlin-Spandau (an 06:54),
06:33,06:33,RE 3104,Cottbus Hbf (an 07:57),1
